item,itemLabel,lat,lon,location,distance,sitelinks,thingLabel,thing,articleEN,articleDE
http://www.wikidata.org/entity/Q17068244,Kuvempu Road metro station,12.9985024,77.5569474,Point(77.5569474 12.9985024),1.769,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Mahakavi_Kuvempu_Road_metro_station,
http://www.wikidata.org/entity/Q17068244,Kuvempu Road metro station,12.9985024,77.5569474,Point(77.5569474 12.9985024),1.769,1,elevated station,http://www.wikidata.org/entity/Q11670533,https://en.wikipedia.org/wiki/Mahakavi_Kuvempu_Road_metro_station,
http://www.wikidata.org/entity/Q3633970,Krantivira Sangolli Rayanna railway station,12.977595,77.568083,Point(77.568083 12.977595),1.774,14,station located on surface,http://www.wikidata.org/entity/Q22808404,https://en.wikipedia.org/wiki/Bangalore_City_railway_station,
http://www.wikidata.org/entity/Q3633970,Krantivira Sangolli Rayanna railway station,12.977595,77.568083,Point(77.568083 12.977595),1.774,14,railway station,http://www.wikidata.org/entity/Q55488,https://en.wikipedia.org/wiki/Bangalore_City_railway_station,
http://www.wikidata.org/entity/Q43896982,GVK Emergency Management and Research Institute,12.982672,77.535991,Point(77.535991 12.982672),1.814,1,nonprofit organization,http://www.wikidata.org/entity/Q163740,https://en.wikipedia.org/wiki/GVK_EMRI,
http://www.wikidata.org/entity/Q4882003,Belavanaki,12.9779204,77.5687766,Point(77.5687766 12.9779204),1.833,3,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Belavanaki,
http://www.wikidata.org/entity/Q17100145,Srirampura metro station,12.9965259,77.5633565,Point(77.5633565 12.9965259),1.883,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Srirampura_metro_station,
http://www.wikidata.org/entity/Q17100145,Srirampura metro station,12.9965259,77.5633565,Point(77.5633565 12.9965259),1.883,1,elevated station,http://www.wikidata.org/entity/Q11670533,https://en.wikipedia.org/wiki/Srirampura_metro_station,
http://www.wikidata.org/entity/Q17085511,Rajajinagar metro station,13.0003455,77.5497483,Point(77.5497483 13.0003455),1.941,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Rajajinagar_metro_station,
http://www.wikidata.org/entity/Q17085511,Rajajinagar metro station,13.0003455,77.5497483,Point(77.5497483 13.0003455),1.941,1,elevated station,http://www.wikidata.org/entity/Q11670533,https://en.wikipedia.org/wiki/Rajajinagar_metro_station,
http://www.wikidata.org/entity/Q17088462,Sampige Road metro station,12.9905455,77.570805,Point(77.570805 12.9905455),2.125,2,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Mantri_Square_Sampige_Road_metro_station,
http://www.wikidata.org/entity/Q17088462,Sampige Road metro station,12.9905455,77.570805,Point(77.570805 12.9905455),2.125,2,elevated station,http://www.wikidata.org/entity/Q11670533,https://en.wikipedia.org/wiki/Mantri_Square_Sampige_Road_metro_station,
http://www.wikidata.org/entity/Q39046429,Vijayanagar metro station,12.9709156,77.5374015,Point(77.5374015 12.9709156),2.145,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Vijayanagar_metro_station,
http://www.wikidata.org/entity/Q39046429,Vijayanagar metro station,12.9709156,77.5374015,Point(77.5374015 12.9709156),2.145,1,elevated station,http://www.wikidata.org/entity/Q11670533,https://en.wikipedia.org/wiki/Vijayanagar_metro_station,
http://www.wikidata.org/entity/Q6752215,Mantri Square,12.9916,77.5708,Point(77.5708 12.9916),2.173,3,shopping center,http://www.wikidata.org/entity/Q11315,https://en.wikipedia.org/wiki/Mantri_Square,
http://www.wikidata.org/entity/Q15235446,Kempegowda Bus Station,12.97679167,77.57259722,Point(77.57259722 12.97679167),2.265,4,bus station,http://www.wikidata.org/entity/Q494829,https://en.wikipedia.org/wiki/Kempegowda_Bus_Station,
http://www.wikidata.org/entity/Q15235446,Kempegowda Bus Station,12.97679167,77.57259722,Point(77.57259722 12.97679167),2.265,4,station located on surface,http://www.wikidata.org/entity/Q22808404,https://en.wikipedia.org/wiki/Kempegowda_Bus_Station,
http://www.wikidata.org/entity/Q6737727,Majestic metro station,12.9756893,77.5728703,Point(77.5728703 12.9756893),2.334,3,metro station,http://www.wikidata.org/entity/Q928830,"https://en.wikipedia.org/wiki/Nadaprabhu_Kempegowda_station,_Majestic_metro_station",
http://www.wikidata.org/entity/Q806457,Bangalore division,12.9667,77.5667,Point(77.5667 12.9667),2.372,7,division of Karnataka,http://www.wikidata.org/entity/Q125907360,https://en.wikipedia.org/wiki/Bangalore_division,https://de.wikipedia.org/wiki/Bengaluru_(Division)
http://www.wikidata.org/entity/Q7285659,Rajajinagar,12.97,77.57,Point(77.57 12.97),2.373,4,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Rajajinagar,
http://www.wikidata.org/entity/Q3536951,Malleswaram,13.0031,77.5643,Point(77.575 12.98),2.438,5,suburb,http://www.wikidata.org/entity/Q188509,"https://en.wikipedia.org/wiki/Malleshwaram,_Bengaluru",
http://www.wikidata.org/entity/Q3536951,Malleswaram,12.98,77.575,Point(77.575 12.98),2.438,5,suburb,http://www.wikidata.org/entity/Q188509,"https://en.wikipedia.org/wiki/Malleshwaram,_Bengaluru",
http://www.wikidata.org/entity/Q3536951,Malleswaram,13.0031,77.5643,Point(77.5643 13.0031),2.55,5,suburb,http://www.wikidata.org/entity/Q188509,"https://en.wikipedia.org/wiki/Malleshwaram,_Bengaluru",
http://www.wikidata.org/entity/Q3536951,Malleswaram,12.98,77.575,Point(77.5643 13.0031),2.55,5,suburb,http://www.wikidata.org/entity/Q188509,"https://en.wikipedia.org/wiki/Malleshwaram,_Bengaluru",
http://www.wikidata.org/entity/Q6948702,MES Kishora Kendra School,13.00469,77.56424,Point(77.56424 13.00469),2.702,2,school,http://www.wikidata.org/entity/Q3914,https://en.wikipedia.org/wiki/Mysore_Education_Society_Kishora_Kendra_School,
http://www.wikidata.org/entity/Q7126170,Palace Guttahalli,12.99563056,77.57485,Point(77.57485 12.99563056),2.77,1,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Palace_Guttahalli,
http://www.wikidata.org/entity/Q17070948,Mahalakshmi metro station,13.0083374,77.5488344,Point(77.5488344 13.0083374),2.834,2,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Mahalakshmi_metro_station,
http://www.wikidata.org/entity/Q17070948,Mahalakshmi metro station,13.0083374,77.5488344,Point(77.5488344 13.0083374),2.834,2,elevated station,http://www.wikidata.org/entity/Q11670533,https://en.wikipedia.org/wiki/Mahalakshmi_metro_station,
http://www.wikidata.org/entity/Q6372843,Karnataka Chitrakala Parishath,12.9891667,77.5783669,Point(77.5783669 12.9891667),2.858,4,college,http://www.wikidata.org/entity/Q189004,https://en.wikipedia.org/wiki/Karnataka_Chitrakala_Parishath,
http://www.wikidata.org/entity/Q6372843,Karnataka Chitrakala Parishath,12.9891667,77.5783669,Point(77.5783669 12.9891667),2.858,4,museum,http://www.wikidata.org/entity/Q33506,https://en.wikipedia.org/wiki/Karnataka_Chitrakala_Parishath,
http://www.wikidata.org/entity/Q28180254,"St. Joseph's High School, Briand Square,Bangalore",12.961791,77.5678915,Point(77.5678915 12.961791),2.886,1,high school,http://www.wikidata.org/entity/Q9826,"https://en.wikipedia.org/wiki/St._Joseph%27s_High_School,_Briand_Square,Bangalore",
http://www.wikidata.org/entity/Q7929281,"Vijayanagar, Bangalore",12.96,77.54,Point(77.54 12.96),2.918,2,human settlement,http://www.wikidata.org/entity/Q486972,"https://en.wikipedia.org/wiki/Vijayanagar,_Bangalore",
http://www.wikidata.org/entity/Q4500903,"ISKCON Temple, Bengaluru",13.009444444444,77.550833333333,Point(77.550833333 13.009444444),2.933,7,architectural structure,http://www.wikidata.org/entity/Q811979,"https://en.wikipedia.org/wiki/ISKCON_Temple,_Bangalore",
http://www.wikidata.org/entity/Q5096366,Chickpet,12.97186,77.57721,Point(77.57721 12.97186),2.934,3,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Chickpet,
http://www.wikidata.org/entity/Q20861592,Chickpete metro station,12.9675484,77.5747975,Point(77.5747975 12.9675484),2.953,3,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Chickpete_metro_station,
http://www.wikidata.org/entity/Q20861592,Chickpete metro station,12.9675484,77.5747975,Point(77.5747975 12.9675484),2.953,3,underground station,http://www.wikidata.org/entity/Q22808403,https://en.wikipedia.org/wiki/Chickpete_metro_station,
http://www.wikidata.org/entity/Q64343188,Taj West End Bangalore,12.98,77.58,Point(77.58 12.98),2.975,2,hotel,http://www.wikidata.org/entity/Q27686,https://en.wikipedia.org/wiki/Taj_West_End_Bangalore,
http://www.wikidata.org/entity/Q64343188,Taj West End Bangalore,12.98412,77.58452,Point(77.58 12.98),2.975,2,hotel,http://www.wikidata.org/entity/Q27686,https://en.wikipedia.org/wiki/Taj_West_End_Bangalore,
http://www.wikidata.org/entity/Q28154018,Sri Gangamma Devi Temple,13.0044484,77.5694959,Point(77.5694959 13.0044484),2.986,3,Hindu temple,http://www.wikidata.org/entity/Q842402,https://en.wikipedia.org/wiki/Sri_Gangamma_Devi_Temple,
http://www.wikidata.org/entity/Q60771806,"Gandhi Bhavan, Bengaluru",12.988117,77.579826,Point(77.579826 12.988117),2.988,4,architectural structure,http://www.wikidata.org/entity/Q811979,"https://en.wikipedia.org/wiki/Gandhi_Bhavan,_Bengaluru",
http://www.wikidata.org/entity/Q15233128,"Kamala Nagar, Bangalore",12.99318333,77.52631111,Point(77.52631111 12.99318333),3.073,1,human settlement,http://www.wikidata.org/entity/Q486972,"https://en.wikipedia.org/wiki/Kamala_Nagar,_Bangalore",
http://www.wikidata.org/entity/Q122974263,Mahabodhi Loka Shanti Buddha Vihara,12.978588888889,77.580730555556,Point(77.580730555 12.978588888),3.076,1,vihara,http://www.wikidata.org/entity/Q844619,,
http://www.wikidata.org/entity/Q17081306,Orion Mall,13.011,77.555,Point(77.555 13.011),3.109,4,shopping center,http://www.wikidata.org/entity/Q11315,https://en.wikipedia.org/wiki/Orion_Mall,
http://www.wikidata.org/entity/Q55616249,Krishnadevaraya halt railway station,12.958105555556,77.539463888889,Point(77.539463888 12.958105555),3.132,1,station located on surface,http://www.wikidata.org/entity/Q22808404,https://en.wikipedia.org/wiki/Krishnadevaraya_halt_railway_station,
http://www.wikidata.org/entity/Q55616249,Krishnadevaraya halt railway station,12.958105555556,77.539463888889,Point(77.539463888 12.958105555),3.132,1,railway station,http://www.wikidata.org/entity/Q55488,https://en.wikipedia.org/wiki/Krishnadevaraya_halt_railway_station,
http://www.wikidata.org/entity/Q39046425,Attiguppe metro station,12.961957,77.533582,Point(77.533582 12.961957),3.138,2,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Attiguppe_metro_station,
http://www.wikidata.org/entity/Q39046425,Attiguppe metro station,12.961957,77.533582,Point(77.533582 12.961957),3.138,2,elevated station,http://www.wikidata.org/entity/Q11670533,https://en.wikipedia.org/wiki/Attiguppe_metro_station,
http://www.wikidata.org/entity/Q6869655,Minto Eye Hospital,12.961925,77.5719,Point(77.5719 12.961925),3.142,5,hospital,http://www.wikidata.org/entity/Q16917,https://en.wikipedia.org/wiki/Minto_Eye_Hospital,
http://www.wikidata.org/entity/Q6345722,Kadu Malleshwara Temple,13.004966,77.5714462,Point(77.5714462 13.004966),3.163,4,Hindu temple,http://www.wikidata.org/entity/Q842402,https://en.wikipedia.org/wiki/Kadu_Malleshwara_Temple,
http://www.wikidata.org/entity/Q7926782,Victoria Hospital,12.963389,77.573819,Point(77.573819 12.963389),3.168,3,hospital,http://www.wikidata.org/entity/Q16917,https://en.wikipedia.org/wiki/Victoria_Hospital_(Bangalore_Medical_College),
http://www.wikidata.org/entity/Q7943870,Vyalikaval,13.002,77.575,Point(77.575 13.002),3.197,1,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Vyalikaval,
http://www.wikidata.org/entity/Q6732912,Mahalakshmipuram,13.01136111,77.54669444,Point(77.54669444 13.01136111),3.206,1,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Mahalakshmipuram,
http://www.wikidata.org/entity/Q7292629,"Ranganathaswamy Temple, Bangalore",12.97026111,77.579325,Point(77.579325 12.97026111),3.217,2,Hindu temple,http://www.wikidata.org/entity/Q842402,"https://en.wikipedia.org/wiki/Ranganathaswamy_Temple,_Bangalore",
http://www.wikidata.org/entity/Q5500576,"Freedom Park, Bangalore",12.97727222,77.58184444,Point(77.58184444 12.97727222),3.221,5,park,http://www.wikidata.org/entity/Q22698,"https://en.wikipedia.org/wiki/Freedom_Park,_Bangalore",
http://www.wikidata.org/entity/Q65403678,Ballapurada Pete inscription,12.97014,77.579355,Point(77.579355 12.97014),3.226,1,inscription,http://www.wikidata.org/entity/Q1640824,,
http://www.wikidata.org/entity/Q7915030,Vanivilas Women and Children Hospital,12.962137760595,77.573751807935,Point(77.573751807 12.96213776),3.261,4,hospital,http://www.wikidata.org/entity/Q16917,https://en.wikipedia.org/wiki/Vanivilas_Women_and_Children_Hospital,
http://www.wikidata.org/entity/Q24935415,"Rice Memorial Church, Bengaluru",12.971136,77.5802331,Point(77.5802331 12.971136),3.265,3,church building,http://www.wikidata.org/entity/Q16970,"https://en.wikipedia.org/wiki/Rice_Memorial_Church,_Bangalore",
http://www.wikidata.org/entity/Q6963346,Nandishwara Teertha Temple,13.0050451,77.5731576,Point(77.5731576 13.0050451),3.292,3,Hindu temple,http://www.wikidata.org/entity/Q842402,https://en.wikipedia.org/wiki/Sri_Dakshinamukha_Nandi_Tirtha_Kalyani_Kshetra,
http://www.wikidata.org/entity/Q5588792,"Government Dental College, Bangalore",12.96397222,77.57611111,Point(77.57611111 12.96397222),3.31,1,educational institution,http://www.wikidata.org/entity/Q2385804,"https://en.wikipedia.org/wiki/Government_Dental_College,_Bangalore",
http://www.wikidata.org/entity/Q5588792,"Government Dental College, Bangalore",12.963802,77.576027,Point(77.57611111 12.96397222),3.31,1,educational institution,http://www.wikidata.org/entity/Q2385804,"https://en.wikipedia.org/wiki/Government_Dental_College,_Bangalore",
http://www.wikidata.org/entity/Q5588792,"Government Dental College, Bangalore",12.96397222,77.57611111,Point(77.576027 12.963802),3.315,1,educational institution,http://www.wikidata.org/entity/Q2385804,"https://en.wikipedia.org/wiki/Government_Dental_College,_Bangalore",
http://www.wikidata.org/entity/Q5588792,"Government Dental College, Bangalore",12.963802,77.576027,Point(77.576027 12.963802),3.315,1,educational institution,http://www.wikidata.org/entity/Q2385804,"https://en.wikipedia.org/wiki/Government_Dental_College,_Bangalore",
http://www.wikidata.org/entity/Q16851284,Kaalikaamba Kamatheshwara Temple,12.967222222222,77.579166666667,Point(77.579166666 12.967222222),3.367,1,Hindu temple,http://www.wikidata.org/entity/Q842402,https://en.wikipedia.org/wiki/Kaalikaamba_Kamatheshwara_Temple,
http://www.wikidata.org/entity/Q4855049,Bengaluru Fort,12.962875,77.575956,Point(77.575956 12.962875),3.377,9,fortification,http://www.wikidata.org/entity/Q57821,https://en.wikipedia.org/wiki/Bangalore_Fort,
http://www.wikidata.org/entity/Q19873319,"Fort Church, Bangalore",12.962875,77.575956,Point(77.575956 12.962875),3.377,1,church building,http://www.wikidata.org/entity/Q16970,"https://en.wikipedia.org/wiki/Fort_Church,_Bangalore",
http://www.wikidata.org/entity/Q4887708,Bengaluru Pete,12.9627,77.5758,Point(77.5758 12.9627),3.378,4,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Bengaluru_Pete,
http://www.wikidata.org/entity/Q15266961,Places of worship in Bangalore,12.9627,77.5758,Point(77.5758 12.9627),3.378,1,metropolis,http://www.wikidata.org/entity/Q200250,https://en.wikipedia.org/wiki/Places_of_worship_in_Bangalore,
http://www.wikidata.org/entity/Q6389077,Kendriya Vidyalaya Malleswaram,13.00922222,77.56872222,Point(77.56872222 13.00922222),3.379,2,school,http://www.wikidata.org/entity/Q3914,"https://en.wikipedia.org/wiki/Kendriya_Vidyalaya,_Malleswaram",
http://www.wikidata.org/entity/Q16039845,Karnataka Samskrit University,12.958963888889,77.57235,Point(77.57235 12.958963888),3.426,6,university,http://www.wikidata.org/entity/Q3918,https://en.wikipedia.org/wiki/Karnataka_Samskrit_University,
http://www.wikidata.org/entity/Q64343188,Taj West End Bangalore,12.98,77.58,Point(77.58452 12.98412),3.446,2,hotel,http://www.wikidata.org/entity/Q27686,https://en.wikipedia.org/wiki/Taj_West_End_Bangalore,
http://www.wikidata.org/entity/Q64343188,Taj West End Bangalore,12.98412,77.58452,Point(77.58452 12.98412),3.446,2,hotel,http://www.wikidata.org/entity/Q27686,https://en.wikipedia.org/wiki/Taj_West_End_Bangalore,
http://www.wikidata.org/entity/Q18386400,K. R. Market,12.963611111111,77.5775,Point(77.5775 12.963611111),3.452,4,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/K._R._Market,
http://www.wikidata.org/entity/Q65090067,Bengaluru City University,12.974980555556,77.583488888889,Point(77.583488888 12.974980555),3.454,2,academic institution,http://www.wikidata.org/entity/Q4671277,https://en.wikipedia.org/wiki/Bengaluru_City_University,
http://www.wikidata.org/entity/Q7809034,Tipu Sultan's Summer Palace,12.959494,77.573572,Point(77.573572 12.959494),3.465,7,palace,http://www.wikidata.org/entity/Q16560,https://en.wikipedia.org/wiki/Tipu_Sultan%27s_Summer_Palace,
http://www.wikidata.org/entity/Q6948717,Mysore Road Satellite Bus Station,12.95307778,77.54366111,Point(77.54366111 12.95307778),3.483,2,bus station,http://www.wikidata.org/entity/Q494829,https://en.wikipedia.org/wiki/Mysuru_Road_Bus_Station,
http://www.wikidata.org/entity/Q6433914,"Kote Venkataramana Temple, Bangalore",12.959524,77.574305,Point(77.574305 12.959524),3.515,4,temple,http://www.wikidata.org/entity/Q44539,"https://en.wikipedia.org/wiki/Kote_Venkataramana_Temple,_Bangalore",
http://www.wikidata.org/entity/Q24211039,Sir M. Visveshwaraya metro station,12.9742808,77.5839458,Point(77.5839458 12.9742808),3.522,2,metro station,http://www.wikidata.org/entity/Q928830,"https://en.wikipedia.org/wiki/Sir_M._Visveshwaraya_station,_Central_College_metro_station",
http://www.wikidata.org/entity/Q24211039,Sir M. Visveshwaraya metro station,12.9742808,77.5839458,Point(77.5839458 12.9742808),3.522,2,underground station,http://www.wikidata.org/entity/Q22808403,"https://en.wikipedia.org/wiki/Sir_M._Visveshwaraya_station,_Central_College_metro_station",
http://www.wikidata.org/entity/Q17088478,Sandal Soap Factory,13.014793,77.5540211,Point(77.5540211 13.014793),3.523,2,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Sandal_Soap_Factory_metro_station,
http://www.wikidata.org/entity/Q17088478,Sandal Soap Factory,13.014793,77.5540211,Point(77.5540211 13.014793),3.523,2,elevated station,http://www.wikidata.org/entity/Q11670533,https://en.wikipedia.org/wiki/Sandal_Soap_Factory_metro_station,
http://www.wikidata.org/entity/Q7331115,Sankey tank,13.00778,77.57547,Point(77.57 13.01),3.525,5,lagoon,http://www.wikidata.org/entity/Q187223,https://en.wikipedia.org/wiki/Sankey_tank,
http://www.wikidata.org/entity/Q7331115,Sankey tank,13.01,77.57,Point(77.57 13.01),3.525,5,lagoon,http://www.wikidata.org/entity/Q187223,https://en.wikipedia.org/wiki/Sankey_tank,
http://www.wikidata.org/entity/Q7331115,Sankey tank,13.00778,77.57547,Point(77.57 13.01),3.525,5,lake,http://www.wikidata.org/entity/Q23397,https://en.wikipedia.org/wiki/Sankey_tank,
http://www.wikidata.org/entity/Q7331115,Sankey tank,13.01,77.57,Point(77.57 13.01),3.525,5,lake,http://www.wikidata.org/entity/Q23397,https://en.wikipedia.org/wiki/Sankey_tank,
http://www.wikidata.org/entity/Q6433913,Kote Jalakantheshwara temple,12.96142,77.576486,Point(77.576486 12.96142),3.529,3,Hindu temple,http://www.wikidata.org/entity/Q842402,https://en.wikipedia.org/wiki/Kote_Jalakantheshwara_temple,
http://www.wikidata.org/entity/Q4855062,Bengaluru Medical College and Research Institute,12.95938333,77.57474167,Point(77.57474167 12.95938333),3.558,6,educational institution,http://www.wikidata.org/entity/Q2385804,https://en.wikipedia.org/wiki/Bangalore_Medical_College_and_Research_Institute,
http://www.wikidata.org/entity/Q4855062,Bengaluru Medical College and Research Institute,12.95938333,77.57474167,Point(77.57474167 12.95938333),3.558,6,research institute,http://www.wikidata.org/entity/Q31855,https://en.wikipedia.org/wiki/Bangalore_Medical_College_and_Research_Institute,
http://www.wikidata.org/entity/Q107639034,Kempambudhi Lake,12.951388888889,77.560833333333,Point(77.560833333 12.951388888),3.637,1,lake,http://www.wikidata.org/entity/Q23397,https://en.wikipedia.org/wiki/Kempambudhi_Lake,
http://www.wikidata.org/entity/Q18126036,Institute of Wood Science and Technology,13.0112,77.5702,Point(77.5702 13.0112),3.65,2,government agency,http://www.wikidata.org/entity/Q327333,https://en.wikipedia.org/wiki/Institute_of_Wood_Science_and_Technology,
http://www.wikidata.org/entity/Q7331115,Sankey tank,13.00778,77.57547,Point(77.57547 13.00778),3.685,5,lagoon,http://www.wikidata.org/entity/Q187223,https://en.wikipedia.org/wiki/Sankey_tank,
http://www.wikidata.org/entity/Q7331115,Sankey tank,13.01,77.57,Point(77.57547 13.00778),3.685,5,lagoon,http://www.wikidata.org/entity/Q187223,https://en.wikipedia.org/wiki/Sankey_tank,
http://www.wikidata.org/entity/Q7331115,Sankey tank,13.00778,77.57547,Point(77.57547 13.00778),3.685,5,lake,http://www.wikidata.org/entity/Q23397,https://en.wikipedia.org/wiki/Sankey_tank,
http://www.wikidata.org/entity/Q7331115,Sankey tank,13.01,77.57,Point(77.57547 13.00778),3.685,5,lake,http://www.wikidata.org/entity/Q23397,https://en.wikipedia.org/wiki/Sankey_tank,
http://www.wikidata.org/entity/Q7894978,University Visvesvaraya College of Engineering,12.976055555556,77.586055555556,Point(77.586055555 12.976055555),3.695,3,engineering school,http://www.wikidata.org/entity/Q1663017,https://en.wikipedia.org/wiki/University_of_Visvesvaraya_College_of_Engineering,
http://www.wikidata.org/entity/Q4741433,Chamrajpet,12.95,77.55,Point(77.55 12.95),3.696,1,Vorort,http://www.wikidata.org/entity/Q687312,https://en.wikipedia.org/wiki/Chamarajpet,
http://www.wikidata.org/entity/Q49703576,Q49703576,13.009444444444,77.573888888889,Point(77.573888888 13.009444444),3.717,1,intermittent reservoir,http://www.wikidata.org/entity/Q55470036,,
http://www.wikidata.org/entity/Q24912918,Krishna Rajendra Market metro station,12.9564453,77.5735999,Point(77.5735999 12.9564453),3.731,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Krishna_Rajendra_Market_metro_station,
http://www.wikidata.org/entity/Q24912918,Krishna Rajendra Market metro station,12.9564453,77.5735999,Point(77.5735999 12.9564453),3.731,1,underground station,http://www.wikidata.org/entity/Q22808403,https://en.wikipedia.org/wiki/Krishna_Rajendra_Market_metro_station,
http://www.wikidata.org/entity/Q6387052,Kempegowda Institute of Medical Sciences,12.9565,77.57427778,Point(77.57427778 12.9565),3.771,2,institute,http://www.wikidata.org/entity/Q1664720,https://en.wikipedia.org/wiki/Kempegowda_Institute_of_Medical_Sciences,
http://www.wikidata.org/entity/Q39046388,Deepanjali Nagar metro station,12.9522153,77.5371011,Point(77.5371011 12.9522153),3.832,2,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Deepanjali_Nagar_metro_station,
http://www.wikidata.org/entity/Q39046388,Deepanjali Nagar metro station,12.9522153,77.5371011,Point(77.5371011 12.9522153),3.832,2,elevated station,http://www.wikidata.org/entity/Q11670533,https://en.wikipedia.org/wiki/Deepanjali_Nagar_metro_station,
http://www.wikidata.org/entity/Q2065042,Dharmaraya Swamy Temple,12.965444444444,77.583388888889,Point(77.583388888 12.965444444),3.86,9,temple,http://www.wikidata.org/entity/Q44539,https://en.wikipedia.org/wiki/Dharmaraya_Swamy_Temple,
http://www.wikidata.org/entity/Q4855053,"Bengaluru Institute of Technology, Bengaluru",12.95516944,77.57429167,Point(77.57429167 12.95516944),3.889,2,engineering school,http://www.wikidata.org/entity/Q1663017,https://en.wikipedia.org/wiki/Bangalore_Institute_of_Technology,
http://www.wikidata.org/entity/Q17077814,"National Gallery of Modern Art, Bengaluru",12.989747,77.58815,Point(77.58815 12.989705),3.907,4,art museum,http://www.wikidata.org/entity/Q207694,"https://en.wikipedia.org/wiki/National_Gallery_of_Modern_Art,_Bangalore",
http://www.wikidata.org/entity/Q17077814,"National Gallery of Modern Art, Bengaluru",12.989747,77.58815,Point(77.58815 12.989747),3.907,4,art museum,http://www.wikidata.org/entity/Q207694,"https://en.wikipedia.org/wiki/National_Gallery_of_Modern_Art,_Bangalore",
http://www.wikidata.org/entity/Q17077814,"National Gallery of Modern Art, Bengaluru",12.989705,77.58815,Point(77.58815 12.989705),3.907,4,art museum,http://www.wikidata.org/entity/Q207694,"https://en.wikipedia.org/wiki/National_Gallery_of_Modern_Art,_Bangalore",
http://www.wikidata.org/entity/Q17077814,"National Gallery of Modern Art, Bengaluru",12.989705,77.58815,Point(77.58815 12.989747),3.907,4,art museum,http://www.wikidata.org/entity/Q207694,"https://en.wikipedia.org/wiki/National_Gallery_of_Modern_Art,_Bangalore",
http://www.wikidata.org/entity/Q17077814,"National Gallery of Modern Art, Bengaluru",12.989747,77.58815,Point(77.58815 12.989705),3.907,4,national museum,http://www.wikidata.org/entity/Q17431399,"https://en.wikipedia.org/wiki/National_Gallery_of_Modern_Art,_Bangalore",
http://www.wikidata.org/entity/Q17077814,"National Gallery of Modern Art, Bengaluru",12.989747,77.58815,Point(77.58815 12.989747),3.907,4,national museum,http://www.wikidata.org/entity/Q17431399,"https://en.wikipedia.org/wiki/National_Gallery_of_Modern_Art,_Bangalore",
http://www.wikidata.org/entity/Q17077814,"National Gallery of Modern Art, Bengaluru",12.989705,77.58815,Point(77.58815 12.989705),3.907,4,national museum,http://www.wikidata.org/entity/Q17431399,"https://en.wikipedia.org/wiki/National_Gallery_of_Modern_Art,_Bangalore",
http://www.wikidata.org/entity/Q17077814,"National Gallery of Modern Art, Bengaluru",12.989705,77.58815,Point(77.58815 12.989747),3.907,4,national museum,http://www.wikidata.org/entity/Q17431399,"https://en.wikipedia.org/wiki/National_Gallery_of_Modern_Art,_Bangalore",
http://www.wikidata.org/entity/Q17077814,"National Gallery of Modern Art, Bengaluru",12.989747,77.58815,Point(77.58815 12.989705),3.907,4,museum,http://www.wikidata.org/entity/Q33506,"https://en.wikipedia.org/wiki/National_Gallery_of_Modern_Art,_Bangalore",
http://www.wikidata.org/entity/Q17077814,"National Gallery of Modern Art, Bengaluru",12.989747,77.58815,Point(77.58815 12.989747),3.907,4,museum,http://www.wikidata.org/entity/Q33506,"https://en.wikipedia.org/wiki/National_Gallery_of_Modern_Art,_Bangalore",
http://www.wikidata.org/entity/Q17077814,"National Gallery of Modern Art, Bengaluru",12.989705,77.58815,Point(77.58815 12.989705),3.907,4,museum,http://www.wikidata.org/entity/Q33506,"https://en.wikipedia.org/wiki/National_Gallery_of_Modern_Art,_Bangalore",
http://www.wikidata.org/entity/Q17077814,"National Gallery of Modern Art, Bengaluru",12.989705,77.58815,Point(77.58815 12.989747),3.907,4,museum,http://www.wikidata.org/entity/Q33506,"https://en.wikipedia.org/wiki/National_Gallery_of_Modern_Art,_Bangalore",
http://www.wikidata.org/entity/Q64828686,Statue of Mahatma Gandhi,12.9789378,77.5889238,Point(77.5889238 12.9789378),3.949,1,statue,http://www.wikidata.org/entity/Q179700,,
