ao_link,lat,lon,itemLabel,description
https://www.atlasobscura.com/places/wilkes-barre-abandoned-train-station,41.241754,-75.879377,,
https://www.atlasobscura.com/places/old-north-church,42.366251,-71.054321,,
https://www.atlasobscura.com/places/miniature-garden-of-whimsy,34.10576,-118.342093,,
https://www.atlasobscura.com/places/national-world-war-ii-museum,29.942968,-90.070391,,
https://www.atlasobscura.com/places/barbie-pond,38.910868,-77.034078,,
https://www.atlasobscura.com/places/mount-zion-cemeterys-underground-railroad-shelter,38.91114,-77.05407,,
https://www.atlasobscura.com/places/kentuck-knob,39.869167,-79.519722,,
https://www.atlasobscura.com/places/rose-tree-museum,31.711983,-110.067498,Rose Tree Museum,The world's largest rose bush has literally outgrown the pioneer museum it was planted behind.
https://www.atlasobscura.com/places/port-angeles-underground,48.120609,-123.431528,Port Angeles Underground,"Tour the original street level of Port Angeles, buried underground in 1914."
https://www.atlasobscura.com/places/zion-evangelical-lutheran-ghost-church,41.856988,-87.647978,Zion Evangelical Lutheran 'Ghost Church',One-of-a-kind preserved ruins of an abandoned 1880s church in Chicago's Pilsen neighborhood.
https://www.atlasobscura.com/places/the-barnes-foundation-philadelphia-pennsylvania,39.960519,-75.17259,The Barnes Foundation,Dr Barnes' $25 billion private collection of art and arboretum.
https://www.atlasobscura.com/places/assateague-island,38.227513,-75.145782,Assateague Island,The land is home to swimming ponies and a legendary 18th-century treasure.
https://www.atlasobscura.com/places/old-slave-mart,32.777837,-79.928401,Old Slave Mart,South Carolina's last remaining slavery auction house is now a museum devoted to its own tragic history.
https://www.atlasobscura.com/places/picture-canyon,35.227075,-111.557156,Picture Canyon,A nature and cultural preserve named for its multitude of petroglyphs carved by the Northern Sinagua people.
https://www.atlasobscura.com/places/dandelion-botanicals,48.142261,-123.123972,Dandelion Botanical Company,"Essence of hound's tongue and tincture of bloodroot are just the tip of the herbalist iceberg at this beautiful, impressively-stocked apothecary."
https://www.atlasobscura.com/places/marvins-marvelous-mechanical-museum-0,42.525366,-83.359957,,
https://www.atlasobscura.com/places/jefferson-pools,38.053611,-79.780833,,
https://www.atlasobscura.com/places/hotel-alex-johnson,44.080393,-103.227528,,
https://www.atlasobscura.com/places/american-classic-arcade-museum,43.612983,-71.477483,,
https://www.atlasobscura.com/places/historic-west-baden-springs-hotel,38.56707,-86.618518,,
https://www.atlasobscura.com/places/witches-tree,38.231788,-85.764268,,
https://www.atlasobscura.com/places/dittrick-medical-museum,41.505896,-81.608957,,
https://www.atlasobscura.com/places/bandalier-national-monument,35.779104,-106.270896,,
https://www.atlasobscura.com/places/ionas-beach,47.169678,-91.421021,Iona's Beach,"When waves crash onto this section of beach, the rocks sing a song."
https://www.atlasobscura.com/places/flamingo-habitat,36.116566,-115.171163,Flamingo Habitat,An exotic wildlife habitat right off The Strip.
https://www.atlasobscura.com/places/san-francisco-cable-car-museum,37.79453,-122.411384,San Francisco's Cable Car Museum,Not merely a museum – but a whirring powerhouse that offers a subterranean peek into the heart and soul of cable car operations.
https://www.atlasobscura.com/places/snoqualmie-tunnel,47.395327,-121.444594,Snoqualmie Tunnel,"This long, dark tunnel is open to hikers, but those without lights are known to get confused even on the straight path."
https://www.atlasobscura.com/places/dog-chapel,44.435529,-71.981853,Dog Chapel,A small chapel celebrating the spiritual bond between dogs and humans.
https://www.atlasobscura.com/places/st-anthony-s-chapel,40.464929,-79.983736,St. Anthony's Chapel,This church in Pittsburgh is home to the largest collection of religious relics in North America.
https://www.atlasobscura.com/places/national-cryptologic-museum,39.111714,-76.771135,National Cryptologic Museum,A priceless collection of the Nation's cryptologic history.
https://www.atlasobscura.com/places/salt-pepper-shaker-museum,35.71623,-83.502474,Salt & Pepper Shaker Museum,"Over 20,000 sets of spice shakers reveal the surprisingly telling history of our most basic spices."
https://www.atlasobscura.com/places/the-tombstone-house-petersburg-virginia,37.202092,-77.427032,,
https://www.atlasobscura.com/places/central-market,40.038621,-76.306838,,
https://www.atlasobscura.com/places/rocky-statue,39.965023,-75.179151,,
https://www.atlasobscura.com/places/lowell-observatory,35.203024,-111.664653,,
https://www.atlasobscura.com/places/the-dwarf-castle-alpharetta-georgia,34.088828,-84.360704,,
https://www.atlasobscura.com/places/hole-in-the-wall-outlaw-hideout,43.76316,-106.962891,,
https://www.atlasobscura.com/places/eclectic-menagerie-park,29.670941,-95.392524,,
https://www.atlasobscura.com/places/the-gingerbread-castle-franklin-new-jersey,41.149394,-74.574778,,
https://www.atlasobscura.com/places/the-mark-twain-house-museum-hartford-connecticut,41.766348,-72.700988,The Mark Twain House & Museum,The former home of Samuel Clemens and family remembers the happiest period of the author's life.
https://www.atlasobscura.com/places/the-gingerbread-castle-franklin-new-jersey,41.149394,-74.574778,The Gingerbread Castle,"Once in a state of dilapidation, this candy-inspired fortress is now being revived."
https://www.atlasobscura.com/places/burke-ghost-town,47.520903,-115.816669,Burke Ghost Town,"A mining town, now abandoned, was built in a canyon so narrow that the railroad ran right through the hotel lobby."
https://www.atlasobscura.com/places/prehistoric-gardens,42.611826,-124.392239,Prehistoric Gardens,A collection of colorful dinosaurs hidden in an actual rainforest.
https://www.atlasobscura.com/places/monument-rocks,38.793265,-100.76254,Monument Rocks,One of the Eight Wonders of Kansas and the first official National Natural Monument these stark formations look like nature's Stonehenge.
https://www.atlasobscura.com/places/the-old-headquarters-of-murder-inc-brooklyn-new-york,40.661568,-73.915482,"The Old Headquarters of Murder, Inc.",This otherwise innocuous bodega was once the headquarters of the most feared assassin's guild in American history.
https://www.atlasobscura.com/places/warner-and-swasey-observatory,41.535967,-81.568402,Warner and Swasey Observatory,This lovely university observatory continues to sit abandoned since its potential savior was sent to jail for fraud.
https://www.atlasobscura.com/places/florissant-fossil-beds-national-monument,38.913617,-105.285408,Florissant Fossil Beds National Monument,The largest source of fossilized insects anywhere.
https://www.atlasobscura.com/places/lehman-caves,39.005799,-114.219164,,
https://www.atlasobscura.com/places/the-underground-home-2-queens-new-york,40.744078,-73.859269,,
https://www.atlasobscura.com/places/the-old-ship-saloon-san-francisco-california,37.79783,-122.400772,,
https://www.atlasobscura.com/places/echo-bridge,42.314782,-71.226983,,
https://www.atlasobscura.com/places/eye-of-god-rapid-chattooga-river,34.85428,-83.258311,,
https://www.atlasobscura.com/places/letterform-archive,37.760134,-122.388261,,
https://www.atlasobscura.com/places/sakagura-midtown,40.751281,-73.973158,,
https://www.atlasobscura.com/places/baldpate-inn-key-collection,40.308549,-105.534113,,
https://www.atlasobscura.com/places/kansas-city-library-s-giant-bookshelf,39.102274,-94.583919,Kansas City Library's Community Bookshelf,Community bookshelf of 25-foot-tall book spines.
https://www.atlasobscura.com/places/vanadu-art-house,38.960735,-76.954067,Vanadu Art House,An intricately designed junk art house with four extravagant junk art cars hidden in the suburbs.
https://www.atlasobscura.com/places/buena-vista-park-tombstones,37.768793,-122.44196,Buena Vista Park Tombstones,Gold Rush-era tombstones line the park's paths.
https://www.atlasobscura.com/places/edith-macefield-house-seattle,47.662385,-122.375362,Edith Macefield's House,The tale of a strong-willed woman who stood her ground when the commercial world came rumbling in.
https://www.atlasobscura.com/places/fork-in-the-road,34.128291,-118.157358,Fork in the Road,A bigger-than-life pun that has become a beacon of altruism.
https://www.atlasobscura.com/places/old-sheldon-church-ruins,32.618526,-80.780439,Old Sheldon Church Ruins,"Despite being burnt down multiple times, the ruins of this South Carolina church are still standing."
https://www.atlasobscura.com/places/hidden-treasures,34.089584,-118.602604,Hidden Treasures,An unreal vintage shop that wears its dadaist influence on its zombie fish.
https://www.atlasobscura.com/places/sparky-park,30.299035,-97.732193,Sparky Park,A former electrical substation is now home to an eccentric junk art masterpiece.
https://www.atlasobscura.com/places/rosicrucian-egyptian-museum,37.334019,-121.922603,,
https://www.atlasobscura.com/places/the-pirates-house-savannah-georgia,32.078075,-81.083885,,
https://www.atlasobscura.com/places/crow-canyon-petroglyphs,36.547125,-107.629007,,
https://www.atlasobscura.com/places/nickajack-cave,34.992511,-85.612822,,
https://www.atlasobscura.com/places/tonto-natural-bridge,34.319722,-111.456667,,
https://www.atlasobscura.com/places/history-colorado-center,39.735847,-104.986731,,
https://www.atlasobscura.com/places/skunk-ape-research-headquarters,25.892578,-81.27976,,
https://www.atlasobscura.com/places/devil-s-icebox,38.881912,-92.328942,,
https://www.atlasobscura.com/places/golden-gate-park-druid-circles,37.769154,-122.464428,Golden Gate Park Druid Circles,The stones that traveled from Spain to eventually become a holy place for San Francisco's nature worshippers.
https://www.atlasobscura.com/places/tinkertown,35.168899,-106.365866,TinkerTown,"""I did this all while you were watching TV."""
https://www.atlasobscura.com/places/frank-lloyd-wright-samuel-freeman-house,34.105667,-118.338611,Samuel Freeman House,This forgotten Frank Lloyd Wright house is an architectural marvel at the end of a sleepy residential street.
https://www.atlasobscura.com/places/canos-castle,37.081279,-106.006105,Cano's Castle,"Gleaming self-built castle towers made from beer cans and inspired by ""Vitamin Mary Jane."""
https://www.atlasobscura.com/places/radio-city-music-hall-s-secret-apartment,40.760551,-73.982268,Radio City Music Hall's Secret Apartment,"Built as a gift to the hottest tastemaker of the time, these hidden quarters remain an Art Deco showpiece."
https://www.atlasobscura.com/places/hollywood-heritage-museum,34.108565,-118.336081,Hollywood Heritage Museum,A little barn in the middle of the city preserving Hollywood treasures since 1985.
https://www.atlasobscura.com/places/the-plant-chicago-illinois,41.81585,-87.661343,The Plant,Former meatpacking facility turned vertical farm and sustainable business complex.
https://www.atlasobscura.com/places/frank-lloyd-wrights-burnham-block,43.010598,-87.948548,Frank Lloyd Wright's Burnham Block,Six tiny houses built for working class people form the largest intentional cluster of Wright homes anywhere.
https://www.atlasobscura.com/places/dr-seuss-sculpture-garden,42.104547,-72.587314,,
https://www.atlasobscura.com/places/dismals-canyon,34.328567,-87.780004,,
https://www.atlasobscura.com/places/the-last-yogi-bear-honey-fried-chicken-restaurant,34.369175,-80.070853,,
https://www.atlasobscura.com/places/meramec-caverns,38.274495,-91.105698,,
https://www.atlasobscura.com/places/mill-ends-park,45.516196,-122.673221,,
https://www.atlasobscura.com/places/eureka-dunes,37.113627,-117.688379,,
https://www.atlasobscura.com/places/salada-tea-doors,42.349684,-71.07159,,
https://www.atlasobscura.com/places/albert-einstein-bronze-statue,38.892395,-77.048446,,
https://www.atlasobscura.com/places/southernmost-point-of-the-continental-us,24.546517,-81.797484,Southernmost Point of the Continental U.S.,A monument celebrating the idea of reaching inaccessible places.
https://www.atlasobscura.com/places/mount-wood-castle-and-cemetery,40.080423,-80.722266,Mount Wood Castle and Cemetery,This abandoned dream castle and its cemetery look out over the city that once inspired their creation.
https://www.atlasobscura.com/places/east-potomac-park-mini-golf,38.874583,-77.026297,East Potomac Park Mini Golf,"The country's oldest continually-operated mini golf course lies hidden in plain sight, eclipsed by one of D.C.'s most popular tourist attractions."
https://www.atlasobscura.com/places/mcgill-rose-garden,35.229941,-80.827876,McGill Rose Garden,This scented city oasis was a labor of love.
https://www.atlasobscura.com/places/duquesne-incline,40.439317,-80.018175,Duquesne Incline,"There aren't too many operational funiculars around, but Pittsburgh has two!"
https://www.atlasobscura.com/places/titanic-memorial-washington-dc,38.87196,-77.019329,Titanic Memorial,"This lonely waterfront memorial to the men of the Titanic was erected by the ""Women of America."""
https://www.atlasobscura.com/places/subtropolis,39.161213,-94.476242,SubTropolis,"The ""World's Largest Underground Business Complex,"" a 55,000,000-square-foot city underneath Missouri."
https://www.atlasobscura.com/places/tunnel-number-3,40.714353,-74.005973,Tunnel Number 3,"Deep under Manhattan is the largest construction project in city history. So far, the project has taken the lives of 23 workers, or ""a man a mile."""
https://www.atlasobscura.com/places/janis-joplins-hotel-room,34.104387,-118.343198,,
https://www.atlasobscura.com/places/van-slyke-castle-ruins-2,41.044777,-74.262645,,
https://www.atlasobscura.com/places/painted-dunes,40.545643,-121.312755,,
https://www.atlasobscura.com/places/colorows-cave,39.607949,-105.174926,,
https://www.atlasobscura.com/places/shangri-la-stone-village-2,36.299677,-79.21458,,
https://www.atlasobscura.com/places/life-underground,40.739753,-74.002523,,
https://www.atlasobscura.com/places/cheesman-park,39.732062,-104.966631,,
https://www.atlasobscura.com/places/spring-grove-cemetery,39.16462,-84.522892,,
https://www.atlasobscura.com/places/tonto-national-monument-upper-cliff-dwelling,33.640401,-111.116624,Tonto National Monument Upper Cliff Dwelling,This 40-room dwelling tucked within a cliff was built by the basin's prehistoric residents.
https://www.atlasobscura.com/places/hidden-jrr-tolkien-quote-carved-in-stone,37.628887,-79.545158,Hidden J.R.R. Tolkien Quote,Lines from a walking song are etched into a rock in Natural Bridge State Park.
https://www.atlasobscura.com/places/grave-of-john-wilkes-booth,39.307109,-76.605997,Grave of John Wilkes Booth,A blank headstone topped with a pile of pennies marks the final resting place of the infamous assassin.
https://www.atlasobscura.com/places/original-puppets-from-mister-rogers-neighborhood,40.452835,-80.006416,Original Puppets from 'Mister Rogers' Neighborhood',The residents of the Neighborhood of Make-Believe live without much fanfare within the Pittsburgh Children's Museum.
https://www.atlasobscura.com/places/paul-bunyan-statue,45.583832,-122.686622,Paul Bunyan Statue,"This stoic, if derpy, giant stands as a monument to Oregon's statehood and the novelty culture of yesteryear."
https://www.atlasobscura.com/places/hicksville-trailer-palace,34.134728,-116.313066,Hicksville Trailer Palace,An eclectic trailer park retreat in the middle of the California desert.
https://www.atlasobscura.com/places/alvord-lake-bridge,37.769047,-122.454673,Alvord Lake Bridge,An overlooked and unassuming engineering marvel.
https://www.atlasobscura.com/places/pops,35.65822,-97.335455,Pops,The future of roadside attractions is this sci-fi soda mecca that is home to a 66-foot tall neon pop bottle.
https://www.atlasobscura.com/places/santarella,42.254664,-73.214224,,
https://www.atlasobscura.com/places/old-tennessee-state-prison,36.177808,-86.86597,,
https://www.atlasobscura.com/places/giant-ants,39.941772,-75.149457,,
https://www.atlasobscura.com/places/hartmans-rock-garden,39.904838,-83.832391,,
https://www.atlasobscura.com/places/musee-patamecanique,41.67711,-71.266202,,
https://www.atlasobscura.com/places/union-oyster-house,42.361288,-71.056908,,
https://www.atlasobscura.com/places/americas-oldest-operating-theater,39.9456,-75.155606,,
https://www.atlasobscura.com/places/traverse-city-state-hospital-tunnels,44.75679,-85.643661,,
https://www.atlasobscura.com/places/rush-ghost-town,36.132564,-92.57106,Rush Ghost Town,The final remnant of the Arkansas zinc industry is this historically protected ghost town.
https://www.atlasobscura.com/places/lite-brite-neon-studio,41.931318,-74.006164,Lite Brite Neon Studio,Neon signs that grace the windows of Bergdorf Goodman's and Tiffany & Co. come from this studio in Brooklyn.
https://www.atlasobscura.com/places/waldo-farmer-s-and-flea-market,29.818583,-82.165409,Waldo Farmer's and Flea Market,North Central Florida's largest flea market and a weekend roadtripper's dream.
https://www.atlasobscura.com/places/lovers-leap-swinging-bridge,41.277812,-91.362903,Lover's Leap Swinging Bridge,A warning to the weak-kneed: This narrow bridge does its swinging eight stories high.
https://www.atlasobscura.com/places/a-trail-through-time,39.193449,-109.020681,A Trail Through Time,This interpretive path lets you get up close and personal with dinosaur bones.
https://www.atlasobscura.com/places/the-museum-of-wonder-seale-alabama,32.31928,-85.164886,The Museum Of Wonder,A former taxidermist has turned his old shop into a folk art mecca.
https://www.atlasobscura.com/places/devils-slide-trestles,39.936541,-105.665411,Devil's Slide Trestles,"These decaying bridges 1,000 feet high are a reminder of the skill it took to cross the Colorado Rockies by rail."
https://www.atlasobscura.com/places/timberline-lodge,45.331111,-121.71,Timberline Lodge,"You might know it as the Overlook Hotel, but the inside is not going to be familiar."
https://www.atlasobscura.com/places/the-cuban-embassys-hemingway-bar-washington-dc,38.92419,-77.036888,,
https://www.atlasobscura.com/places/mcdonalds-freeport-mansion,43.860317,-70.101671,,
https://www.atlasobscura.com/places/mile-high-steps-at-the-colorado-state-capitol,39.739233,-104.984805,,
https://www.atlasobscura.com/places/oklahoma-city-underground,35.467077,-97.515468,,
https://www.atlasobscura.com/places/hamtramck-disneyland,42.407203,-83.058636,,
https://www.atlasobscura.com/places/athens-lunatic-asylum,39.323669,-82.112726,,
https://www.atlasobscura.com/places/craters-of-the-moon-national-monument-and-preserve,43.41665,-113.51665,,
https://www.atlasobscura.com/places/georgia-nuclear-aircraft-laboratory,34.351175,-84.144058,,
https://www.atlasobscura.com/places/mount-elbert,39.117769,-106.445305,Mount Elbert,"At the tallest peak in Colorado, an electrifying mix of thin air, lightning, and rivalry."
https://www.atlasobscura.com/places/magnuson-park-fin-art,47.681629,-122.246922,Magnuson Park Fin Art,Old submarine parts have been converted into faux whale fins.
https://www.atlasobscura.com/places/first-spiritualist-temple,42.350577,-71.079858,First Spiritualist Temple,"America's original house of worship for Spiritualism, the religious movement based on communing with the dead."
https://www.atlasobscura.com/places/carroll-avenue,41.888505,-87.632516,Carroll Avenue,A little-known subterranean street runs under some of the best-known buildings in Chicago's River North.
https://www.atlasobscura.com/places/new-york-academy-of-medicine-rare-book-library,40.792292,-73.952421,New York Academy of Medicine Rare Book Library,This hidden library of physiological ephemera contains centuries worth of knowledge on the vim and viscera of the human body.
https://www.atlasobscura.com/places/casa-grande-ruins,32.995303,-111.536228,Casa Grande Ruins,Some of the tallest ancient American ruins continue to inspire awe and curiosity.
https://www.atlasobscura.com/places/body-farm-pennsylvania,40.082511,-79.614979,Body Farm in Pennsylvania,"A macabre farm reserved part of its 222-acres for dead bodies, all in the name of science."
https://www.atlasobscura.com/places/boston-bricks,42.355,-71.057977,Boston Bricks,These whimsical works of art tell the story of the city's past and present.
https://www.atlasobscura.com/places/governor-s-island,40.690433,-74.016352,,
https://www.atlasobscura.com/places/barthman-s-sidewalk-clock,40.709807,-74.009486,,
https://www.atlasobscura.com/places/fort-mifflin-3,39.877434,-75.213589,,
https://www.atlasobscura.com/places/walt-disney-s-carolwood-barn,34.155035,-118.3012,,
https://www.atlasobscura.com/places/the-carousel-in-prospect-park-brooklyn-new-york,40.663712,-73.964222,,
https://www.atlasobscura.com/places/hole-ground,43.412156,-121.197052,,
https://www.atlasobscura.com/places/gold-camp-road-tunnels,38.790202,-104.903757,,
https://www.atlasobscura.com/places/hermitage-hotel-mens-bathroom,36.163679,-86.782314,,
https://www.atlasobscura.com/places/the-reading-pagoda-reading-pennsylvania,40.336063,-75.905576,The Reading Pagoda,A failed piece of Orientalism has become the proud symbol of a community.
https://www.atlasobscura.com/places/forbes-pigment-collection,42.374177,-71.114083,Forbes Pigment Collection,"The thousands of shades on display — some toxic, others impossibly rare — are a library of more than just color."
https://www.atlasobscura.com/places/east-corinth-vermont-beetlejuice,44.063978,-72.222232,East Corinth,"The quaint little Vermont town played a quaint little Connecticut town in Tim Burton's ""Beetlejuice."""
https://www.atlasobscura.com/places/private-passage,40.770968,-73.99535,Private Passage,Wine bottle sculpture with a ship's stateroom inside.
https://www.atlasobscura.com/places/old-franklin-park-zoo-bear-pens,42.302481,-71.086999,Old Franklin Park Zoo Bear Pens,"The bears may be gone, but their old cages can still be found."
https://www.atlasobscura.com/places/b17-bomber-crash-site-pingree-park,40.636232,-105.524025,B-17 Bomber Crash Site,The wreckage of a World War II bomber is hidden high in the Colorado wilderness.
https://www.atlasobscura.com/places/fort-armistead,39.209288,-76.53368,Fort Armistead,"An eerie, abandoned military base engulfed by nature and graffiti is now home to a local park."
https://www.atlasobscura.com/places/painted-churches-of-texas,29.717426,-96.927652,Painted Churches of Texas,Twenty churches beautifully painted by 19th-century Czech and German immigrants in Texas.
https://www.atlasobscura.com/places/broadway-flea-market-and-grand-auction,40.757825,-73.987177,,
https://www.atlasobscura.com/places/bernheim-forest-giants,37.902091,-85.62184,,
https://www.atlasobscura.com/places/davids-brisket-house,40.679135,-73.949416,,
https://www.atlasobscura.com/places/balmy-alley-murals-skb,37.750833,-122.412307,,
https://www.atlasobscura.com/places/bluestockings-bookstore,40.718932,-73.985917,,
https://www.atlasobscura.com/places/authors-ridge,42.465904,-71.340985,,
https://www.atlasobscura.com/places/the-hangmans-elm-new-york-new-york,40.732107,-73.998628,,
https://www.atlasobscura.com/places/ann-arbor-s-fairy-doors,42.278563,-83.750188,,
https://www.atlasobscura.com/places/ann-arbor-s-fairy-doors,42.278563,-83.750188,Ann Arbor’s Fairy Doors,The city is full of whimsical portals to another world.
https://www.atlasobscura.com/places/greenwood-cemetery-brooklyn,40.659004,-73.995602,Green-Wood Cemetery,A Victorian cemetery in the heart of Brooklyn remains a popular mecca of morbid curiosity.
https://www.atlasobscura.com/places/stan-mansion,41.925075,-87.708147,Stan Mansion,"Built to house a chapter of the Knights Templar, this grandiose building is a relic of Freemasonry in Chicago a century ago."
https://www.atlasobscura.com/places/international-independent-showmen-s-museum,27.865002,-82.377514,International Independent Showmen’s Museum,"The history of the traveling carnival is remembered by this sprawling collection of vintage wagons, games, and rides."
https://www.atlasobscura.com/places/phyllis-musical-inn,41.903417,-87.672551,Phyllis' Musical Inn,Combination beer garden and music venue in the heart of Wicker Park.
https://www.atlasobscura.com/places/the-bubble-room-captiva-florida,26.52229,-82.189484,The Bubble Room,This kitsch eatery is chock-a-block with bric-a-brac.
https://www.atlasobscura.com/places/giant-rock,34.332813,-116.388723,Giant Rock,A regular looking rock with an unbelievable history.
https://www.atlasobscura.com/places/buckhorn-saloon-and-museum,29.426205,-98.488951,Buckhorn Saloon and Museum,A 131-year-old wunderkammer of Texas history.
https://www.atlasobscura.com/places/ludlow-massacre-site,37.339167,-104.583889,,
https://www.atlasobscura.com/places/shark-girl,42.878537,-78.877989,,
https://www.atlasobscura.com/places/rosicrucian-pyramids,40.439349,-75.270364,,
https://www.atlasobscura.com/places/thing,32.042807,-110.041718,,
https://www.atlasobscura.com/places/last-resort,29.110709,-80.973478,,
https://www.atlasobscura.com/places/twisted-house-sculpture,39.877783,-86.143787,,
https://www.atlasobscura.com/places/mat-bevels-museum-of-kinetic-art,32.173807,-110.925945,,
https://www.atlasobscura.com/places/okanogan-highland-ghost-towns,48.981111,-119.199444,,
https://www.atlasobscura.com/places/twisted-house-sculpture,39.877783,-86.143787,'Twisted House',Nature and art meet in this curvy creation
https://www.atlasobscura.com/places/indiana-jones-home,37.07604,-106.007208,Indiana Jones Home,The childhood home of Henry Jones Jr. is now an adventure-themed bed and breakfast.
https://www.atlasobscura.com/places/the-crow-s-nest-at-the-old-faithful-inn-yellowstone-national-park-wyoming,44.45973,-110.830293,The Crow's Nest at the Old Faithful Inn,An architect's childhood fantasy treehouse made real.
https://www.atlasobscura.com/places/maine-avenue-fish-market,38.880963,-77.028331,Maine Avenue Fish Market,The oldest continuously operating fish market in the United States.
https://www.atlasobscura.com/places/nuttallburg,38.053904,-81.041515,Nuttallburg,Hikers can still stroll beneath the long conveyer of this abandoned mining facility hidden in a West Virginia river gorge.
https://www.atlasobscura.com/places/steinert-hall,42.352274,-71.06682,Steinert Hall,The former locus of Boston's high culture has been shuttered and buried for over 70 years.
https://www.atlasobscura.com/places/wigwam-motel-6,34.902712,-110.168849,The Wigwam Village #6,A motel dedicated to Southwestern nostalgia.
https://www.atlasobscura.com/places/elandan-gardens,47.526743,-122.688587,Elandan Gardens,Bonsai trees that are up to a thousand years old.
https://www.atlasobscura.com/places/zion-mount-carmel-tunnel,37.211305,-112.958228,,
https://www.atlasobscura.com/places/exotic-feline-rescue-center-2,39.395387,-87.069048,,
https://www.atlasobscura.com/places/delaware-water-gap-national-recreation-area,41.077182,-75.026362,,
https://www.atlasobscura.com/places/swannanoa-palace,38.028106,-78.868932,,
https://www.atlasobscura.com/places/russian-and-turkish-baths-cafe,40.728145,-73.983623,,
https://www.atlasobscura.com/places/ladew-topiary-gardens,39.580604,-76.513317,,
https://www.atlasobscura.com/places/st-ignace-mystery-spot,45.875804,-84.808028,,
https://www.atlasobscura.com/places/oz-museum,39.202698,-96.305312,,
https://www.atlasobscura.com/places/no-name-lake,44.081449,-121.686442,No Name Lake,"Unknown to many, this sparkling turquoise lake hides amid Oregon's snowcapped mountains."
https://www.atlasobscura.com/places/oz-museum,39.202698,-96.305312,Oz Museum,A wonderful collection of all things Oz is nestled in the heart of Kansas.
https://www.atlasobscura.com/places/moqui-cave,37.121149,-112.563962,Moqui Cave,"This ancient cave is home to a museum, bar, and is filled with fluorescent minerals."
https://www.atlasobscura.com/places/the-1886-crescent-hotel-and-spa-eureka-springs-arkansas,36.408478,-93.737441,The 1886 Crescent Hotel and Spa,This haunted hotel built on natural springs once served as a hospital for a quack doctor promising a cure for cancer.
https://www.atlasobscura.com/places/mechanical-riverfront-kingdom,33.813085,-84.30314,Mechanical Riverfront Kingdom on Druid Hill,An unusual art exhibition in a suburban yard is designed to awaken the souls of those flowing by.
https://www.atlasobscura.com/places/valley-view-hot-springs,38.191913,-105.815365,Valley View Hot Springs,"Community owned and operated, this property is home to a diverse set of nudists."
https://www.atlasobscura.com/places/batterysteele-peaksisland,43.657649,-70.182805,Battery Steele,Explore the dark underground corridors of this graffiti-covered former military fortification.
https://www.atlasobscura.com/places/museum-jurassic-technology,34.025686,-118.395349,The Museum of Jurassic Technology,A modern day curiosity cabinet.
https://www.atlasobscura.com/places/vegan-strip-club,45.542882,-122.721327,,
https://www.atlasobscura.com/places/american-prohibition-museum,32.080559,-81.094624,,
https://www.atlasobscura.com/places/fort-matanzas-national-monument,29.717445,-81.230936,,
https://www.atlasobscura.com/places/skinny-house,42.366865,-71.056211,,
https://www.atlasobscura.com/places/chinatown-s-bloody-angle,40.714427,-73.998102,,
https://www.atlasobscura.com/places/bancroft-castle,42.608537,-71.559767,,
https://www.atlasobscura.com/places/congressional-fallout-shelter-at-the-greenbrier-resort,37.786116,-80.307526,,
https://www.atlasobscura.com/places/spoonbridge-and-cherry,44.970331,-93.289055,,
https://www.atlasobscura.com/places/sleeping-bear-dunes-national-lakeshore,44.882514,-86.041103,Sleeping Bear Dunes National Lakeshore,This national park on the shore of Lake Michigan features remarkable dunes that lie at the heart of a Chippewa legend.
https://www.atlasobscura.com/places/congressional-fallout-shelter-at-the-greenbrier-resort,37.786116,-80.307526,Congressional Fallout Shelter at the Greenbrier Resort,America's post-nuclear-attack chambers of Congress.
https://www.atlasobscura.com/places/lost-city-museum,36.5315,-114.440894,Lost City Museum,Preserving the remains of Native American cultures which otherwise would have been submerged behind Hoover Dam.
https://www.atlasobscura.com/places/mount-mitchell,35.764979,-82.265063,Mount Mitchell,"The highest point in North Carolina and the United States east of the Mississippi River, Mount Mitchell is named after argumentative explorer Elisha Mitchell."
https://www.atlasobscura.com/places/jack-rabbit-trading-post,34.968185,-110.430483,Jack Rabbit Trading Post,This Route 66 classic sports a giant fiberglass rabbit that you can ride.
https://www.atlasobscura.com/places/tree-climbing-planet,45.310257,-122.626123,Tree Climbing Planet,This Oregon farm is dedicated to teaching people the professional art of tree climbing.
https://www.atlasobscura.com/places/hells-backbone-scenic-road,37.970024,-111.598866,Hell's Backbone Scenic Road,"Despite its name, this route in southern Utah offers a heavenly day trip."
https://www.atlasobscura.com/places/annie-lytle-elementary-school,30.318805,-81.680021,Abandoned Annie Lytle Elementary School,Jacksonville's highways rendered this century-old grammar school unusable.
https://www.atlasobscura.com/places/poster-house-museum,40.743498,-73.99343,,
https://www.atlasobscura.com/places/six-mile-creek,42.437702,-76.497809,,
https://www.atlasobscura.com/places/the-wreck-of-the-king-philip-san-francisco-california,37.759375,-122.510806,,
https://www.atlasobscura.com/places/cator-woolford-gardens,33.769995,-84.327222,,
https://www.atlasobscura.com/places/ars-obscura,47.586836,-122.305112,,
https://www.atlasobscura.com/places/cafe-turko,47.649503,-122.348083,,
https://www.atlasobscura.com/places/institute-mentalphysics,34.134889,-116.360829,,
https://www.atlasobscura.com/places/porter-creek-bridge-ruins,41.48764,-81.936488,,
https://www.atlasobscura.com/places/cafe-turko,47.649503,-122.348083,Piece of the Berlin Wall at Cafe Turko,A nondescript Seattle restaurant inherited a piece of European history.
