item,itemLabel_x,lat_x,lon_x,location_x,distance_x,sitelinks_x,itemLabel_y,lat_y,lon_y,location_y,distance_y,sitelinks_y,_merge
http://www.wikidata.org/entity/Q11806264,,,,,,,Q11806264,52.1578,21.0306,Point(21.0306 52.1578),9.517,1,right_only
http://www.wikidata.org/entity/Q11805668,,,,,,,Q11805668,52.2044,20.9739,Point(20.9739 52.2044),5.604,1,right_only
http://www.wikidata.org/entity/Q11805043,,,,,,,Q11805043,52.1942,20.9927,Point(20.9927 52.1942),5.92,1,right_only
http://www.wikidata.org/entity/Q11803219,,,,,,,Q11803219,52.2365,20.9386,Point(20.9386 52.2365),6.008,1,right_only
http://www.wikidata.org/entity/Q11808194,,,,,,,Q11808194,52.1754,21.0364,Point(21.0364 52.1754),7.587,1,right_only
http://www.wikidata.org/entity/Q9193610,,,,,,,Q9193610,52.152463,21.061703,Point(21.061703 52.152463),10.392,1,right_only
http://www.wikidata.org/entity/Q11806809,,,,,,,Q11806809,52.1529,21.0612,Point(21.0612 52.1529),10.337,1,right_only
http://www.wikidata.org/entity/Q11810761,,,,,,,Q11810761,52.1478,21.0436,Point(21.0436 52.1478),10.69,1,right_only
http://www.wikidata.org/entity/Q93219508,,,,,,,Q93219508,52.244188,20.882086,Point(20.882086 52.244188),9.807,1,right_only
http://www.wikidata.org/entity/Q11805900,,,,,,,Q11805900,52.2254,20.9113,Point(20.9113 52.2254),8.07,1,right_only
http://www.wikidata.org/entity/Q11809054,,,,,,,Q11809054,52.1935,20.8856,Point(20.8856 52.1935),11.062,1,right_only
http://www.wikidata.org/entity/Q11804778,,,,,,,Q11804778,52.1889,20.8728,Point(20.8728 52.1889),12.073,1,right_only
http://www.wikidata.org/entity/Q11804525,,,,,,,Q11804525,52.1953,20.8726,Point(20.8726 52.1953),11.744,1,right_only
http://www.wikidata.org/entity/Q11692065,,,,,,,"Czechowice, Warsaw",52.18823,20.87773,Point(20.87773 52.18823),11.822,1,right_only
http://www.wikidata.org/entity/Q9389154,,,,,,,Q9389154,52.197,20.8883,Point(20.8883 52.197),10.71,1,right_only
http://www.wikidata.org/entity/Q9338071,,,,,,,"Skorosze, Warsaw",52.189028,20.899772,Point(20.899772 52.189028),10.516,1,right_only
http://www.wikidata.org/entity/Q11811087,,,,,,,Q11811087,52.2399,20.9169,Point(20.9169 52.2399),7.447,1,right_only
http://www.wikidata.org/entity/Q11803707,,,,,,,Q11803707,52.2241,20.9314,Point(20.9314 52.2241),6.797,1,right_only
http://www.wikidata.org/entity/Q11803010,,,,,,,Q11803010,52.2343,20.9133,Point(20.9133 52.2343),7.748,1,right_only
http://www.wikidata.org/entity/Q11702552,,,,,,,Groty,52.24947,20.881475,Point(20.881475 52.24947),9.872,1,right_only
http://www.wikidata.org/entity/Q9283606,,,,,,,Górce,52.2428,20.9106,Point(20.9106 52.2428),7.866,1,right_only
http://www.wikidata.org/entity/Q9261641,,,,,,,Fort Radiowo,52.25543,20.888057,Point(20.888057 52.25543),9.495,1,right_only
http://www.wikidata.org/entity/Q11810743,,,,,,,Q11810743,52.207,20.905,Point(20.905 52.207),9.187,1,right_only
http://www.wikidata.org/entity/Q11807212,,,,,,,Q11807212,52.198,20.9017,Point(20.9017 52.198),9.862,1,right_only
http://www.wikidata.org/entity/Q11806496,,,,,,,Q11806496,52.2513,20.8421,Point(20.8421 52.2513),12.56,1,right_only
http://www.wikidata.org/entity/Q11804260,,,,,,,Q11804260,52.2032,20.9251,Point(20.9251 52.2032),8.203,1,right_only
http://www.wikidata.org/entity/Q11810696,,,,,,,Q11810696,52.1501,20.9169,Point(20.9169 52.1501),12.764,1,right_only
http://www.wikidata.org/entity/Q11809929,,,,,,,Q11809929,52.1761,20.8519,Point(20.8519 52.1761),14.03,1,right_only
http://www.wikidata.org/entity/Q11808637,,,,,,,Q11808637,52.2033,20.8633,Point(20.8633 52.2033),11.952,1,right_only
http://www.wikidata.org/entity/Q11806417,,,,,,,Q11806417,52.1701,20.8925,Point(20.8925 52.1701),12.216,1,right_only
http://www.wikidata.org/entity/Q11803931,,,,,,,Q11803931,52.1921,20.8613,Point(20.8613 52.1921),12.592,1,right_only
http://www.wikidata.org/entity/Q11803863,,,,,,,Q11803863,52.188,20.8439,Point(20.8439 52.188),13.856,1,right_only
http://www.wikidata.org/entity/Q11803077,,,,,,,Q11803077,52.1898,20.8288,Point(20.8288 52.1898),14.702,1,right_only
http://www.wikidata.org/entity/Q11808317,,,,,,,Q11808317,52.1895,20.9607,Point(20.9607 52.1895),7.464,1,right_only
http://www.wikidata.org/entity/Q11810707,,,,,,,Q11810707,52.1881,21.0674,Point(21.0674 52.1881),6.756,1,right_only
http://www.wikidata.org/entity/Q11808125,,,,,,,Q11808125,52.1938,21.0573,Point(21.0573 52.1938),5.904,1,right_only
http://www.wikidata.org/entity/Q11805035,,,,,,,Q11805035,52.1788,21.0485,Point(21.0485 52.1788),7.337,1,right_only
http://www.wikidata.org/entity/Q11806776,,,,,,,Q11806776,52.1954,20.977,Point(20.977 52.1954),6.295,1,right_only
http://www.wikidata.org/entity/Q11804998,,,,,,,Q11804998,52.1836,21.0192,Point(21.0192 52.1836),6.66,1,right_only
http://www.wikidata.org/entity/Q11803754,,,,,,,Q11803754,52.1899,21.0138,Point(21.0138 52.1899),6.002,1,right_only
http://www.wikidata.org/entity/Q11809839,,,,,,,Q11809839,52.1989,21.025,Point(21.025 52.1989),4.943,1,right_only
http://www.wikidata.org/entity/Q9340549,,,,,,,Q9340549,52.1945,21.0237,Point(21.0237 52.1945),5.434,1,right_only
http://www.wikidata.org/entity/Q11807766,,,,,,,Q11807766,52.1743,21.0625,Point(21.0625 52.1743),8.067,1,right_only
http://www.wikidata.org/entity/Q11812972,,,,,,,Q11812972,52.2251,20.9971,Point(20.9971 52.2251),2.833,1,right_only
http://www.wikidata.org/entity/Q11807529,,,,,,,Q11807529,52.2291,21.0223,Point(21.0223 52.2291),1.605,1,right_only
http://www.wikidata.org/entity/Q9389359,,,,,,,Q9389359,52.2345,21.0227,Point(21.0227 52.2345),1.011,1,right_only
http://www.wikidata.org/entity/Q16978450,,,,,,,Q16978450,52.2467,21.0011,Point(21.0011 52.2467),1.745,1,right_only
http://www.wikidata.org/entity/Q11803411,,,,,,,Q11803411,52.2203,21.0184,Point(21.0184 52.2203),2.616,1,right_only
http://www.wikidata.org/entity/Q8511407,,,,,,,Q8511407,52.242,21.016,Point(21.016 52.242),0.706,1,right_only
http://www.wikidata.org/entity/Q9389362,,,,,,,Q9389362,52.2674,20.976,Point(20.976 52.2674),4.336,1,right_only
http://www.wikidata.org/entity/Q11807110,,,,,,,Q11807110,52.2386,21.0167,Point(21.0167 52.2386),0.831,1,right_only
http://www.wikidata.org/entity/Q11710667,,,,,,,Q11710667,52.2269,21.0408,Point(21.0408 52.2269),2.084,1,right_only
http://www.wikidata.org/entity/Q11807228,,,,,,,Q11807228,52.2314,21.0397,Point(21.0397 52.2314),1.618,1,right_only
http://www.wikidata.org/entity/Q11810591,,,,,,,Q11810591,52.2669,20.9837,Point(20.9837 52.2669),3.899,1,right_only
http://www.wikidata.org/entity/Q11804023,,,,,,,Q11804023,52.2745,20.9747,Point(20.9747 52.2745),4.925,1,right_only
http://www.wikidata.org/entity/Q117817258,,,,,,,Muranów (municipal neighbourhood),52.251111111111,20.994166666667,Point(20.994166666 52.251111111),2.341,1,right_only
http://www.wikidata.org/entity/Q117817308,,,,,,,"Centrum, Warsaw",52.235277777778,21.013333333333,Point(21.013333333 52.235277777),1.251,1,right_only
http://www.wikidata.org/entity/Q11808893,,,,,,,Q11808893,52.2658,20.9762,Point(20.9762 52.2658),4.217,1,right_only
http://www.wikidata.org/entity/Q11811047,,,,,,,Q11811047,52.2333,20.9608,Point(20.9608 52.2333),4.587,1,right_only
http://www.wikidata.org/entity/Q11689123,,,,,,,Buraków,52.3242,20.9156,Point(20.9156 52.3242),11.72,1,right_only
http://www.wikidata.org/entity/Q11806845,,,,,,,Q11806845,52.3238,20.9189,Point(20.9189 52.3238),11.542,1,right_only
http://www.wikidata.org/entity/Q11811096,,,,,,,Q11811096,52.3411,20.9342,Point(20.9342 52.3411),12.539,1,right_only
http://www.wikidata.org/entity/Q11809057,,,,,,,Q11809057,52.2447,20.9469,Point(20.9469 52.2447),5.396,1,right_only
http://www.wikidata.org/entity/Q11808660,,,,,,,Q11808660,52.2536,21.0006,Point(21.0006 52.2536),2.079,1,right_only
http://www.wikidata.org/entity/Q11807874,,,,,,,Q11807874,52.2429,21.0045,Point(21.0045 52.2429),1.474,1,right_only
http://www.wikidata.org/entity/Q11810520,,,,,,,Q11810520,52.2273,20.9588,Point(20.9588 52.2273),4.92,1,right_only
http://www.wikidata.org/entity/Q11804987,,,,,,,Q11804987,52.2108,20.9703,Point(20.9703 52.2108),5.249,1,right_only
http://www.wikidata.org/entity/Q11804976,,,,,,,Q11804976,52.2083,21.0824,Point(21.0824 52.2083),5.465,1,right_only
http://www.wikidata.org/entity/Q11809393,,,,,,,Q11809393,52.202,21.0409,Point(21.0409 52.202),4.706,1,right_only
http://www.wikidata.org/entity/Q16549342,,,,,,,Falenica-Miedzeszyn Ghetto,52.1666666667,21.15,Point(21.15 52.166666666),11.997,1,right_only
http://www.wikidata.org/entity/Q11810680,,,,,,,Q11810680,52.2106,21.0468,Point(21.0468 52.2106),3.904,1,right_only
http://www.wikidata.org/entity/Q11803901,,,,,,,Q11803901,52.1694,21.2001,Point(21.2001 52.1694),14.426,1,right_only
http://www.wikidata.org/entity/Q9390198,,,,,,,Zerzeń,52.200516666667,21.144775,Point(21.144775 52.200516666),9.38,1,right_only
http://www.wikidata.org/entity/Q11809424,,,,,,,Q11809424,52.2674,20.9428,Point(20.9428 52.2674),6.271,1,right_only
http://www.wikidata.org/entity/Q11809008,,,,,,,Q11809008,52.2622,20.9513,Point(20.9513 52.2622),5.508,1,right_only
http://www.wikidata.org/entity/Q11289931,,,,,,,Q11289931,52.2588,20.9624,Point(20.9624 52.2588),4.666,1,right_only
http://www.wikidata.org/entity/Q9389073,,,,,,,Q9389073,52.2474,20.9673,Point(20.9673 52.2474),4.031,1,right_only
http://www.wikidata.org/entity/Q11826929,,,,,,,Q11826929,52.216639,20.975167,Point(20.975167 52.216639),4.568,1,right_only
http://www.wikidata.org/entity/Q11710664,,,,,,,Q11710664,52.2373,20.991,Point(20.991 52.2373),2.485,1,right_only
http://www.wikidata.org/entity/Q9389040,,,,,,,Q9389040,52.2373,20.991,Point(20.991 52.2373),2.485,1,right_only
http://www.wikidata.org/entity/Q11803271,,,,,,,Q11803271,52.2657,20.9909,Point(20.9909 52.2657),3.454,1,right_only
http://www.wikidata.org/entity/Q9344505,,,,,,,Old Żoliborz,52.266489,20.988478,Point(20.988478 52.266489),3.632,1,right_only
http://www.wikidata.org/entity/Q11806633,,,,,,,Q11806633,52.235,21.0036,Point(21.0036 52.235),1.793,1,right_only
http://www.wikidata.org/entity/Q11804821,,,,,,,Q11804821,52.2189,21.0178,Point(21.0178 52.2189),2.777,1,right_only
http://www.wikidata.org/entity/Q11807543,,,,,,,Q11807543,52.2375,20.9927,Point(20.9927 52.2375),2.367,1,right_only
http://www.wikidata.org/entity/Q124546907,,,,,,,Q124546907,52.200555555556,20.867777777778,Point(20.867777777 52.200555555),11.789,1,right_only
http://www.wikidata.org/entity/Q11803770,,,,,,,Q11803770,52.1857,21.1925,Point(21.1925 52.1857),13.021,1,right_only
http://www.wikidata.org/entity/Q11803547,,,,,,,Q11803547,52.2064,21.1819,Point(21.1819 52.2064),11.377,1,right_only
http://www.wikidata.org/entity/Q9388984,,,,,,,Q9388984,52.194,21.2034,Point(21.2034 52.194),13.263,1,right_only
http://www.wikidata.org/entity/Q11810288,,,,,,,Q11810288,52.1298,21.0557,Point(21.0557 52.1298),12.785,1,right_only
http://www.wikidata.org/entity/Q11806874,,,,,,,Q11806874,52.137,21.0649,Point(21.0649 52.137),12.116,1,right_only
http://www.wikidata.org/entity/Q11805666,,,,,,,Q11805666,52.1379,21.048,Point(21.048 52.1379),11.819,1,right_only
