,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,thing,articleEN,to_drop_key
2820,,50.730177,7.083679,Richard-Wagner-Straße 46,,D,blue,,,house,,Point(7.083679 50.730177),1.351,http://www.wikidata.org/entity/Q52894226,1.0,,,http://www.wikidata.org/entity/Q3947,,"('50.730177', '7.083679')"
2821,,50.730124,7.083628,Richard-Wagner-Straße 48,,D,blue,,,house,,Point(7.083628 50.730124),1.357,http://www.wikidata.org/entity/Q52894240,1.0,,,http://www.wikidata.org/entity/Q3947,,"('50.730124', '7.083628')"
2822,,50.730074,7.083573,Richard-Wagner-Straße 50,,D,blue,,,house,,Point(7.083573 50.730074),1.363,http://www.wikidata.org/entity/Q52894254,1.0,,,http://www.wikidata.org/entity/Q3947,,"('50.730074', '7.083573')"
2823,,50.730019,7.083519,Richard-Wagner-Straße 52,,D,blue,,,house,,Point(7.083519 50.730019),1.37,http://www.wikidata.org/entity/Q52894267,1.0,,,http://www.wikidata.org/entity/Q3947,,"('50.730019', '7.083519')"
2824,,50.681242,7.175212,Rolandstraße 45,,D,blue,,,building,,Point(7.175212 50.681242),8.027,http://www.wikidata.org/entity/Q52894280,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.681242', '7.175212')"
2825,,50.743244,7.100619,Römerstraße 28,,D,blue,,,house,,Point(7.100619 50.743244),0.822,http://www.wikidata.org/entity/Q52894290,1.0,,,http://www.wikidata.org/entity/Q3947,,"('50.743244', '7.100619')"
2826,,50.743556,7.100557,Römerstraße 38,,D,blue,,,building,,Point(7.100557 50.743556),0.857,http://www.wikidata.org/entity/Q52894302,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.743556', '7.100557')"
2827,,50.743625,7.100551,Römerstraße 40,,D,blue,,,house,,Point(7.100551 50.743625),0.864,http://www.wikidata.org/entity/Q52894314,1.0,,,http://www.wikidata.org/entity/Q3947,,"('50.743625', '7.100551')"
2828,,50.702852,7.081319,Röttgener Straße 8,,D,blue,,,building,,Point(7.081319 50.702852),3.914,http://www.wikidata.org/entity/Q52894329,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.702852', '7.081319')"
2829,,50.661993,7.196033,Rüdigerstraße 14,,D,blue,,,villa,,Point(7.196033 50.661993),10.609,http://www.wikidata.org/entity/Q52894342,1.0,,,http://www.wikidata.org/entity/Q3950,,"('50.661993', '7.196033')"
2830,,50.661171,7.196413,Rüdigerstraße 2,,D,blue,,,villa,,Point(7.196413 50.661171),10.697,http://www.wikidata.org/entity/Q52894357,1.0,,,http://www.wikidata.org/entity/Q3950,,"('50.661171', '7.196413')"
2831,,50.662631,7.193861,Rüdigerstraße 33,,D,blue,,,villa,,Point(7.193861 50.662631),10.458,http://www.wikidata.org/entity/Q52894369,1.0,,,http://www.wikidata.org/entity/Q3950,,"('50.662631', '7.193861')"
2832,,50.663025,7.194797,Rüdigerstraße 34,,D,blue,,,villa,,Point(7.194797 50.663025),10.465,http://www.wikidata.org/entity/Q52894378,1.0,,,http://www.wikidata.org/entity/Q3950,,"('50.663025', '7.194797')"
2833,,50.662855,7.193714,Rüdigerstraße 35,,D,blue,,,house,,Point(7.193714 50.662855),10.432,http://www.wikidata.org/entity/Q52894393,1.0,,,http://www.wikidata.org/entity/Q3947,,"('50.662855', '7.193714')"
2834,,50.663182,7.194658,Rüdigerstraße 36,,D,blue,,,villa,,Point(7.194658 50.663182),10.446,http://www.wikidata.org/entity/Q52894418,1.0,,,http://www.wikidata.org/entity/Q3950,,"('50.663182', '7.194658')"
2835,,50.663333,7.194533,Rüdigerstraße 38,,D,blue,,,villa,,Point(7.194533 50.663333),10.427,http://www.wikidata.org/entity/Q52894436,1.0,,,http://www.wikidata.org/entity/Q3950,,"('50.663333', '7.194533')"
2836,,50.662997,7.193571,Rüdigerstraße 39,,D,blue,,,villa,,Point(7.193571 50.662997),10.413,http://www.wikidata.org/entity/Q52894454,1.0,,,http://www.wikidata.org/entity/Q3950,,"('50.662997', '7.193571')"
2837,,50.663556,7.19435,Rüdigerstraße 42,,D,blue,,,villa,,Point(7.19435 50.663556),10.4,http://www.wikidata.org/entity/Q52894471,1.0,,,http://www.wikidata.org/entity/Q3950,,"('50.663556', '7.19435')"
2838,,50.66374,7.194097,Rüdigerstraße 48,,D,blue,,,villa,,Point(7.194097 50.66374),10.373,http://www.wikidata.org/entity/Q52894488,1.0,,,http://www.wikidata.org/entity/Q3950,,"('50.66374', '7.194097')"
2839,,50.685087,7.161203,Rüngsdorfer Straße 1,,D,blue,,,building,,Point(7.161203 50.685087),7.073,http://www.wikidata.org/entity/Q52894503,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.685087', '7.161203')"
2840,,50.685119,7.16149,Rüngsdorfer Straße 11,,D,blue,,,building,,Point(7.16149 50.685119),7.083,http://www.wikidata.org/entity/Q52894514,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.685119', '7.16149')"
2841,,50.685124,7.16159,Rüngsdorfer Straße 13,,D,blue,,,building,,Point(7.16159 50.685124),7.086,http://www.wikidata.org/entity/Q52894527,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.685124', '7.16159')"
2842,,50.684864,7.163222,Rüngsdorfer Straße 14,,D,blue,,,building,,Point(7.163222 50.684864),7.179,http://www.wikidata.org/entity/Q52894543,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.684864', '7.163222')"
2843,,50.68512,7.161695,Rüngsdorfer Straße 15,,D,blue,,,building,,Point(7.161695 50.68512),7.091,http://www.wikidata.org/entity/Q52894555,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.68512', '7.161695')"
2844,,50.684866,7.163329,Rüngsdorfer Straße 16,,D,blue,,,building,,Point(7.163329 50.684866),7.184,http://www.wikidata.org/entity/Q52894565,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.684866', '7.163329')"
2845,,50.685133,7.1618,Rüngsdorfer Straße 17,,D,blue,,,building,,Point(7.1618 50.685133),7.095,http://www.wikidata.org/entity/Q52894579,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.685133', '7.1618')"
2846,,50.684867,7.163439,Rüngsdorfer Straße 18,,D,blue,,,building,,Point(7.163439 50.684867),7.189,http://www.wikidata.org/entity/Q52894594,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.684867', '7.163439')"
2847,,50.685143,7.16205,Rüngsdorfer Straße 19,,D,blue,,,building,,Point(7.16205 50.685143),7.104,http://www.wikidata.org/entity/Q52894612,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.685143', '7.16205')"
2848,,50.684837,7.164345,Rüngsdorfer Straße 20,,D,blue,,,building,,Point(7.164345 50.684837),7.231,http://www.wikidata.org/entity/Q52894624,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.684837', '7.164345')"
2849,,50.685138,7.162178,Rüngsdorfer Straße 21,,D,blue,,,building,,Point(7.162178 50.685138),7.11,http://www.wikidata.org/entity/Q52894637,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.685138', '7.162178')"
2850,,50.684829,7.164466,Rüngsdorfer Straße 22,,D,blue,,,building,,Point(7.164466 50.684829),7.237,http://www.wikidata.org/entity/Q52894652,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.684829', '7.164466')"
2851,,50.685129,7.162376,Rüngsdorfer Straße 23,,D,blue,,,building,,Point(7.162376 50.685129),7.12,http://www.wikidata.org/entity/Q52894660,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.685129', '7.162376')"
2852,,50.684795,7.165007,Rüngsdorfer Straße 24,,D,blue,,,building,,Point(7.165007 50.684795),7.263,http://www.wikidata.org/entity/Q52894672,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.684795', '7.165007')"
2853,,50.685139,7.162479,Rüngsdorfer Straße 25,,D,blue,,,building,,Point(7.162479 50.685139),7.123,http://www.wikidata.org/entity/Q52894686,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.685139', '7.162479')"
2854,,50.684724,7.166114,Rüngsdorfer Straße 26,,D,blue,,,building,,Point(7.166114 50.684724),7.318,http://www.wikidata.org/entity/Q52894698,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.684724', '7.166114')"
2855,,50.68514,7.162583,Rüngsdorfer Straße 27,,D,blue,,,house,,Point(7.162583 50.68514),7.128,http://www.wikidata.org/entity/Q52894714,1.0,,,http://www.wikidata.org/entity/Q3947,,"('50.68514', '7.162583')"
2856,,50.685126,7.162687,Rüngsdorfer Straße 27a,,D,blue,,,house,,Point(7.162687 50.685126),7.133,http://www.wikidata.org/entity/Q52894730,1.0,,,http://www.wikidata.org/entity/Q3947,,"('50.685126', '7.162687')"
2857,,50.684594,7.166862,Rüngsdorfer Straße 28,,D,blue,,,building,,Point(7.166862 50.684594),7.363,http://www.wikidata.org/entity/Q52894743,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.684594', '7.166862')"
2858,,50.685139,7.162851,Rüngsdorfer Straße 29,,D,blue,,,house,,Point(7.162851 50.685139),7.139,http://www.wikidata.org/entity/Q52894757,1.0,,,http://www.wikidata.org/entity/Q3947,,"('50.685139', '7.162851')"
2859,,50.684857,7.160064,Rüngsdorfer Straße 2b,,D,blue,,,building,,Point(7.160064 50.684857),7.046,http://www.wikidata.org/entity/Q52894775,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.684857', '7.160064')"
2860,,50.685146,7.162959,Rüngsdorfer Straße 31,,D,blue,,,building,,Point(7.162959 50.685146),7.143,http://www.wikidata.org/entity/Q52894788,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.685146', '7.162959')"
2861,,50.684514,7.168059,Rüngsdorfer Straße 32,,D,blue,,,building,,Point(7.168059 50.684514),7.423,http://www.wikidata.org/entity/Q52894803,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.684514', '7.168059')"
2862,,50.685141,7.163099,Rüngsdorfer Straße 33,,D,blue,,,building,,Point(7.163099 50.685141),7.15,http://www.wikidata.org/entity/Q52894815,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.685141', '7.163099')"
2863,,50.685145,7.163196,Rüngsdorfer Straße 35,,D,blue,,,building,,Point(7.163196 50.685145),7.154,http://www.wikidata.org/entity/Q52894835,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.685145', '7.163196')"
2864,,50.685126,7.163479,Rüngsdorfer Straße 39,,D,blue,,,building,,Point(7.163479 50.685126),7.168,http://www.wikidata.org/entity/Q52894848,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.685126', '7.163479')"
2865,,50.685175,7.163726,Rüngsdorfer Straße 41,,D,blue,,,building,,Point(7.163726 50.685175),7.174,http://www.wikidata.org/entity/Q52894858,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.685175', '7.163726')"
2866,,50.685017,7.164982,Rüngsdorfer Straße 45,,D,blue,,,building,,Point(7.164982 50.685017),7.243,http://www.wikidata.org/entity/Q52894874,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.685017', '7.164982')"
2867,,50.68513,7.161064,Rüngsdorfer Straße 5,,D,blue,,,building,,Point(7.161064 50.68513),7.064,http://www.wikidata.org/entity/Q52894887,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.68513', '7.161064')"
2868,,50.685124,7.16115,Rüngsdorfer Straße 7,,D,blue,,,building,,Point(7.16115 50.685124),7.068,http://www.wikidata.org/entity/Q52894901,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.685124', '7.16115')"
2869,,50.685112,7.160116,Rüngsdorfer Straße 9,,D,blue,,,building,,Point(7.160116 50.685112),7.025,http://www.wikidata.org/entity/Q52894911,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.685112', '7.160116')"
2870,,50.753325,7.129458,Schillerstraße 2,,D,blue,,,building,,Point(7.129458 50.753325),2.807,http://www.wikidata.org/entity/Q52897342,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.753325', '7.129458')"
2871,,50.753301,7.129687,Schillerstraße 4,,D,blue,,,building,,Point(7.129687 50.753301),2.817,http://www.wikidata.org/entity/Q52897355,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.753301', '7.129687')"
2872,,50.753263,7.129833,Schillerstraße 6,,D,blue,,,building,,Point(7.129833 50.753263),2.822,http://www.wikidata.org/entity/Q52897369,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.753263', '7.129833')"
2873,,50.663959,7.19307,Schlossallee 15,,D,blue,,,villa,,Point(7.19307 50.663959),10.308,http://www.wikidata.org/entity/Q52897381,1.0,,,http://www.wikidata.org/entity/Q3950,,"('50.663959', '7.19307')"
2874,,50.664182,7.193624,Schlossallee 19,,D,blue,,,villa,,Point(7.193624 50.664182),10.313,http://www.wikidata.org/entity/Q52897402,1.0,,,http://www.wikidata.org/entity/Q3950,,"('50.664182', '7.193624')"
2875,,50.724804,7.095912,Schloßstraße 6,,D,blue,,,house,,Point(7.095912 50.724804),1.273,http://www.wikidata.org/entity/Q52897423,1.0,,,http://www.wikidata.org/entity/Q3947,,"('50.724804', '7.095912')"
2876,,50.724755,7.096014,Schloßstraße 8,,D,blue,,,house,,Point(7.096014 50.724755),1.276,http://www.wikidata.org/entity/Q52897440,1.0,,,http://www.wikidata.org/entity/Q3947,,"('50.724755', '7.096014')"
2877,,50.714715,7.04866,Schmittstraße 1,,D,blue,,,building,,Point(7.04866 50.714715),4.35,http://www.wikidata.org/entity/Q52897452,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.714715', '7.04866')"
2878,,50.714574,7.048835,Schmittstraße 5,,D,blue,,,building,,Point(7.048835 50.714574),4.348,http://www.wikidata.org/entity/Q52897467,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.714574', '7.048835')"
2879,,50.739405,7.122982,Siegfried-Leopold-Straße 72,,D,blue,,,building,,Point(7.122982 50.739405),1.62,http://www.wikidata.org/entity/Q52897486,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.739405', '7.122982')"
2880,,50.661369,7.193763,Siegfriedstraße 10,,D,blue,,,building,,Point(7.193763 50.661369),10.563,http://www.wikidata.org/entity/Q52897502,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.661369', '7.193763')"
2881,,50.661462,7.19397,Siegfriedstraße 12,,D,blue,,,building,,Point(7.19397 50.661462),10.564,http://www.wikidata.org/entity/Q52897516,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.661462', '7.19397')"
2882,,50.661508,7.194097,Siegfriedstraße 14,,D,blue,,,building,,Point(7.194097 50.661508),10.566,http://www.wikidata.org/entity/Q52897533,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.661508', '7.194097')"
2883,,50.66158,7.194318,Siegfriedstraße 16,,D,blue,,,building,,Point(7.194318 50.66158),10.569,http://www.wikidata.org/entity/Q52897548,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.66158', '7.194318')"
2884,,50.661652,7.194491,Siegfriedstraße 18,,D,blue,,,building,,Point(7.194491 50.661652),10.57,http://www.wikidata.org/entity/Q52897566,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.661652', '7.194491')"
2885,,50.662008,7.194608,Siegfriedstraße 23,,D,blue,,,building,,Point(7.194608 50.662008),10.545,http://www.wikidata.org/entity/Q52897591,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.662008', '7.194608')"
2886,,50.66206,7.1948,Siegfriedstraße 25,,D,blue,,,building,,Point(7.1948 50.66206),10.549,http://www.wikidata.org/entity/Q52897605,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.66206', '7.1948')"
2887,,50.662344,7.195573,Siegfriedstraße 27,,D,blue,,,building,,Point(7.195573 50.662344),10.559,http://www.wikidata.org/entity/Q52897621,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.662344', '7.195573')"
2888,,50.661485,7.193219,Siegfriedstraße 9,,D,blue,,,building,,Point(7.193219 50.661485),10.529,http://www.wikidata.org/entity/Q52897636,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.661485', '7.193219')"
2889,,50.709817,7.168127,Simonstraße 13,,D,blue,,,villa,,Point(7.168127 50.709817),5.562,http://www.wikidata.org/entity/Q52897652,1.0,,,http://www.wikidata.org/entity/Q3950,,"('50.709817', '7.168127')"
2890,,50.720619,7.113405,Simrockstraße 15,,D,blue,,,house,,Point(7.113405 50.720619),1.917,http://www.wikidata.org/entity/Q52897667,1.0,,,http://www.wikidata.org/entity/Q3947,,"('50.720619', '7.113405')"
2891,,50.699869,7.162347,Steinstraße 47,,D,blue,,,building,,Point(7.162347 50.699869),5.905,http://www.wikidata.org/entity/Q52897682,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.699869', '7.162347')"
2892,,50.735728,7.100709,Sternstraße 10,,D,blue,,,timber-framed house,,Point(7.100709 50.735728),0.014,http://www.wikidata.org/entity/Q52897702,1.0,,,http://www.wikidata.org/entity/Q12020836,,"('50.735728', '7.100709')"
2894,,50.735746,7.100637,Sternstraße 12,,D,blue,,,timber-framed house,,Point(7.100637 50.735746),0.012,http://www.wikidata.org/entity/Q52897714,1.0,,,http://www.wikidata.org/entity/Q12020836,,"('50.735746', '7.100637')"
2896,,50.735589,7.100408,Sternstraße 13,,D,blue,,,building,,Point(7.100408 50.735589),0.034,http://www.wikidata.org/entity/Q52897726,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.735589', '7.100408')"
2897,,50.735761,7.10055,Sternstraße 14,,D,blue,,,building,,Point(7.10055 50.735761),0.013,http://www.wikidata.org/entity/Q52897739,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.735761', '7.10055')"
2898,,50.735618,7.100356,Sternstraße 17,,D,blue,,,building,,Point(7.100356 50.735618),0.034,http://www.wikidata.org/entity/Q52897755,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.735618', '7.100356')"
2899,,50.735795,7.100347,Sternstraße 18–20,,D,blue,,,residential and commercial building,,Point(7.100347 50.735795),0.023,http://www.wikidata.org/entity/Q52897773,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735795', '7.100347')"
2900,,50.735626,7.100307,Sternstraße 19,,D,blue,,,timber-framed house,,Point(7.100307 50.735626),0.035,http://www.wikidata.org/entity/Q52897795,1.0,,,http://www.wikidata.org/entity/Q12020836,,"('50.735626', '7.100307')"
2902,,50.735639,7.100248,Sternstraße 21,,D,blue,,,timber-framed house,,Point(7.100248 50.735639),0.037,http://www.wikidata.org/entity/Q52897813,1.0,,,http://www.wikidata.org/entity/Q12020836,,"('50.735639', '7.100248')"
2904,,50.735796,7.100187,Sternstraße 22,,D,blue,,,residential and commercial building,,Point(7.100187 50.735796),0.034,http://www.wikidata.org/entity/Q52897831,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735796', '7.100187')"
2905,,50.735636,7.100072,Sternstraße 23,,D,blue,,,building,,Point(7.100072 50.735636),0.048,http://www.wikidata.org/entity/Q52897852,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.735636', '7.100072')"
2906,,50.735809,7.10021,Sternstraße 24–26,,D,blue,,,building,,Point(7.10021 50.735809),0.032,http://www.wikidata.org/entity/Q52897869,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.735809', '7.10021')"
2907,,50.735664,7.100146,Sternstraße 25,,D,blue,,,residential and commercial building,,Point(7.100146 50.735664),0.042,http://www.wikidata.org/entity/Q52897889,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735664', '7.100146')"
2908,,50.735613,7.099944,Sternstraße 27,,D,blue,,,residential and commercial building,,Point(7.099944 50.735613),0.057,http://www.wikidata.org/entity/Q52897907,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735613', '7.099944')"
2909,,50.735823,7.100128,Sternstraße 28,,D,blue,,,residential and commercial building,,Point(7.100128 50.735823),0.038,http://www.wikidata.org/entity/Q52897928,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735823', '7.100128')"
2910,,50.735829,7.100066,Sternstraße 30,,D,blue,,,building,,Point(7.100066 50.735829),0.042,http://www.wikidata.org/entity/Q52897941,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.735829', '7.100066')"
2911,,50.735831,7.100019,Sternstraße 32,,D,blue,,,building,,Point(7.100019 50.735831),0.045,http://www.wikidata.org/entity/Q52897956,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.735831', '7.100019')"
2912,,50.735695,7.099861,Sternstraße 33,,D,blue,,,residential and commercial building,,Point(7.099861 50.735695),0.059,http://www.wikidata.org/entity/Q52897966,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735695', '7.099861')"
2913,,50.735835,7.099963,Sternstraße 34,,D,blue,,,residential and commercial building,,Point(7.099963 50.735835),0.049,http://www.wikidata.org/entity/Q52897989,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735835', '7.099963')"
2914,,50.735839,7.099909,Sternstraße 36,,D,blue,,,timber-framed house,,Point(7.099909 50.735839),0.053,http://www.wikidata.org/entity/Q52898003,1.0,,,http://www.wikidata.org/entity/Q12020836,,"('50.735839', '7.099909')"
2916,,50.735695,7.09968,Sternstraße 37,,D,blue,,,building,,Point(7.09968 50.735695),0.071,http://www.wikidata.org/entity/Q52898024,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.735695', '7.09968')"
2917,,50.735841,7.099859,Sternstraße 38,,D,blue,,,residential and commercial building,,Point(7.099859 50.735841),0.056,http://www.wikidata.org/entity/Q52898042,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735841', '7.099859')"
2918,,50.735709,7.099618,Sternstraße 39,,D,blue,,,building,,Point(7.099618 50.735709),0.075,http://www.wikidata.org/entity/Q52898058,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.735709', '7.099618')"
2919,,50.735852,7.099812,Sternstraße 40,,D,blue,,,residential and commercial building,,Point(7.099812 50.735852),0.06,http://www.wikidata.org/entity/Q52898078,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735852', '7.099812')"
2920,,50.735711,7.09956,Sternstraße 41,,D,blue,,,building,,Point(7.09956 50.735711),0.079,http://www.wikidata.org/entity/Q52898094,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.735711', '7.09956')"
2921,,50.73585,7.099763,Sternstraße 42,,D,blue,,,residential and commercial building,,Point(7.099763 50.73585),0.063,http://www.wikidata.org/entity/Q52898108,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.73585', '7.099763')"
2922,,50.735709,7.09944,Sternstraße 45,,D,blue,,,timber-framed house,,Point(7.09944 50.735709),0.087,http://www.wikidata.org/entity/Q52898129,1.0,,,http://www.wikidata.org/entity/Q12020836,,"('50.735709', '7.09944')"
2924,,50.735854,7.099638,Sternstraße 46,,D,blue,,,residential and commercial building,,Point(7.099638 50.735854),0.072,http://www.wikidata.org/entity/Q52898147,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735854', '7.099638')"
2925,,50.735701,7.1009,Sternstraße 4,,D,blue,,,residential and commercial building,,Point(7.1009 50.735701),0.024,http://www.wikidata.org/entity/Q52898163,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735701', '7.1009')"
2926,,50.735842,7.099369,Sternstraße 52,,D,blue,,,residential and commercial building,,Point(7.099369 50.735842),0.091,http://www.wikidata.org/entity/Q52898183,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735842', '7.099369')"
2927,,50.735633,7.098637,Sternstraße 59,,D,blue,,,building,,Point(7.098637 50.735633),0.144,http://www.wikidata.org/entity/Q52898198,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.735633', '7.098637')"
2928,,50.735809,7.098946,Sternstraße 62,,D,blue,,,residential and commercial building,,Point(7.098946 50.735809),0.121,http://www.wikidata.org/entity/Q52898218,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735809', '7.098946')"
2929,,50.735817,7.09888,Sternstraße 64,,D,blue,,,residential and commercial building,,Point(7.09888 50.735817),0.125,http://www.wikidata.org/entity/Q52898236,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735817', '7.09888')"
2930,,50.735815,7.098737,Sternstraße 68,,D,blue,,,residential and commercial building,,Point(7.098737 50.735815),0.135,http://www.wikidata.org/entity/Q52898255,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735815', '7.098737')"
2931,,50.735815,7.098673,Sternstraße 70,,D,blue,,,residential and commercial building,,Point(7.098673 50.735815),0.14,http://www.wikidata.org/entity/Q52898278,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735815', '7.098673')"
2932,,50.735911,7.098538,Sternstraße 74,,D,blue,,,building,,Point(7.098538 50.735911),0.149,http://www.wikidata.org/entity/Q52898302,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.735911', '7.098538')"
2933,,50.735702,7.097472,Sternstraße 79,,D,blue,,,residential and commercial building,,Point(7.097472 50.735702),0.225,http://www.wikidata.org/entity/Q52898328,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735702', '7.097472')"
2934,,50.73555,7.100652,Sternstraße 7,,D,blue,,,residential and commercial building,,Point(7.100652 50.73555),0.033,http://www.wikidata.org/entity/Q52898365,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.73555', '7.100652')"
2935,,50.752424,7.12848,Stiftsstraße 131,,D,blue,,,building,,Point(7.12848 50.752424),2.688,http://www.wikidata.org/entity/Q52898399,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.752424', '7.12848')"
2936,,50.735872,7.095459,Thomas-Mann-Straße 17,,D,blue,,,residential and commercial building,,Point(7.095459 50.735872),0.366,http://www.wikidata.org/entity/Q52898437,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735872', '7.095459')"
2937,,50.735746,7.095427,Thomas-Mann-Straße 21,,D,blue,,,residential and commercial building,,Point(7.095427 50.735746),0.368,http://www.wikidata.org/entity/Q52898469,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735746', '7.095427')"
2938,,50.735751,7.095079,Thomas-Mann-Straße 22,,D,blue,,,building,,Point(7.095079 50.735751),0.393,http://www.wikidata.org/entity/Q52898506,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.735751', '7.095079')"
2939,,50.735523,7.095048,Thomas-Mann-Straße 26,,D,blue,,,residential and commercial building,,Point(7.095048 50.735523),0.397,http://www.wikidata.org/entity/Q52898544,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('50.735523', '7.095048')"
2940,,50.735553,7.095409,Thomas-Mann-Straße 27,,D,blue,,,building,,Point(7.095409 50.735553),0.371,http://www.wikidata.org/entity/Q52898585,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.735553', '7.095409')"
2941,,50.735457,7.095041,Thomas-Mann-Straße 28,,D,blue,,,house,,Point(7.095041 50.735457),0.398,http://www.wikidata.org/entity/Q52898631,1.0,,,http://www.wikidata.org/entity/Q3947,,"('50.735457', '7.095041')"
2942,,50.73535,7.095027,Thomas-Mann-Straße 30,,D,blue,,,building,,Point(7.095027 50.73535),0.4,http://www.wikidata.org/entity/Q52898668,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.73535', '7.095027')"
2943,,50.735388,7.095378,Thomas-Mann-Straße 31,,D,blue,,,building,,Point(7.095378 50.735388),0.375,http://www.wikidata.org/entity/Q52898710,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.735388', '7.095378')"
2944,,50.735293,7.095004,Thomas-Mann-Straße 32,,D,blue,,,building,,Point(7.095004 50.735293),0.403,http://www.wikidata.org/entity/Q52898753,1.0,,,http://www.wikidata.org/entity/Q41176,,"('50.735293', '7.095004')"
