,itemLabel,lat,lon,address,url,thingLabel,description,fetched_coordinates,tier,color
0,Deutsches Schauspielhaus ,53.55444,10.00897, , ,Do,"The biggest German speech theatre looks back on a famous tradition. Gustav Gründgens, Ivan Nagel, and Peter Zadek staged highlights in German theatre history here.","(53.55444, 10.00897)",wikivoyage,red
0,Museum für Kunst und Gewerbe ,53.55136,10.00949, ,http://mkg-hamburg.de ,Do_Classical Music,The Museum für Kunst und Gewerbe Hamburg has many smaller concerts — something almost every day — and is much cheaper than the Laeiszhalle. The programs range from the curator of their early keyboard instrument collection playing them and giving a spiel on the music and the instruments (in German only!) to formal concerts of renditions of Schubert's ''Die Winterreise''. Pick up a schedule at the desk of the museum (down the street from Hamburg Hauptbahnhof).,"(53.55136, 10.00949)",wikivoyage,red
0,Deutsches Schauspielhaus ,53.55444,10.00897, , ,Do_Theatres,"The biggest German speech theatre looks back on a famous tradition. Gustav Gründgens, Ivan Nagel, and Peter Zadek staged highlights in German theatre history here.","(53.55444, 10.00897)",wikivoyage,red
0,Geelhaus ,53.5588,10.0116,Koppel 76 , ,Eat,"Menu changes frequently, fresh food, creativity.","(53.5588, 10.0116)",wikivoyage,red
1,Batman Döner ,53.55425,10.0145,Steindamm 58 , ,Eat,,"(53.55425, 10.0145)",wikivoyage,red
2,McBoat ,53.5518,10.04643,20537 Hamburg , ,Eat,The only McDonald's that you can order your meal (on its app) and have it delivered to the shores while paddling along the canal. The meal is prepared fresh in the restaurant right next to the shoreline.,"(53.5518, 10.04643)",wikivoyage,red
0,Al Lido ,53.54212,10.02618,Amsinckstraße 70 , ,Eat,Excellent Italian and Pizzeria,"(53.54212, 10.02618)",wikivoyage,red
1,Restaurant Cox ,53.55744,10.01183,Greifswalder Str. 43 ,http://www.restaurant-cox.de ,Eat,"Trendy restaurant with consistently good international cuisine, often local German dishes","(53.55744, 10.01183)",wikivoyage,red
2,Vasco da Gama ,53.55788,10.01165,Lange Reihe 67 , ,Eat,Good Portuguese and German food.,"(53.55788, 10.01165)",wikivoyage,red
0,Bergedorfer Schlosscafé ,0.0,0.0, ,http://www.bergedorfer-museumslandschaft.de/service/schlosscafe/ ,Eat,Castle café on the inner yard of Bergedorf Castle.,"(0, 0)",wikivoyage,red
0,Block Haus ,0.0,0.0,Sachsentor 2 ,https://www.block-house.de/restaurants/hamburg/bergedorf/ ,Eat,Steak restaurant in a timber-framed house where there have been hospitality businesses for several decades.,"(0, 0)",wikivoyage,red
0,Café Chrysander ,0.0,0.0,Chrysanderstr. 61 ,http://cafe-chrysander.de ,Eat,"Cafe and restaurant at the edge of Bergedorf Castle Park with lunch, breakfast buffet, home made cakes and a range of special coffees. In the evening the place becomes a cultural club with regular concerts, movie presentations and lectures.","(0, 0)",wikivoyage,red
0,Zollenspieker Fährhaus ,0.0,0.0,Zollenspieker-Hauptdeich 141 ,http://www.zollenspieker-faehrhaus.de/gastronomie/ ,Eat,Big restaurant with indoor and outdoor seating and a bar. They have many different menus to choose from; mainly Mediterranean and Northern German cuisine. The complex also includes a hotel and a spa.,"(0, 0)",wikivoyage,red
0,Geelhaus ,53.5588,10.0116,Koppel 76 , ,Eat_Budget,"Menu changes frequently, fresh food, creativity.","(53.5588, 10.0116)",wikivoyage,red
1,Batman Döner ,53.55425,10.0145,Steindamm 58 , ,Eat_Budget,,"(53.55425, 10.0145)",wikivoyage,red
2,McBoat ,53.5518,10.04643,20537 Hamburg , ,Eat_Budget,The only McDonald's that you can order your meal (on its app) and have it delivered to the shores while paddling along the canal. The meal is prepared fresh in the restaurant right next to the shoreline.,"(53.5518, 10.04643)",wikivoyage,red
0,Al Lido ,53.54212,10.02618,Amsinckstraße 70 , ,Eat_Mid-range,Excellent Italian and Pizzeria,"(53.54212, 10.02618)",wikivoyage,red
1,Restaurant Cox ,53.55744,10.01183,Greifswalder Str. 43 ,http://www.restaurant-cox.de ,Eat_Mid-range,"Trendy restaurant with consistently good international cuisine, often local German dishes","(53.55744, 10.01183)",wikivoyage,red
2,Vasco da Gama ,53.55788,10.01165,Lange Reihe 67 , ,Eat_Mid-range,Good Portuguese and German food.,"(53.55788, 10.01165)",wikivoyage,red
0,Bergedorfer Schlosscafé ,0.0,0.0, ,http://www.bergedorfer-museumslandschaft.de/service/schlosscafe/ ,Eat_Mid-range,Castle café on the inner yard of Bergedorf Castle.,"(0, 0)",wikivoyage,red
0,Block Haus ,0.0,0.0,Sachsentor 2 ,https://www.block-house.de/restaurants/hamburg/bergedorf/ ,Eat_Mid-range,Steak restaurant in a timber-framed house where there have been hospitality businesses for several decades.,"(0, 0)",wikivoyage,red
0,Café Chrysander ,0.0,0.0,Chrysanderstr. 61 ,http://cafe-chrysander.de ,Eat_Mid-range,"Cafe and restaurant at the edge of Bergedorf Castle Park with lunch, breakfast buffet, home made cakes and a range of special coffees. In the evening the place becomes a cultural club with regular concerts, movie presentations and lectures.","(0, 0)",wikivoyage,red
0,Zollenspieker Fährhaus ,0.0,0.0,Zollenspieker-Hauptdeich 141 ,http://www.zollenspieker-faehrhaus.de/gastronomie/ ,Eat_Splurge,Big restaurant with indoor and outdoor seating and a bar. They have many different menus to choose from; mainly Mediterranean and Northern German cuisine. The complex also includes a hotel and a spa.,"(0, 0)",wikivoyage,red
0,Cafe Gnosa ,53.55876,10.0128,Lange Reihe 93 ,http://www.gnosa.de/ ,Drink,"Coffeehouse with wide range of delicious self-made cakes and pastries. Famous for its cake buffet, also a great place to have breakfast or lunch. Gay-owned. Customers mixed by straight and gay people of any age. May not be easy to catch a table during rush-hours. For sugar- and caffeine-addicts.","(53.55876, 10.0128)",wikivoyage,red
0,Cafe Gnosa ,53.55876,10.0128,Lange Reihe 93 ,http://www.gnosa.de/ ,Drink_Cafes,"Coffeehouse with wide range of delicious self-made cakes and pastries. Famous for its cake buffet, also a great place to have breakfast or lunch. Gay-owned. Customers mixed by straight and gay people of any age. May not be easy to catch a table during rush-hours. For sugar- and caffeine-addicts.","(53.55876, 10.0128)",wikivoyage,red
0,Jugendherberge Hamburg - Horner Rennbahn ,53.5613,10.0811,Rennbahnstraße 10 ,http://www.jugendherberge.de/jh/hamburg-horn/ ,Sleep,,"(53.5613, 10.0811)",wikivoyage,red
1,A&O Hostel and Hostel ,53.5475,10.01114,Amsinckstraße 6-10 ,http://www.aohostels.com/en/hamburg/ ,Sleep,,"(53.5475, 10.01114)",wikivoyage,red
2,--,0.0,0.0,,,Sleep,,"(0, 0)",wikivoyage,red
0,Holiday Inn Hamburg ,53.535407,10.030074,Billwerder Neuer Deich 14 ,http://www.ihg.com/holidayinn/hotels/us/en/hamburg/hamhb/hoteldetail ,Sleep,"Outdated, worn and quite out of the way, with limited transit options. Pluses include breakfast and proximity to Elbpark for a walk or jog in the morning. Free soft drinks in minibar.","(53.535407, 10.030074)",wikivoyage,red
1,Ibis Hamburg Alster Centrum ,53.55679,10.0043,Holzdamm 4-12 ,https://all.accor.com/hotel/1395/index.en.shtml ,Sleep,"This is just like any other hotel in the Ibis chain — clean basic rooms with bathroom, TV and Wi-Fi. They have a bar and a restaurant too.","(53.55679, 10.0043)",wikivoyage,red
2,Suite Novotel Hamburg City ,53.55702,10.02118,Lübeckertordamm 2 ,https://all.accor.com/hotel/3756/index.en.shtml ,Sleep,"A large midscale hotel aimed at travellers staying for longer periods. Rooms have a small kitchenette and many come with extra sofa-beds. Unfortunately, the old Suite Novotel standards are far behind what more modern hotels offer. That said, the hotel is in a tall tower, so if you manage to get a room in one of the upper floors, you can enjoy a nice view of Hamburg.","(53.55702, 10.02118)",wikivoyage,red
3,Mercure Hamburg City ,53.5453,10.0183,Amsinckstraße 53 ,https://all.accor.com/hotel/1163/index.en.shtml ,Sleep,"The hotel's slightly offside location makes it accessible by car and quite cosy. The neighbourhood consists of late 20th century development over canals, which may not be the most interesting in Hamburg, but the Hammerbrook S-Bahn station is a short walk away. The hotel's highlight is the floating event space ''Kai 10'', unfortunately as of 2015 only available for special events. The hotel is easily accessibly by car.","(53.5453, 10.0183)",wikivoyage,red
0,Le Royal Meridien ,53.55834,10.0079,An der Alster 52-56 ,http://www.leroyalmeridienhamburg.com ,Sleep,"One of the best hotels overlooking the Alster lake. Each room is designed in the ""Art & Tech"" design. Restaurant with nice view over the lake and spa.","(53.55834, 10.0079)",wikivoyage,red
1,Hotel Atlantic Kempinski ,53.55703,10.00501,An der Alster 72-79 ,https://www.kempinski.com/en/hamburg/hotel-atlantic/ ,Sleep,The ''grande dame'' of Hamburg has grown to be an internationally recognized paragon of luxury hospitality.,"(53.55703, 10.00501)",wikivoyage,red
2,--,0.0,0.0,,,Sleep,,"(0, 0)",wikivoyage,red
3,"Reichshof Hamburg, Curio Collection by Hilton ",53.554832,10.008394,Kirchenallee 34-36 ,https://www.reichshof-hotel-hamburg.de ,Sleep,"4-star hotel that provides various dining options, gym, business centre, parking and free Wi-Fi.","(53.554832, 10.008394)",wikivoyage,red
0,Jugendherberge Hamburg - Horner Rennbahn ,53.5613,10.0811,Rennbahnstraße 10 ,http://www.jugendherberge.de/jh/hamburg-horn/ ,Sleep_Budget,,"(53.5613, 10.0811)",wikivoyage,red
1,A&O Hostel and Hostel ,53.5475,10.01114,Amsinckstraße 6-10 ,http://www.aohostels.com/en/hamburg/ ,Sleep_Budget,,"(53.5475, 10.01114)",wikivoyage,red
2,--,0.0,0.0,,,Sleep_Budget,,"(0, 0)",wikivoyage,red
0,Jugendherberge Hamburg - Horner Rennbahn ,53.5613,10.0811,Rennbahnstraße 10 ,http://www.jugendherberge.de/jh/hamburg-horn/ ,Sleep_Budget_Youth hostels,,"(53.5613, 10.0811)",wikivoyage,red
1,A&O Hostel and Hostel ,53.5475,10.01114,Amsinckstraße 6-10 ,http://www.aohostels.com/en/hamburg/ ,Sleep_Budget_Youth hostels,,"(53.5475, 10.01114)",wikivoyage,red
2,--,0.0,0.0,,,Sleep_Budget_Youth hostels,,"(0, 0)",wikivoyage,red
0,Holiday Inn Hamburg ,53.535407,10.030074,Billwerder Neuer Deich 14 ,http://www.ihg.com/holidayinn/hotels/us/en/hamburg/hamhb/hoteldetail ,Sleep_Mid-range,"Outdated, worn and quite out of the way, with limited transit options. Pluses include breakfast and proximity to Elbpark for a walk or jog in the morning. Free soft drinks in minibar.","(53.535407, 10.030074)",wikivoyage,red
1,Ibis Hamburg Alster Centrum ,53.55679,10.0043,Holzdamm 4-12 ,https://all.accor.com/hotel/1395/index.en.shtml ,Sleep_Mid-range,"This is just like any other hotel in the Ibis chain — clean basic rooms with bathroom, TV and Wi-Fi. They have a bar and a restaurant too.","(53.55679, 10.0043)",wikivoyage,red
2,Suite Novotel Hamburg City ,53.55702,10.02118,Lübeckertordamm 2 ,https://all.accor.com/hotel/3756/index.en.shtml ,Sleep_Mid-range,"A large midscale hotel aimed at travellers staying for longer periods. Rooms have a small kitchenette and many come with extra sofa-beds. Unfortunately, the old Suite Novotel standards are far behind what more modern hotels offer. That said, the hotel is in a tall tower, so if you manage to get a room in one of the upper floors, you can enjoy a nice view of Hamburg.","(53.55702, 10.02118)",wikivoyage,red
3,Mercure Hamburg City ,53.5453,10.0183,Amsinckstraße 53 ,https://all.accor.com/hotel/1163/index.en.shtml ,Sleep_Mid-range,"The hotel's slightly offside location makes it accessible by car and quite cosy. The neighbourhood consists of late 20th century development over canals, which may not be the most interesting in Hamburg, but the Hammerbrook S-Bahn station is a short walk away. The hotel's highlight is the floating event space ''Kai 10'', unfortunately as of 2015 only available for special events. The hotel is easily accessibly by car.","(53.5453, 10.0183)",wikivoyage,red
0,Le Royal Meridien ,53.55834,10.0079,An der Alster 52-56 ,http://www.leroyalmeridienhamburg.com ,Sleep_Splurge,"One of the best hotels overlooking the Alster lake. Each room is designed in the ""Art & Tech"" design. Restaurant with nice view over the lake and spa.","(53.55834, 10.0079)",wikivoyage,red
1,Hotel Atlantic Kempinski ,53.55703,10.00501,An der Alster 72-79 ,https://www.kempinski.com/en/hamburg/hotel-atlantic/ ,Sleep_Splurge,The ''grande dame'' of Hamburg has grown to be an internationally recognized paragon of luxury hospitality.,"(53.55703, 10.00501)",wikivoyage,red
2,--,0.0,0.0,,,Sleep_Splurge,,"(0, 0)",wikivoyage,red
3,"Reichshof Hamburg, Curio Collection by Hilton ",53.554832,10.008394,Kirchenallee 34-36 ,https://www.reichshof-hotel-hamburg.de ,Sleep_Splurge,"4-star hotel that provides various dining options, gym, business centre, parking and free Wi-Fi.","(53.554832, 10.008394)",wikivoyage,red
0,Container port ,53.5288,9.9121, ,https://www.hafen-hamburg.de/de ,See,"Hamburg's massive container ports line the southern bank of the river Elbe. They are most spectacular at night, and the best place to view them from is by driving north along the A7 highway (heading into the Elbtunnel tunnel). They are not freely accessible to the public, but there are [https://jasper.de/touren/hafentour.html bus tours] (only in German, about €35 per person, must be booked in advance) which depart from Hamburg's city centre and, over the course of several hours, drive through the container terminals, with informative commentary.","(53.5288, 9.9121)",wikivoyage,red
1,Aussichtspunkt Steinwerder ,53.5423,9.96754,Schanzenweg 12, ,See,"A viewing platform at the southern end of the Alter Elbtunnel, with great views on Landungsbrücken, the Elbphilharmonie, and Hamburg's harbourfront.","(53.5423, 9.96754)",wikivoyage,red
0,Pfarrkirche St. Pankratius in Neuenfelde ,53.52075,9.81093,Organistenweg 6 ,https://www.schnitgerorgel.de/ ,See,"17th century church, famous for the biggest organ Arp Schnitger built.","(53.52075, 9.81093)",wikivoyage,red
0,Archaeological Museum Hamburg,53.45912,9.9773,Museumsplatz 2 ,https://amh.de/ ,See,Museum presenting prehistorical and early historical northern Germany as well as the history of the city of Harburg.,"(53.45912, 9.9773)",wikivoyage,red
0,Sammlung Falckenberg ,53.455,9.9876,Wilstorfer Strasse 71 ,http://www.sammlung-falckenberg.de/ ,See,"The Falckenberg Collection of the Cultural Foundation Phönix Art is a notable collection of modern art. Public tours Saturday on afternoons, you can also visit other times by calling ahead.","(53.455, 9.9876)",wikivoyage,red
0,Freilichtmuseum am Kiekeberg ,53.4395,9.9041,Am Kiekeberg 1 ,http://www.kiekeberg-museum.de/ ,See,"Open air museum showcasing rural life with a historical alcohol distillery, teaching kitchen, museum shop.","(53.4395, 9.9041)",wikivoyage,red
1,Wildpark Schwarze Berge ,53.445,9.8844, ,https://www.wildpark-schwarze-berge.de/ ,See,"This spacious wildlife zoo can be a more relaxed alternative to Hagenbeck's Tierpark and is a favourite for families. It showcases mainly local fauna in large enclosures, set in a beautiful landscape.","(53.445, 9.8844)",wikivoyage,red
0,Archaeological Museum Hamburg,53.45912,9.9773,Museumsplatz 2 ,https://amh.de/ ,See_Harburg,Museum presenting prehistorical and early historical northern Germany as well as the history of the city of Harburg.,"(53.45912, 9.9773)",wikivoyage,red
0,Sammlung Falckenberg ,53.455,9.9876,Wilstorfer Strasse 71 ,http://www.sammlung-falckenberg.de/ ,See_Harburg,"The Falckenberg Collection of the Cultural Foundation Phönix Art is a notable collection of modern art. Public tours Saturday on afternoons, you can also visit other times by calling ahead.","(53.455, 9.9876)",wikivoyage,red
0,Freilichtmuseum am Kiekeberg ,53.4395,9.9041,Am Kiekeberg 1 ,http://www.kiekeberg-museum.de/ ,See_Rosengarten-Ehestorf,"Open air museum showcasing rural life with a historical alcohol distillery, teaching kitchen, museum shop.","(53.4395, 9.9041)",wikivoyage,red
1,Wildpark Schwarze Berge ,53.445,9.8844, ,https://www.wildpark-schwarze-berge.de/ ,See_Rosengarten-Ehestorf,"This spacious wildlife zoo can be a more relaxed alternative to Hagenbeck's Tierpark and is a favourite for families. It showcases mainly local fauna in large enclosures, set in a beautiful landscape.","(53.445, 9.8844)",wikivoyage,red
0,Theater im Hafen Hamburg ,53.53995,9.973226,Norderelbstraße 6 ,https://www.stage-entertainment.de/unternehmen/theater-vermietung/stage-theater-im-hafen.html ,Do,Watch ''The Lion King'' here. For many Germans this is the must-do when visiting Hamburg.,"(53.53995, 9.973226)",wikivoyage,red
1,Stage Theater an der Elbe ,53.539778,9.974779, ,https://www.stage-entertainment.de/unternehmen/theater-vermietung/stage-theater-an-der-elbe.html ,Do,"Another musical venue. ''Mary Poppins'' is showing here until Aug 2019, then ''Pretty Woman'' will take the stage in Sep 2019.","(53.539778, 9.974779)",wikivoyage,red
2,CinemaxX Hamburg-Harburg ,53.45707,9.98518,Moorstraße 1 ,,Do,,"(53.45707, 9.98518)",wikivoyage,red
0,Harburger Berge ,53.4395,9.9294, , ,Do,"At the city (state) border and continue in to Lower Saxony, the part in Hamburg is classified as a natural park. Viewpoints offer good views over the Elbe valley all the way to Altona. One of them is at Opferberg, where according to a legend a treasure is hidden.","(53.4395, 9.9294)",wikivoyage,red
0,Fischbeker Heide ,53.4596,9.837, ,http://www.fischbeker-heide.de/ ,Do,Nature reserve.,"(53.4596, 9.837)",wikivoyage,red
0,Atmos ,53.457328,10.008537,Großmoorring 1,http://atmos-fkk.de/en ,Do,"Wellness with bio sauna (75°C), Finnish sauna (90°C) and outdoor sauna, indoor and outdoor pool, hot tub, etc. Drinks except alcohol are included in the entrance fee. In line with the German sauna culture, facilities are to be used naked for hygiene reasons, and swimwear is not allowed. Towels, bathrobes, and slippers are provided and included in the entrance fee. With a focus on relaxation and quietness, children are not permitted.","(53.457328, 10.008537)",wikivoyage,red
0,Harburger Berge ,53.4395,9.9294, , ,Do_Nature,"At the city (state) border and continue in to Lower Saxony, the part in Hamburg is classified as a natural park. Viewpoints offer good views over the Elbe valley all the way to Altona. One of them is at Opferberg, where according to a legend a treasure is hidden.","(53.4395, 9.9294)",wikivoyage,red
0,Fischbeker Heide ,53.4596,9.837, ,http://www.fischbeker-heide.de/ ,Do_Nature,Nature reserve.,"(53.4596, 9.837)",wikivoyage,red
0,Atmos ,53.457328,10.008537,Großmoorring 1,http://atmos-fkk.de/en ,Do_Wellness,"Wellness with bio sauna (75°C), Finnish sauna (90°C) and outdoor sauna, indoor and outdoor pool, hot tub, etc. Drinks except alcohol are included in the entrance fee. In line with the German sauna culture, facilities are to be used naked for hygiene reasons, and swimwear is not allowed. Towels, bathrobes, and slippers are provided and included in the entrance fee. With a focus on relaxation and quietness, children are not permitted.","(53.457328, 10.008537)",wikivoyage,red
0,Rollercoaster Restaurant ,53.4644477,9.9847191,Harburger Schloßstraße 22 ,http://www.rollercoaster-hamburg.de/english/ ,Eat,"This ""Rollercoaster-Restaurant"" is somewhat of a gimmicky place. Your food arrives through a ""rollercoaster"" in a closed pot. Some of it even does a loop in front of you. Portion size is on the small side and prices are normal.","(53.4644477, 9.9847191)",wikivoyage,red
1,La Patina ,0.0,0.0,Veringstraße 24 ,https://la-patina.de/ ,Eat,"Good Italian style pizza, many vegetarian and vegan options. ","(0, 0)",wikivoyage,red
2,Aomame ,0.0,0.0,Veringstraße 155 ,https://www.aomame-restaurant.de/ ,Eat,"Asian fusion-kitchen, tapas and bowls, many vegan options, decent prices, good food.","(0, 0)",wikivoyage,red
0,B&B Hotel Hamburg Harburg ,53.46195,9.98682,Theodor-Yorck-Straße 1 ,https://www.hotelbb.de/de/hamburg-harburg ,Sleep,,"(53.46195, 9.98682)",wikivoyage,red
1,Privathotel Lindtner Hamburg ,53.46027,9.94011,Heimfelder Str. 123 ,https://www.lindtner.com/ ,Sleep,,"(53.46027, 9.94011)",wikivoyage,red
2,Panorama Hamburg Harburg ,53.459,9.9849,Harburger Ring 8 - 10 ,http://panorama-harburg.de/ ,Sleep,,"(53.459, 9.9849)",wikivoyage,red
3,Hotel Jeta ,53.461807,9.984325,Großer Schippsee 31 ,http://www.hotel-jeta.de/ ,Sleep,A modern hotel on a 3-minute walk from the {{station,"(53.461807, 9.984325)",wikivoyage,red
0,--,53.550341,10.000654,,,Understand,,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,Understand_Tourist information,,"(53.550341, 10.000654)",wikivoyage,red
0,Hamburg Airport ,53.6299,10.0054, ,http://www.hamburg-airport.de/ ,Get in,"It is the fifth largest international airport in Germany, so arrival by plane is an obvious choice for those visiting from far away. There are plenty of connections within Europe, although only a few intercontinental direct services are offered.","(53.6299, 10.0054)",wikivoyage,red
0,Berlin,53.5534401,10.0260449,,,Get in,"ICE (Inter City Express) high speed train service to or from most major German cities, including Berlin, Cologne ''(Köln)'', Düsseldorf, Frankfurt, Munich ''(München)'' also to Basel and Zürich Switzerland. There are usually hourly services to most destinations during the daytime.","(53.5534401, 10.0260449)",wikivoyage,red
1,--,53.550341,10.000654,,,Get in,,"(53.550341, 10.000654)",wikivoyage,red
3,Stockholm,0.0,0.0,,,Get in,An overnight train runs from Stockholm taking 12 hours.,"(0, 0)",wikivoyage,red
0,Lübeck,53.5815935,10.1082642,,,Get in,"A1 to/from Lübeck (north-east) — To get to the city change to the A24 at ""Autobahnkreuz Ost"".","(53.5815935, 10.1082642)",wikivoyage,red
1,Bremen,53.5565323,9.9776028,,,Get in,"A1 to/from Bremen, Cologne (Köln) (south/south-west) — To get to the city change to A255.","(53.5565323, 9.9776028)",wikivoyage,red
2,Kiel,0.0,0.0,,,Get in,"A7 to/from Kiel, Flensburg (north) — To get to the city exit at ""Bahrenfeld"".","(0, 0)",wikivoyage,red
3,Hanover,0.0,0.0,,,Get in,"A7 to/from Hanover, Kassel (south)— To get to the city exit right after the ""Elbtunnel"" at ""Othmarschen"" or ""Bahrenfeld"".  Use the rightmost pipe of the ""Elbtunnel"" to exit at ""Othmarschen"".","(0, 0)",wikivoyage,red
4,Husum,0.0,0.0,,,Get in,A23 to/from Husum.,"(0, 0)",wikivoyage,red
5,Berlin,53.5534401,10.0260449,,,Get in,A24 to/from Berlin.,"(53.5534401, 10.0260449)",wikivoyage,red
0,Intercity bus station ,53.5518799,10.0114786, , ,Get in,,"(53.5518799, 10.0114786)",wikivoyage,red
0,Hamburg Cruise Center HafenCity ,53.53861,9.99551,Chicagokai ,http://www.hafencity.com/en/infocenter/the-cruise-center-hafencity.html ,Get in,,"(53.53861, 9.99551)",wikivoyage,red
1,Hamburg Cruise Center Altona (Dockland),53.5436,9.9375,Van-der-Smissen-Straße 5,http://www.hamburgcruisecenter.eu/en/terminal/hamburg-cruise-center-altona,Get in,"This cruise terminal was inaugurated in 2011. With its glass facade, the single-storey terminal building blends perfectly into the architectural “string of pearls” along the Elbe.","(53.5436, 9.9375)",wikivoyage,red
0,Hamburg Airport ,53.6299,10.0054, ,http://www.hamburg-airport.de/ ,Get in_By plane,"It is the fifth largest international airport in Germany, so arrival by plane is an obvious choice for those visiting from far away. There are plenty of connections within Europe, although only a few intercontinental direct services are offered.","(53.6299, 10.0054)",wikivoyage,red
0,Hamburg Airport ,53.6299,10.0054, ,http://www.hamburg-airport.de/ ,Get in_By plane_Airport Hamburg-Fuhlsbüttel,"It is the fifth largest international airport in Germany, so arrival by plane is an obvious choice for those visiting from far away. There are plenty of connections within Europe, although only a few intercontinental direct services are offered.","(53.6299, 10.0054)",wikivoyage,red
0,Berlin,53.5534401,10.0260449,,,Get in_By train,"ICE (Inter City Express) high speed train service to or from most major German cities, including Berlin, Cologne ''(Köln)'', Düsseldorf, Frankfurt, Munich ''(München)'' also to Basel and Zürich Switzerland. There are usually hourly services to most destinations during the daytime.","(53.5534401, 10.0260449)",wikivoyage,red
1,--,53.550341,10.000654,,,Get in_By train,,"(53.550341, 10.000654)",wikivoyage,red
3,Stockholm,0.0,0.0,,,Get in_By train,An overnight train runs from Stockholm taking 12 hours.,"(0, 0)",wikivoyage,red
0,Lübeck,53.5815935,10.1082642,,,Get in_By car,"A1 to/from Lübeck (north-east) — To get to the city change to the A24 at ""Autobahnkreuz Ost"".","(53.5815935, 10.1082642)",wikivoyage,red
1,Bremen,53.5565323,9.9776028,,,Get in_By car,"A1 to/from Bremen, Cologne (Köln) (south/south-west) — To get to the city change to A255.","(53.5565323, 9.9776028)",wikivoyage,red
2,Kiel,0.0,0.0,,,Get in_By car,"A7 to/from Kiel, Flensburg (north) — To get to the city exit at ""Bahrenfeld"".","(0, 0)",wikivoyage,red
3,Hanover,0.0,0.0,,,Get in_By car,"A7 to/from Hanover, Kassel (south)— To get to the city exit right after the ""Elbtunnel"" at ""Othmarschen"" or ""Bahrenfeld"".  Use the rightmost pipe of the ""Elbtunnel"" to exit at ""Othmarschen"".","(0, 0)",wikivoyage,red
4,Husum,0.0,0.0,,,Get in_By car,A23 to/from Husum.,"(0, 0)",wikivoyage,red
5,Berlin,53.5534401,10.0260449,,,Get in_By car,A24 to/from Berlin.,"(53.5534401, 10.0260449)",wikivoyage,red
0,Intercity bus station ,53.5518799,10.0114786, , ,Get in_By bus,,"(53.5518799, 10.0114786)",wikivoyage,red
0,Hamburg Cruise Center HafenCity ,53.53861,9.99551,Chicagokai ,http://www.hafencity.com/en/infocenter/the-cruise-center-hafencity.html ,Get in_By boat,,"(53.53861, 9.99551)",wikivoyage,red
1,Hamburg Cruise Center Altona (Dockland),53.5436,9.9375,Van-der-Smissen-Straße 5,http://www.hamburgcruisecenter.eu/en/terminal/hamburg-cruise-center-altona,Get in_By boat,"This cruise terminal was inaugurated in 2011. With its glass facade, the single-storey terminal building blends perfectly into the architectural “string of pearls” along the Elbe.","(53.5436, 9.9375)",wikivoyage,red
0,--,53.550341,10.000654,,,Get around,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Get around,,"(53.550341, 10.000654)",wikivoyage,red
2,--,53.550341,10.000654,,,Get around,,"(53.550341, 10.000654)",wikivoyage,red
3,--,53.550341,10.000654,,,Get around,,"(53.550341, 10.000654)",wikivoyage,red
4,--,53.550341,10.000654,,,Get around,,"(53.550341, 10.000654)",wikivoyage,red
5,--,53.550341,10.000654,,,Get around,,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,Get around,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Get around,,"(53.550341, 10.000654)",wikivoyage,red
0,Schleswig-Holstein,0.0,0.0,,,Get around,"'''S1''' links the far westward Wedel in Schleswig-Holstein and the neighbourhood of '''Blankenese''' with '''Poppenbüttel''' in the far north. In an unusual and potentially confusing arrangement, the first three cars of every train go to Hamburg Airport instead of '''Poppenbüttel''', the division occurs at the station of Ohldorf. Note that the train reverses direction in Blankenese, so if you get on west of Blankenese, you have to take the last three cars to be in the front after the change of direction. There is, however, an announcement made on the train (also in English) before the trains are separated to let you know if you are in a car going to the airport or not.","(0, 0)",wikivoyage,red
1,--,53.550341,10.000654,,,Get around,,"(53.550341, 10.000654)",wikivoyage,red
2,--,53.550341,10.000654,,,Get around,,"(53.550341, 10.000654)",wikivoyage,red
3,--,53.550341,10.000654,,,Get around,,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,Get around,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Get around,,"(53.550341, 10.000654)",wikivoyage,red
2,--,53.550341,10.000654,,,Get around,,"(53.550341, 10.000654)",wikivoyage,red
3,--,53.550341,10.000654,,,Get around,,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,Get around,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Get around,,"(53.550341, 10.000654)",wikivoyage,red
0,--,53.550341,10.000654,,,Get around_Public transport,,"(53.550341, 10.000654)",wikivoyage,red
1,--,53.550341,10.000654,,,Get around_Public transport,,"(53.550341, 10.000654)",wikivoyage,red
2,--,53.550341,10.000654,,,Get around_Public transport,,"(53.550341, 10.000654)",wikivoyage,red
3,--,53.550341,10.000654,,,Get around_Public transport,,"(53.550341, 10.000654)",wikivoyage,red
4,--,53.550341,10.000654,,,Get around_Public transport,,"(53.550341, 10.000654)",wikivoyage,red
5,--,53.550341,10.000654,,,Get around_Public transport,,"(53.550341, 10.000654)",wikivoyage,red
