,item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel,tier,color
1528,http://www.wikidata.org/entity/Q15855624,https://de.wikipedia.org/wiki/Zeisehallen,,Point(9.927 53.554),4.882,53.554,9.927,2,http://www.wikidata.org/entity/Q83405,Zeisehallen,factory,C,yellow
1531,http://www.wikidata.org/entity/Q15882983,https://de.wikipedia.org/wiki/Polizeimuseum_Hamburg,https://en.wikipedia.org/wiki/Hamburg_Police_Museum,Point(10.006111111 53.603055555),5.872,53.603055555556,10.006111111111,2,http://www.wikidata.org/entity/Q7209480,Police Museum Hamburg,police museum,C,yellow
1532,http://www.wikidata.org/entity/Q16214743,https://de.wikipedia.org/wiki/Hospital_zum_Heiligen_Geist_(Hamburg),,Point(10.0737 53.65),12.084,53.65,10.0737,2,http://www.wikidata.org/entity/Q157031,Hospital of the Holy Spirit,foundation,C,yellow
1535,http://www.wikidata.org/entity/Q16218109,https://de.wikipedia.org/wiki/Lukaskirche_(Hamburg-Sasel),,Point(10.10558333 53.64486111),12.585,53.64486111,10.10558333,2,http://www.wikidata.org/entity/Q16970,St.Luke's church Sasel,church building,C,yellow
1536,http://www.wikidata.org/entity/Q16218469,https://de.wikipedia.org/wiki/St._Maximilian_Kolbe_(Hamburg-Wilhelmsburg),,Point(10.01333333 53.49805556),5.874,53.49805556,10.01333333,2,http://www.wikidata.org/entity/Q1129743,St.Maximilian Kolbe church (Wilhelmsburg),filial church,C,yellow
1538,http://www.wikidata.org/entity/Q16218977,https://de.wikipedia.org/wiki/M%C3%BCllverbrennungsanlage_Stellinger_Moor,,Point(9.911777777 53.584916666),7.016,53.584916666667,9.9117777777778,2,http://www.wikidata.org/entity/Q13416228,Stellinger Moor incinerator,incinerator,C,yellow
1540,http://www.wikidata.org/entity/Q16319382,https://de.wikipedia.org/wiki/Hamburg_Cruise_Center_Steinwerder,,Point(9.960379 53.529458),3.532,53.529458,9.960379,2,http://www.wikidata.org/entity/Q828909,Hamburg Cruise Center Steinwerder,wharf,C,yellow
1542,http://www.wikidata.org/entity/Q16552799,https://de.wikipedia.org/wiki/Osterkirche_(Hamburg-Ottensen),,Point(9.932507 53.555068),4.532,53.555068,9.932507,2,http://www.wikidata.org/entity/Q16970,Osterkirche (Hamburg-Ottensen),church building,C,yellow
1544,http://www.wikidata.org/entity/Q16831759,https://de.wikipedia.org/wiki/Haus_Speersort_12/14,,Point(9.99848 53.550063),0.147,53.550063,9.99848,2,http://www.wikidata.org/entity/Q41176,Speersort 12/14,building,C,yellow
1545,http://www.wikidata.org/entity/Q17123453,https://de.wikipedia.org/wiki/Gut_Karlsh%C3%B6he,,Point(10.11022 53.630364),11.465,53.630364,10.11022,2,http://www.wikidata.org/entity/Q1497375,Gut Karlshöhe,architectural ensemble,C,yellow
1546,http://www.wikidata.org/entity/Q17124217,https://de.wikipedia.org/wiki/Langer_Stein_(Harburger_H%C3%BCgelland),,Point(9.894028 53.433194),14.813,53.433194,9.894028,2,http://www.wikidata.org/entity/Q54050,Langer Stein,hill,C,yellow
1547,http://www.wikidata.org/entity/Q17353668,https://de.wikipedia.org/wiki/H%C3%BChnerposten,,Point(10.0087862 53.54951859),0.545,53.54951859,10.0087862,2,http://www.wikidata.org/entity/Q79007,Hühnerposten,street,C,yellow
1548,http://www.wikidata.org/entity/Q17353914,https://de.wikipedia.org/wiki/%C3%96jendorfer_Park,,Point(10.14505577 53.55786133),9.575,53.55786133,10.14505577,2,http://www.wikidata.org/entity/Q22698,Öjendorfer Park,park,C,yellow
1549,http://www.wikidata.org/entity/Q360628,https://de.wikipedia.org/wiki/Adolf-von-Elm-Hof_(Barmbek-Nord),,Point(10.04361111 53.59722222),5.934,53.59722222,10.04361111,2,http://www.wikidata.org/entity/Q11755880,Adolf von Elm Hof,residential building,C,yellow
1550,http://www.wikidata.org/entity/Q365966,https://de.wikipedia.org/wiki/Adolphsplatz,,Point(9.990723 53.54964),0.661,53.54964,9.990723,2,http://www.wikidata.org/entity/Q174782,Adolphsplatz,square,C,yellow
1551,http://www.wikidata.org/entity/Q379865,https://de.wikipedia.org/wiki/Adventskirche_(Hamburg-Schnelsen),,Point(9.91383333 53.6315),10.689,53.6315,9.91383333,2,http://www.wikidata.org/entity/Q16970,Adventskirche,church building,C,yellow
1552,http://www.wikidata.org/entity/Q383118,https://de.wikipedia.org/wiki/Mojo_Club,https://en.wikipedia.org/wiki/Mojo_Club,Point(9.96777778 53.54944444),2.174,53.54944444,9.96777778,2,http://www.wikidata.org/entity/Q1228895,Mojo Club,discothèque,C,yellow
1554,http://www.wikidata.org/entity/Q436055,https://de.wikipedia.org/wiki/Alte_Oberfinanzdirektion_(Hamburg),,Point(9.98630556 53.54861111),0.967,53.54861111,9.98630556,2,http://www.wikidata.org/entity/Q41176,Alte Oberfinanzdirektion Hamburg,building,C,yellow
1555,http://www.wikidata.org/entity/Q436110,https://de.wikipedia.org/wiki/Alte_Post_(Hamburg),,Point(9.99083333 53.55194444),0.673,53.55194444,9.99083333,2,http://www.wikidata.org/entity/Q41176,Alte Post,building,C,yellow
1556,http://www.wikidata.org/entity/Q437844,https://de.wikipedia.org/wiki/Alter_Elbpark,,Point(9.97222222 53.54833333),1.891,53.54833333,9.97222222,2,http://www.wikidata.org/entity/Q22698,Alter Elbpark,park,C,yellow
1557,http://www.wikidata.org/entity/Q437953,https://de.wikipedia.org/wiki/Alter_Hammer_Friedhof,,Point(10.05713889 53.55591667),3.782,53.55591667,10.05713889,2,http://www.wikidata.org/entity/Q39614,Alter Hammer Friedhof,cemetery,C,yellow
1558,http://www.wikidata.org/entity/Q438216,https://de.wikipedia.org/wiki/Alter_Wall,,Point(9.98944444 53.54972222),0.744,53.54972222,9.98944444,2,http://www.wikidata.org/entity/Q79007,Alter Wall,street,C,yellow
1560,http://www.wikidata.org/entity/Q439225,https://de.wikipedia.org/wiki/Altes_Hafenamt_Hamburg,,Point(9.99557222 53.54152778),1.036,53.54152778,9.99557222,2,http://www.wikidata.org/entity/Q41176,Altes Hafenamt Hamburg,building,C,yellow
1561,http://www.wikidata.org/entity/Q443975,https://de.wikipedia.org/wiki/Altonaer_Balkon,,Point(9.93545833 53.54535556),4.343,53.54535556,9.93545833,2,http://www.wikidata.org/entity/Q22698,Altonaer Balkon,park,C,yellow
1562,http://www.wikidata.org/entity/Q444010,https://de.wikipedia.org/wiki/Altonaer_Hafenbahn,,Point(9.93583333 53.54666667),4.302,53.54666667,9.93583333,2,http://www.wikidata.org/entity/Q728937,railway line Hamburg-Altona Kai - Hamburg-Altona,railway line,C,yellow
1563,http://www.wikidata.org/entity/Q444014,https://de.wikipedia.org/wiki/Altonaer_Meridian,,Point(9.94233333 53.54719444),3.869,53.54719444,9.94233333,2,http://www.wikidata.org/entity/Q810231,Altona meridian,baseline,C,yellow
1569,http://www.wikidata.org/entity/Q739392,https://de.wikipedia.org/wiki/Kabarett_Mon_Marthe,https://en.wikipedia.org/wiki/Kabarett_Mon_Marthe,Point(9.98361111 53.59555556),5.152,53.59555556,9.98361111,2,http://www.wikidata.org/entity/Q131183,Kabarett Mon Marthe,cabaret,C,yellow
1570,http://www.wikidata.org/entity/Q759120,https://de.wikipedia.org/wiki/Auenlandschaft_Obere_Tideelbe,,Point(10.05 53.498611111),6.612,53.498611111111,10.05,2,http://www.wikidata.org/entity/Q759421,Auenlandschaft Norderelbe,Naturschutzgebiet,C,yellow
1571,http://www.wikidata.org/entity/Q766670,https://de.wikipedia.org/wiki/Bibliothek_des_%C3%84rztlichen_Vereins_in_Hamburg,,Point(9.985585 53.564706),1.882,53.564706,9.985585,2,http://www.wikidata.org/entity/Q7075,Library of the Medical Association Hamburg,library,C,yellow
1572,http://www.wikidata.org/entity/Q777866,https://de.wikipedia.org/wiki/Ausbesserungswerk_Hamburg-Harburg,,Point(9.99361111 53.46083333),9.963,53.46083333,9.99361111,2,http://www.wikidata.org/entity/Q777851,Ausbesserungswerk Hamburg-Harburg,railway workshop in Germany,C,yellow
1574,http://www.wikidata.org/entity/Q797461,https://de.wikipedia.org/wiki/Baakenhafen,,Point(10.01111111 53.53888889),1.449,53.53888889,10.01111111,2,http://www.wikidata.org/entity/Q1414773,Baakenhafen,harbor basin,C,yellow
1575,http://www.wikidata.org/entity/Q1417408,https://de.wikipedia.org/wiki/Finkenau_(Hamburg),,Point(10.03277778 53.56888889),2.959,53.56888889,10.03277778,2,http://www.wikidata.org/entity/Q79007,Finkenau,street,C,yellow
1577,http://www.wikidata.org/entity/Q1417513,https://de.wikipedia.org/wiki/Finkenwerder_S%C3%BCderelbe,,Point(9.832777777 53.519444444),11.614,53.51915,9.83403,2,http://www.wikidata.org/entity/Q473972,Finkenwerder Süderelbe,protected area,C,yellow
1585,http://www.wikidata.org/entity/Q1418566,https://de.wikipedia.org/wiki/Innocentiapark,,Point(9.98277778 53.57833333),3.329,53.57833333,9.98277778,2,http://www.wikidata.org/entity/Q22698,Innocentia park,park,C,yellow
1586,http://www.wikidata.org/entity/Q1420359,https://de.wikipedia.org/wiki/Fischmarkt_(Hamburg),,Point(9.95166667 53.54472222),3.296,53.54472222,9.95166667,2,http://www.wikidata.org/entity/Q174782,Fischmarkt,square,C,yellow
1587,http://www.wikidata.org/entity/Q1422348,https://de.wikipedia.org/wiki/St._Lukas_(Hamburg-Fuhlsb%C3%BCttel),,Point(10.01888889 53.63416667),9.398,53.63416667,10.01888889,2,http://www.wikidata.org/entity/Q16970,St. Lukaskirche,church building,C,yellow
1588,http://www.wikidata.org/entity/Q1425902,https://de.wikipedia.org/wiki/St._Erich_(Hamburg-Rothenburgsort),,Point(10.03805556 53.53611111),2.934,53.53611111,10.03805556,2,http://www.wikidata.org/entity/Q1129743,St. Erich,filial church,C,yellow
1589,http://www.wikidata.org/entity/Q1427207,https://de.wikipedia.org/wiki/Gymnasium_Oberalster,,Point(10.10111111 53.65916667),13.796,53.65916667,10.10111111,2,http://www.wikidata.org/entity/Q55043,Gymnasium Oberalster,gymnasium,C,yellow
1590,http://www.wikidata.org/entity/Q1428399,https://de.wikipedia.org/wiki/Fliegende_Bauten_Hamburg,https://en.wikipedia.org/wiki/Fliegende_Bauten_Hamburg,Point(9.971556 53.551917),1.93,53.551917,9.971556,2,http://www.wikidata.org/entity/Q24354,Fliegende Bauten Hamburg,theatre building,C,yellow
1591,http://www.wikidata.org/entity/Q1450388,https://de.wikipedia.org/wiki/Franziskus-Kolleg,,Point(9.977573 53.569635),2.632,53.569635,9.977573,2,http://www.wikidata.org/entity/Q3661265,Franziskus-Kolleg,university dormitory,C,yellow
1592,http://www.wikidata.org/entity/Q1454081,https://de.wikipedia.org/wiki/Magazin_(Kino),,Point(10.00416667 53.59972222),5.496,53.59972222,10.00416667,2,http://www.wikidata.org/entity/Q2112202,Magazin,revival house,C,yellow
1594,http://www.wikidata.org/entity/Q1454814,https://de.wikipedia.org/wiki/Minervabrunnen_(Altona),,Point(9.95166667 53.54583333),3.275,53.54583333,9.95166667,2,http://www.wikidata.org/entity/Q11691318,Minerva-Brunnen auf dem Altonaer Fischmarkt,cultural heritage monument in Germany,C,yellow
1596,http://www.wikidata.org/entity/Q1456776,https://de.wikipedia.org/wiki/Friedenskirche_(Hamburg-Eilbek),,Point(10.044831 53.565239),3.355,53.565239,10.044831,2,http://www.wikidata.org/entity/Q16970,Friedenskirche,church building,C,yellow
1597,http://www.wikidata.org/entity/Q1457488,https://de.wikipedia.org/wiki/Friedhof_%C3%96jendorf,,Point(10.125 53.55277778),8.218,53.55277778,10.125,2,http://www.wikidata.org/entity/Q2052698,Friedhof Öjendorf,rural cemetery,C,yellow
1598,http://www.wikidata.org/entity/Q2088197,https://de.wikipedia.org/wiki/Philosophenturm,,Point(9.98544444 53.56719444),2.126,53.56719444,9.98544444,2,http://www.wikidata.org/entity/Q811979,Philosophenturm Universität Hamburg,architectural structure,C,yellow
1599,http://www.wikidata.org/entity/Q2098738,https://de.wikipedia.org/wiki/Plattenhaus_Poppenb%C3%BCttel,,Point(10.088453 53.652854),12.786,53.652854,10.088453,2,http://www.wikidata.org/entity/Q41176,Gedenkstätte Plattenhaus Poppenbüttel,building,C,yellow
1601,http://www.wikidata.org/entity/Q2105604,https://de.wikipedia.org/wiki/Schwimmverein_Poseidon_Hamburg,,Point(9.917359 53.602425),7.986,53.602425,9.917359,2,http://www.wikidata.org/entity/Q847017,Q2105604,sports club,C,yellow
1602,http://www.wikidata.org/entity/Q2105998,https://de.wikipedia.org/wiki/Postbr%C3%BCcke_(Hamburg),,Point(9.99083333 53.55236111),0.687,53.55236111,9.99083333,2,http://www.wikidata.org/entity/Q158438,Postbrücke,arch bridge,C,yellow
1605,http://www.wikidata.org/entity/Q2126695,https://de.wikipedia.org/wiki/Radrennbahn_Stellingen,,Point(9.94360556 53.59031944),5.827,53.59031944,9.94360556,2,http://www.wikidata.org/entity/Q830528,Radrennbahn Hamburg,velodrome,C,yellow
1606,http://www.wikidata.org/entity/Q2132543,https://de.wikipedia.org/wiki/Rathaus_Harburg,,Point(9.97972222 53.45944444),10.201,53.45944444,9.97972222,2,http://www.wikidata.org/entity/Q543654,Rathaus Harburg,Rathaus,C,yellow
1607,http://www.wikidata.org/entity/Q2132641,https://de.wikipedia.org/wiki/Rathaus_an_der_Trostbr%C3%BCcke,,Point(9.992491 53.548571),0.574,53.548571,9.992491,2,http://www.wikidata.org/entity/Q543654,Rathaus an der Trostbrücke,Rathaus,C,yellow
1608,http://www.wikidata.org/entity/Q2136514,https://de.wikipedia.org/wiki/Reederei_Nord,,Point(9.965605 53.547394),2.338,53.547394,9.965605,2,http://www.wikidata.org/entity/Q1807108,Reederei Nord,shipping line,C,yellow
1609,http://www.wikidata.org/entity/Q2136598,https://de.wikipedia.org/wiki/Reesendammbr%C3%BCcke,,Point(9.99422222 53.55202778),0.464,53.55202778,9.99422222,2,http://www.wikidata.org/entity/Q537127,Reesendammbrücke,road bridge,C,yellow
1610,http://www.wikidata.org/entity/Q2142054,https://de.wikipedia.org/wiki/Reitbrooker_M%C3%BChle,,Point(10.17200679 53.46709432),14.631,53.46709432,10.17200679,2,http://www.wikidata.org/entity/Q1534870,Reitbrooker Mühle,smock mill,C,yellow
1611,http://www.wikidata.org/entity/Q2146149,https://de.wikipedia.org/wiki/Rethe-Hubbr%C3%BCcke,,Point(9.966635 53.503964),5.626,53.503964,9.966635,2,http://www.wikidata.org/entity/Q537127,Rethebrücke,road bridge,C,yellow
1615,http://www.wikidata.org/entity/Q2176214,https://de.wikipedia.org/wiki/Sender_Lokstedt,,Point(9.976509 53.596223),5.345,53.596223,9.976509,2,http://www.wikidata.org/entity/Q190157,Sender Lokstedt,radio transmitter,C,yellow
1616,http://www.wikidata.org/entity/Q2220592,https://de.wikipedia.org/wiki/Sander_Dickkopp,,Point(10.192051 53.499573),13.853,53.499573,10.192051,2,http://www.wikidata.org/entity/Q274153,Lohbrügge water tower,water tower,C,yellow
1617,http://www.wikidata.org/entity/Q2231063,https://de.wikipedia.org/wiki/Schanzenstra%C3%9Fe,,Point(9.965737 53.562514),2.674,53.562514,9.965737,2,http://www.wikidata.org/entity/Q79007,Schanzenstraße,street,C,yellow
1618,http://www.wikidata.org/entity/Q2231068,https://de.wikipedia.org/wiki/Schanzenturm,,Point(9.97055556 53.56472222),2.551,53.56472222,9.97055556,2,http://www.wikidata.org/entity/Q12518,Schanzenturm,tower,C,yellow
1619,http://www.wikidata.org/entity/Q2233069,https://de.wikipedia.org/wiki/Schellfischtunnel,,Point(9.934495 53.548897),4.373,53.548897,9.934495,2,http://www.wikidata.org/entity/Q1311958,Schellfischtunnel,railway tunnel,C,yellow
1620,http://www.wikidata.org/entity/Q2237848,https://de.wikipedia.org/wiki/Schlachthof_Hamburg,,Point(9.96886944 53.56111111),2.417,53.56111111,9.96886944,2,http://www.wikidata.org/entity/Q385557,Fleischgroßmarkt Hamburg,slaughterhouse,C,yellow
1622,http://www.wikidata.org/entity/Q2243628,https://de.wikipedia.org/wiki/Schloss_Stillhorn,,Point(10.018115 53.487777),7.052,53.487777,10.018115,2,http://www.wikidata.org/entity/Q23413,Schloss Stillhorn,castle,C,yellow
1623,http://www.wikidata.org/entity/Q2244736,https://de.wikipedia.org/wiki/Schlosswerft,,Point(9.98722222 53.46777778),9.223,53.46777778,9.98722222,2,http://www.wikidata.org/entity/Q190928,Schlosswerft,shipyard,C,yellow
1624,http://www.wikidata.org/entity/Q2250978,https://de.wikipedia.org/wiki/Schule_Tieloh,,Point(10.05175 53.59283056),5.805,53.59283056,10.05175,2,http://www.wikidata.org/entity/Q1244442,Schule Tieloh,school building,C,yellow
1626,http://www.wikidata.org/entity/Q2251558,https://de.wikipedia.org/wiki/Schulterblatt_(Stra%C3%9Fe),,Point(9.96277778 53.56111111),2.774,53.56111111,9.96277778,2,http://www.wikidata.org/entity/Q79007,Schulterblatt,street,C,yellow
1627,http://www.wikidata.org/entity/Q2375432,https://de.wikipedia.org/wiki/Synagoge_Hohe_Weide,,Point(9.969154 53.573034),3.27,53.573034,9.969154,2,http://www.wikidata.org/entity/Q34627,synagogue Hohe Weide,synagogue,C,yellow
1628,http://www.wikidata.org/entity/Q2408858,https://de.wikipedia.org/wiki/Thaliahof,,Point(9.99805556 53.55166667),0.226,53.55166667,9.99805556,2,http://www.wikidata.org/entity/Q1021645,Thaliahof,office building,C,yellow
1629,http://www.wikidata.org/entity/Q2415813,https://de.wikipedia.org/wiki/Theater_Istasyon,https://en.wikipedia.org/wiki/Theater_Istasyon,Point(9.94624 53.556411),3.657,53.556411,9.94624,2,http://www.wikidata.org/entity/Q24354,Theater Istasyon,theatre building,C,yellow
1630,http://www.wikidata.org/entity/Q2543080,https://de.wikipedia.org/wiki/Wallringtunnel,,Point(10.0057043 53.5521557),0.39,53.5521557,10.0057043,2,http://www.wikidata.org/entity/Q2354973,Wallringtunnel,road tunnel,C,yellow
1631,http://www.wikidata.org/entity/Q2548173,https://de.wikipedia.org/wiki/Wandsbeker_Geh%C3%B6lz,,Point(10.08916667 53.56777778),6.159,53.56777778,10.08916667,2,http://www.wikidata.org/entity/Q22698,Wandsbeker Gehölz,park,C,yellow
1632,http://www.wikidata.org/entity/Q2548182,https://de.wikipedia.org/wiki/Wandsbeker_Schloss,,Point(10.069495 53.570543),5.071,53.570543,10.069495,2,http://www.wikidata.org/entity/Q751876,Wandsbeker Schloss,château,C,yellow
1633,http://www.wikidata.org/entity/Q2548180,https://de.wikipedia.org/wiki/Wandsbeker_Marktplatz,,Point(10.06666667 53.5725),5.008,53.5725,10.06666667,2,http://www.wikidata.org/entity/Q174782,Wandsbek Markt,square,C,yellow
1635,http://www.wikidata.org/entity/Q2551487,https://de.wikipedia.org/wiki/Wasserschutzpolizeischule_Hamburg,,Point(9.98174 53.52919),2.663,53.52919,9.98174,2,http://www.wikidata.org/entity/Q35535,Wasserschutzpolizeischule Hamburg,police,C,yellow
1636,http://www.wikidata.org/entity/Q2551531,https://de.wikipedia.org/wiki/Wassersportzentrum_Hamburg-Allerm%C3%B6he,,Point(10.114374 53.48244),10.655,53.48244,10.114374,2,http://www.wikidata.org/entity/Q2137251,Hamburg-Allermöhe water sports center,rowing and canoeing venue,C,yellow
1637,http://www.wikidata.org/entity/Q2551782,https://de.wikipedia.org/wiki/Wasserturm_Hamburg-Barmbek,,Point(10.039269 53.603797),6.467,53.603797,10.039269,2,http://www.wikidata.org/entity/Q274153,Barmbek water tower,water tower,C,yellow
1638,http://www.wikidata.org/entity/Q2551785,https://de.wikipedia.org/wiki/Wasserturm_Hamburg-Ochsenzoll,,Point(10.01097222 53.67247222),13.597,53.67247222,10.01097222,2,http://www.wikidata.org/entity/Q274153,Ochsenzoll water tower,water tower,C,yellow
1639,http://www.wikidata.org/entity/Q2551788,https://de.wikipedia.org/wiki/Wasserturm_Hamburg-Rothenburgsort,,Point(10.04183333 53.53194444),3.404,53.53194444,10.04183333,2,http://www.wikidata.org/entity/Q12518,Hamburg-Rothenburgsort water tower,tower,C,yellow
1640,http://www.wikidata.org/entity/Q2552774,https://de.wikipedia.org/wiki/Wattyhaus,,Point(9.99866667 53.55),0.137,53.55,9.99866667,2,http://www.wikidata.org/entity/Q1783234,Wattyhaus,Kontorhaus,C,yellow
1641,http://www.wikidata.org/entity/Q2567421,https://de.wikipedia.org/wiki/Wichern-Schule,,Point(10.06972222 53.555),4.592,53.555,10.06972222,2,http://www.wikidata.org/entity/Q336473,Wichern school,aid agency,C,yellow
1643,http://www.wikidata.org/entity/Q2570846,https://de.wikipedia.org/wiki/Wildpark_Schwarze_Berge,,Point(9.88444 53.4408),14.403,53.4408,9.88444,2,http://www.wikidata.org/entity/Q43501,Wildpark Schwarze Berge,zoo,C,yellow
1644,http://www.wikidata.org/entity/Q2576214,https://de.wikipedia.org/wiki/Wilhelmsburger_Reichsstra%C3%9Fe,,Point(10.004605 53.494255),6.242,53.494255,10.004605,2,http://www.wikidata.org/entity/Q79007,Wilhelmsburger Reichsstraße,street,C,yellow
1645,http://www.wikidata.org/entity/Q2604966,https://de.wikipedia.org/wiki/Zum_Silbersack,,Point(9.95996475 53.5488627),2.693,53.5488627,9.95996475,2,http://www.wikidata.org/entity/Q12341378,Zum Silbersack,kneipe,C,yellow
1646,http://www.wikidata.org/entity/Q2637460,https://de.wikipedia.org/wiki/Albert-Schweitzer-Gymnasium_(Hamburg),,Point(10.03027778 53.62833333),8.89,53.62833333,10.03027778,2,http://www.wikidata.org/entity/Q1080794,Albert-Schweitzer-Gymnasium,public school,C,yellow
1649,http://www.wikidata.org/entity/Q2641613,https://de.wikipedia.org/wiki/Alexander-von-Humboldt-Gymnasium_(Hamburg),,Point(9.99275 53.43867),12.428,53.43867,9.99275,2,http://www.wikidata.org/entity/Q55043,Alexander von Humboldt High School,gymnasium,C,yellow
1650,http://www.wikidata.org/entity/Q2651506,https://de.wikipedia.org/wiki/Alsterpavillon,,Point(9.99194444 53.55388889),0.698,53.55388889,9.99194444,2,http://www.wikidata.org/entity/Q62602544,Alsterpavillon,eating and lodging,C,yellow
1651,http://www.wikidata.org/entity/Q2664261,https://de.wikipedia.org/wiki/Bunth%C3%A4user_Spitze,,Point(10.06916667 53.45694444),11.33,53.45694444,10.06916667,2,http://www.wikidata.org/entity/Q618123,Bunthäuser Spitze,geographical feature,C,yellow
1653,http://www.wikidata.org/entity/Q2801514,https://de.wikipedia.org/wiki/St._Bonifatius_(Hamburg-Wilhelmsburg),,Point(9.9859 53.50438),5.203,53.50438,9.9859,2,http://www.wikidata.org/entity/Q317557,"St. Bonifatius, Hamburg-Wilhelmsburg",parish church,C,yellow
1654,http://www.wikidata.org/entity/Q2801591,https://de.wikipedia.org/wiki/St._Stephan_(Hamburg-Wandsbek),,Point(10.08388889 53.59027778),7.066,53.59027778,10.08388889,2,http://www.wikidata.org/entity/Q317557,St. Stephanskirche Wandsbek-Gartenstadt,parish church,C,yellow
1655,http://www.wikidata.org/entity/Q1547632,https://de.wikipedia.org/wiki/St._Gertrud_(Hamburg-Altenwerder),,Point(9.91763889 53.50613889),7.366,53.50613889,9.91763889,2,http://www.wikidata.org/entity/Q16970,St. Gertrud-Kirche,church building,C,yellow
1656,http://www.wikidata.org/entity/Q1547855,https://de.wikipedia.org/wiki/Gro%C3%9F-Moor,,Point(10.035 53.44583333),11.84,53.44583333,10.035,2,http://www.wikidata.org/entity/Q253019,Groß-Moor,Ortsteil,C,yellow
1657,http://www.wikidata.org/entity/Q1548151,https://de.wikipedia.org/wiki/Gro%C3%9Fe_Bergstra%C3%9Fe,,Point(9.941657 53.55139),3.899,53.55139,9.941657,2,http://www.wikidata.org/entity/Q79007,Große Bergstraße (Hamburg),street,C,yellow
1658,http://www.wikidata.org/entity/Q1548641,https://de.wikipedia.org/wiki/Gro%C3%9Fer_Burstah,,Point(9.98958333 53.54836111),0.764,53.54836111,9.98958333,2,http://www.wikidata.org/entity/Q79007,Großer Burstah,street,C,yellow
1659,http://www.wikidata.org/entity/Q1549441,https://de.wikipedia.org/wiki/Gro%C3%9Fmarkt_Hamburg,,Point(10.01723 53.54245),1.403,53.54245,10.01723,2,http://www.wikidata.org/entity/Q2128165,Großmarkt Hamburg,wholesale market,C,yellow
1660,http://www.wikidata.org/entity/Q1549478,https://de.wikipedia.org/wiki/Gro%C3%9Fneumarkt,,Point(9.98 53.55027778),1.364,53.55027778,9.98,2,http://www.wikidata.org/entity/Q174782,Großneumarkt,square,C,yellow
1661,http://www.wikidata.org/entity/Q1551656,https://de.wikipedia.org/wiki/Gr%C3%B6ningers_Braukeller,,Point(9.99638889 53.54722222),0.447,53.54722222,9.99638889,2,http://www.wikidata.org/entity/Q131734,Q1551656,brewery,C,yellow
1662,http://www.wikidata.org/entity/Q1558062,https://de.wikipedia.org/wiki/Gymnasium_Altona,,Point(9.91583333 53.55166667),5.605,53.55166667,9.91583333,2,http://www.wikidata.org/entity/Q55043,Gymnasium Altona,gymnasium,C,yellow
1663,http://www.wikidata.org/entity/Q1558060,https://de.wikipedia.org/wiki/Gymnasium_Alstertal,,Point(10.01861111 53.6325),9.212,53.6325,10.01861111,2,http://www.wikidata.org/entity/Q55043,Gymnasium Alstertal,gymnasium,C,yellow
1664,http://www.wikidata.org/entity/Q1558078,https://de.wikipedia.org/wiki/Gymnasium_Bondenwald,,Point(9.93768 53.62306),9.091,53.62306,9.93768,2,http://www.wikidata.org/entity/Q55043,Gymnasium Bondenwald,gymnasium,C,yellow
1665,http://www.wikidata.org/entity/Q1558081,https://de.wikipedia.org/wiki/Gymnasium_Bornbrook,,Point(10.19472222 53.50777778),13.672,53.50777778,10.19472222,2,http://www.wikidata.org/entity/Q1080794,Gymnasium Bornbrook,public school,C,yellow
1668,http://www.wikidata.org/entity/Q1558130,https://de.wikipedia.org/wiki/Gymnasium_Grootmoor,,Point(10.09777778 53.63047222),10.976,53.63047222,10.09777778,2,http://www.wikidata.org/entity/Q1080794,Gymnasium Grootmoor,public school,C,yellow
1670,http://www.wikidata.org/entity/Q1558179,https://de.wikipedia.org/wiki/Gymnasium_Marienthal,,Point(10.10533333 53.56612778),7.133,53.56612778,10.10533333,2,http://www.wikidata.org/entity/Q55043,Gymnasium Marienthal,gymnasium,C,yellow
1671,http://www.wikidata.org/entity/Q1558182,https://de.wikipedia.org/wiki/Gymnasium_Meiendorf,,Point(10.15063 53.62434),12.872,53.62434,10.15063,2,http://www.wikidata.org/entity/Q1542966,Gymnasium Meiendorf,gymnasium,C,yellow
1672,http://www.wikidata.org/entity/Q1558206,https://de.wikipedia.org/wiki/Gymnasium_Osterbek,,Point(10.09333333 53.60027778),8.262,53.60027778,10.09333333,2,http://www.wikidata.org/entity/Q55043,Gymnasium Osterbek,gymnasium,C,yellow
1673,http://www.wikidata.org/entity/Q1558205,https://de.wikipedia.org/wiki/Gymnasium_Oldenfelde,,Point(10.15944444 53.61055556),12.438,53.61055556,10.15944444,2,http://www.wikidata.org/entity/Q55043,Gymnasium Oldenfelde,gymnasium,C,yellow
1674,http://www.wikidata.org/entity/Q1558244,https://de.wikipedia.org/wiki/Gymnasium_S%C3%BCderelbe,,Point(9.86358056 53.47006944),12.72,53.47006944,9.86358056,2,http://www.wikidata.org/entity/Q55043,Gymnasium Süderelbe,gymnasium,C,yellow
1676,http://www.wikidata.org/entity/Q1559139,https://de.wikipedia.org/wiki/Naturschutzgebiet_M%C3%BChlenberger_Loch/Ne%C3%9Fsand,,Point(9.78433333 53.54763889),14.294,53.54763889,9.78433333,2,http://www.wikidata.org/entity/Q473972,Mühlenberger Loch/Neßsand,protected area,C,yellow
