,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,articleEN,thing,to_drop_key
2596,,53.546033,9.943017,Johann Heinrich von Thünen-Institut,,C,yellow,,,facility,,Point(9.943017 53.546033),3.838,http://www.wikidata.org/entity/Q1694545,2.0,,https://de.wikipedia.org/wiki/Johann_Heinrich_von_Th%C3%BCnen-Institut,,http://www.wikidata.org/entity/Q13226383,"('53.546033', '9.943017')"
2602,,53.54475,9.94630556,Köhlbrandtreppe,,C,yellow,,,cultural heritage monument in Germany,,Point(9.94630556 53.54475),3.644,http://www.wikidata.org/entity/Q1695139,2.0,,https://de.wikipedia.org/wiki/K%C3%B6hlbrandtreppe,,http://www.wikidata.org/entity/Q11691318,"('53.54475', '9.94630556')"
2604,,53.577777777778,9.9602777777778,Ottersbek,,C,yellow,,,river,,Point(9.960277777 53.577777777),4.052,http://www.wikidata.org/entity/Q1699699,2.0,,https://de.wikipedia.org/wiki/Ottersbek,https://en.wikipedia.org/wiki/Ottersbek,http://www.wikidata.org/entity/Q4022,"('53.577777777778', '9.9602777777778')"
2605,,53.552604,9.931855,Jewish cemetery in Hamburg-Ottensen,,C,yellow,,,Jewish cemetery,,Point(9.931855 53.552604),4.552,http://www.wikidata.org/entity/Q1713655,2.0,,https://de.wikipedia.org/wiki/J%C3%BCdischer_Friedhof_Ottensen,,http://www.wikidata.org/entity/Q846659,"('53.552604', '9.931855')"
2606,,53.586667,10.164444,Katholisches Kinderkrankenhaus Wilhelmstift,,C,yellow,,,nonprofit organization,,Point(10.164444 53.586667),11.545,http://www.wikidata.org/entity/Q21036358,2.0,,https://de.wikipedia.org/wiki/Katholisches_Kinderkrankenhaus_Wilhelmstift,,http://www.wikidata.org/entity/Q163740,"('53.586667', '10.164444')"
2608,,53.55479,9.97911,Kellertheater Hamburg,,C,yellow,,,theatre troupe,,Point(9.97911 53.55479),1.507,http://www.wikidata.org/entity/Q21036369,2.0,,https://de.wikipedia.org/wiki/Kellertheater_Hamburg,,http://www.wikidata.org/entity/Q2416217,"('53.55479', '9.97911')"
2611,,53.60213852,10.02175045,City-Nord-Park,,C,yellow,,,park,,Point(10.02175045 53.60213852),5.925,http://www.wikidata.org/entity/Q21036574,2.0,,https://de.wikipedia.org/wiki/City-Nord-Park,,http://www.wikidata.org/entity/Q22698,"('53.60213852', '10.02175045')"
2612,,53.63158333,10.02472222,Wacholderpark,,C,yellow,,,park,,Point(10.02472222 53.63158333),9.172,http://www.wikidata.org/entity/Q21036824,2.0,,https://de.wikipedia.org/wiki/Wacholderpark,,http://www.wikidata.org/entity/Q22698,"('53.63158333', '10.02472222')"
2613,,53.58222,10.02563,Johannes-Prassek-Park,,C,yellow,,,park,,Point(10.02563 53.58222),3.91,http://www.wikidata.org/entity/Q21037005,2.0,,https://de.wikipedia.org/wiki/Johannes-Prassek-Park,,http://www.wikidata.org/entity/Q22698,"('53.58222', '10.02563')"
2614,,53.59166718,10.05638885,Margarine Voss,,C,yellow,,,building,,Point(10.05638885 53.59166718),5.887,http://www.wikidata.org/entity/Q21037163,2.0,,https://de.wikipedia.org/wiki/Eingangsgeb%C3%A4ude_der_Margarinefabrik_Voss,,http://www.wikidata.org/entity/Q41176,"('53.59166718', '10.05638885')"
2617,,53.558137,10.016546,Abendschule St. Georg,,C,yellow,,,Abendgymnasium,,Point(10.016546 53.558137),1.361,http://www.wikidata.org/entity/Q21040682,2.0,,https://de.wikipedia.org/wiki/Staatliches_Abendgymnasium_mit_Abendschule_St._Georg,,http://www.wikidata.org/entity/Q318869,"('53.558137', '10.016546')"
2618,,53.556825,9.8383,Missionsakademie an der Universität Hamburg,,C,yellow,,,nonprofit organization,,Point(9.8383 53.556825),10.748,http://www.wikidata.org/entity/Q21040690,2.0,,https://de.wikipedia.org/wiki/Missionsakademie_an_der_Universit%C3%A4t_Hamburg,,http://www.wikidata.org/entity/Q163740,"('53.556825', '9.8383')"
2620,,53.536047,10.136269,Sonnenland estate,,C,yellow,,,group of houses,,Point(10.136269 53.536047),9.1,http://www.wikidata.org/entity/Q21042132,2.0,,https://de.wikipedia.org/wiki/Siedlung_Sonnenland_(Hamburg),,http://www.wikidata.org/entity/Q2282602,"('53.536047', '10.136269')"
2621,,53.470347,10.026604,Taxus baccata at Neuländer Deich,,C,yellow,,,remarkable tree,,Point(10.026604 53.470347),9.058,http://www.wikidata.org/entity/Q21042180,2.0,,https://de.wikipedia.org/wiki/Eibe_am_Neul%C3%A4nder_Deich,,http://www.wikidata.org/entity/Q811534,"('53.470347', '10.026604')"
2623,,53.5017,9.878,Hohenwischer Brack,,C,yellow,,,body of water,,Point(9.878 53.5017),9.746,http://www.wikidata.org/entity/Q21169334,2.0,,https://de.wikipedia.org/wiki/Hohenwischer_Brack,,http://www.wikidata.org/entity/Q15324,"('53.5017', '9.878')"
2624,,53.5663,10.0281,Kuhmühlenteich,,C,yellow,,,lake,,Point(10.0281 53.5663),2.537,http://www.wikidata.org/entity/Q21177515,2.0,,https://de.wikipedia.org/wiki/Kuhm%C3%BChlenteich,,http://www.wikidata.org/entity/Q23397,"('53.5663', '10.0281')"
2626,,53.54405,9.91458,Leuchtturm Pagensand Süd,,C,yellow,,,lighthouse,,Point(9.91458 53.54405),5.729,http://www.wikidata.org/entity/Q21561366,2.0,,https://de.wikipedia.org/wiki/Alter_Leuchtturm_Pagensand-S%C3%BCd,,http://www.wikidata.org/entity/Q39715,"('53.54405', '9.91458')"
2627,,53.43172111,9.96861194,Immanuel-Kant-Gymnasium,,C,yellow,,,gymnasium,,Point(9.96861194 53.43172111),13.359,http://www.wikidata.org/entity/Q21974170,2.0,,https://de.wikipedia.org/wiki/Immanuel-Kant-Gymnasium_(Hamburg),,http://www.wikidata.org/entity/Q1542966,"('53.43172111', '9.96861194')"
2628,,53.557,9.98897,Haus Goldener Schwan (Hamburg),,C,yellow,,,building,,Point(9.98897 53.557),1.07,http://www.wikidata.org/entity/Q22320757,2.0,,https://de.wikipedia.org/wiki/Haus_Goldener_Schwan_(Hamburg),,http://www.wikidata.org/entity/Q41176,"('53.557', '9.98897')"
2629,,53.57824,9.99908,Anglo-German Club,,C,yellow,,,club,,Point(9.99908 53.57824),3.104,http://www.wikidata.org/entity/Q22940214,2.0,,https://de.wikipedia.org/wiki/Anglo-German_Club_(Hamburg),,http://www.wikidata.org/entity/Q988108,"('53.57824', '9.99908')"
2632,,53.55080396,9.99939546,Hamburger Weihnachtsmarkt,,C,yellow,,,Christmas market,,Point(9.99939546 53.55080396),0.098,http://www.wikidata.org/entity/Q23041392,2.0,,https://de.wikipedia.org/wiki/Hamburger_Weihnachtsm%C3%A4rkte,,http://www.wikidata.org/entity/Q57607,"('53.55080396', '9.99939546')"
2633,,53.567174,10.012628,Vier Männer auf Bojen,,C,yellow,,,sculpture,,Point(10.012628 53.567174),2.032,http://www.wikidata.org/entity/Q23454572,2.0,,https://de.wikipedia.org/wiki/Vier_M%C3%A4nner_auf_Bojen,,http://www.wikidata.org/entity/Q860861,"('53.567174', '10.012628')"
2634,,53.514722222222,10.144166666667,Boberg gliding site,,C,yellow,,,glider airfield,,Point(10.144166666 53.514722222),10.278,http://www.wikidata.org/entity/Q23774735,2.0,,https://de.wikipedia.org/wiki/Segelfluggel%C3%A4nde_Boberg,,http://www.wikidata.org/entity/Q2265915,"('53.514722222222', '10.144166666667')"
2635,,53.54564,9.99253,Edmund-Haus,,C,yellow,,,Kontorhaus,,Point(9.99253 53.54564),0.749,http://www.wikidata.org/entity/Q23780480,2.0,,https://de.wikipedia.org/wiki/Edmund-Haus,,http://www.wikidata.org/entity/Q1783234,"('53.54564', '9.99253')"
2636,,53.614932,10.068413,Bramfelder Dorfgraben,,C,yellow,,,river,,Point(10.074722 53.614442),8.643,http://www.wikidata.org/entity/Q23785419,2.0,,https://de.wikipedia.org/wiki/Bramfelder_Dorfgraben,,http://www.wikidata.org/entity/Q4022,"('53.614932', '10.068413')"
2637,,53.556491,9.944469,Max-Brauer-Allee,,C,yellow,,,street,,Point(9.944469 53.556491),3.774,http://www.wikidata.org/entity/Q106605668,2.0,,https://de.wikipedia.org/wiki/Max-Brauer-Allee,,http://www.wikidata.org/entity/Q79007,"('53.556491', '9.944469')"
2638,,53.563447222222,9.9866638888889,Platz der jüdischen Deportierten,,C,yellow,,,square,,Point(9.986663888 53.563447222),1.726,http://www.wikidata.org/entity/Q106605801,2.0,,https://de.wikipedia.org/wiki/Platz_der_j%C3%BCdischen_Deportierten,,http://www.wikidata.org/entity/Q174782,"('53.563447222222', '9.9866638888889')"
2639,,53.553294,9.989862,Poststraße,,C,yellow,,,street,,Point(9.989862 53.553294),0.785,http://www.wikidata.org/entity/Q106605813,2.0,,https://de.wikipedia.org/wiki/Poststra%C3%9Fe_(Hamburg),,http://www.wikidata.org/entity/Q79007,"('53.553294', '9.989862')"
2640,,53.546351097434,9.978601323284,Schaarmarkt,,C,yellow,,,square,,Point(9.978601323 53.546351097),1.523,http://www.wikidata.org/entity/Q106605884,2.0,,https://de.wikipedia.org/wiki/Schaarmarkt,,http://www.wikidata.org/entity/Q174782,"('53.546351097434', '9.978601323284')"
2641,,53.566846,10.016551,Schwanenwik,,C,yellow,,,street,,Point(10.016551 53.566846),2.114,http://www.wikidata.org/entity/Q106605917,2.0,,https://de.wikipedia.org/wiki/Schwanenwik,,http://www.wikidata.org/entity/Q79007,"('53.566846', '10.016551')"
2642,,53.552812,10.005347,Steintorwall,,C,yellow,,,street,,Point(10.005347 53.552812),0.414,http://www.wikidata.org/entity/Q106605964,2.0,,https://de.wikipedia.org/wiki/Steintorwall_(Hamburg),,http://www.wikidata.org/entity/Q79007,"('53.552812', '10.005347')"
2643,,53.596408,9.983943,Tarpenbekstraße,,C,yellow,,,street,,Point(9.983943 53.596408),5.24,http://www.wikidata.org/entity/Q106606001,2.0,,https://de.wikipedia.org/wiki/Tarpenbekstra%C3%9Fe,,http://www.wikidata.org/entity/Q79007,"('53.596408', '9.983943')"
2644,,53.548551,10.091075,Washingtonallee,,C,yellow,,,street,,Point(10.091075 53.548551),5.977,http://www.wikidata.org/entity/Q106606070,2.0,,https://de.wikipedia.org/wiki/Washingtonallee,,http://www.wikidata.org/entity/Q79007,"('53.548551', '10.091075')"
2645,,53.565337,10.033062,Wartenau,,C,yellow,,,street,,Point(10.033062 53.565337),2.713,http://www.wikidata.org/entity/Q106606068,2.0,,https://de.wikipedia.org/wiki/Wartenau,,http://www.wikidata.org/entity/Q79007,"('53.565337', '10.033062')"
2646,,53.54724,9.92098,Q124436006,,C,yellow,,,park,,Point(9.92098 53.54724),5.275,http://www.wikidata.org/entity/Q124436006,2.0,,https://de.wikipedia.org/wiki/Fischers_Park_(Hamburg-Ottensen),,http://www.wikidata.org/entity/Q22698,"('53.54724', '9.92098')"
2647,,53.54568,9.89335,Q124451992,,C,yellow,,,park,,Point(9.89335 53.54568),7.108,http://www.wikidata.org/entity/Q124451992,2.0,,https://de.wikipedia.org/wiki/Schr%C3%B6ders_Elbpark,,http://www.wikidata.org/entity/Q22698,"('53.54568', '9.89335')"
2648,,53.45884,9.97905,Q124454346,,C,yellow,,,park,,Point(9.97905 53.45884),10.274,http://www.wikidata.org/entity/Q124454346,2.0,,https://de.wikipedia.org/wiki/Max-Schmeling-Park,,http://www.wikidata.org/entity/Q22698,"('53.45884', '9.97905')"
2649,,53.4684,9.9395,Q124459261,,C,yellow,,,park,,Point(9.9395 53.4684),9.968,http://www.wikidata.org/entity/Q124459261,2.0,,https://de.wikipedia.org/wiki/Meyers_Park,,http://www.wikidata.org/entity/Q22698,"('53.4684', '9.9395')"
2650,,53.575947452873,9.8724286670701,Lise-Meitner-Park,,C,yellow,,,park,,Point(9.872428667 53.575947452),8.934,http://www.wikidata.org/entity/Q124541752,2.0,,https://de.wikipedia.org/wiki/Lise-Meitner-Park,,http://www.wikidata.org/entity/Q22698,"('53.575947452873', '9.8724286670701')"
2651,,53.469722,9.985278,Q124616804,,C,yellow,,,peninsula,,Point(9.985278 53.469722),9.021,http://www.wikidata.org/entity/Q124616804,2.0,,https://de.wikipedia.org/wiki/Harburger_Schlossinsel,,http://www.wikidata.org/entity/Q34763,"('53.469722', '9.985278')"
2652,,53.591756,9.872211,Q124708849,,C,yellow,,,square,,Point(9.872211 53.591756),9.65,http://www.wikidata.org/entity/Q124708849,2.0,,https://de.wikipedia.org/wiki/Eckhoffplatz,,http://www.wikidata.org/entity/Q174782,"('53.591756', '9.872211')"
2653,,53.581067,9.965168,Q125297682,,C,yellow,,,street,,Point(9.965168 53.581067),4.143,http://www.wikidata.org/entity/Q125297682,2.0,,https://de.wikipedia.org/wiki/G%C3%A4rtnerstra%C3%9Fe,,http://www.wikidata.org/entity/Q79007,"('53.581067', '9.965168')"
2654,,53.567594,9.99533,Magdalenen-Terrasse,,C,yellow,,,commercial building,,Point(9.99533 53.567594),1.95,http://www.wikidata.org/entity/Q125489371,2.0,,https://de.wikipedia.org/wiki/Magdalenen-Terrasse,,http://www.wikidata.org/entity/Q655686,"('53.567594', '9.99533')"
2657,,53.670195459844,10.098667112365,Q126173972,,C,yellow,,,lock,,Point(10.098667112 53.670195459),14.812,http://www.wikidata.org/entity/Q126173972,2.0,,https://de.wikipedia.org/wiki/Mellingburger_Schleuse,,http://www.wikidata.org/entity/Q105731,"('53.670195459844', '10.098667112365')"
2658,,53.61209,10.12552,Q126907922,,C,yellow,,,park,,Point(10.12552 53.61209),10.728,http://www.wikidata.org/entity/Q126907922,2.0,,https://de.wikipedia.org/wiki/Hanni-Schult-Park,,http://www.wikidata.org/entity/Q22698,"('53.61209', '10.12552')"
2660,,53.556666666667,10.020555555556,Q130342802,,C,yellow,,,park,,Point(10.020555555 53.556666666),1.491,http://www.wikidata.org/entity/Q130342802,2.0,,https://de.wikipedia.org/wiki/Lohm%C3%BChlenpark,,http://www.wikidata.org/entity/Q22698,"('53.556666666667', '10.020555555556')"
2661,,53.522446,9.983732,Ernst-August-Schleuse,,C,yellow,,,lock,,Point(9.983732 53.522446),3.297,http://www.wikidata.org/entity/Q131581553,2.0,,https://de.wikipedia.org/wiki/Ernst-August-Schleuse,,http://www.wikidata.org/entity/Q105731,"('53.522446', '9.983732')"
2662,,53.618888535331,10.035100402342,Grave area Revolutionsgefallene at Friedhof Ohlsdorf,,C,yellow,,,monument,,Point(10.035100402 53.618888535),7.954,http://www.wikidata.org/entity/Q131620110,2.0,,https://de.wikipedia.org/wiki/Denkmal_f%C3%BCr_die_Revolutionsgefallenen_1918%E2%80%931920,,http://www.wikidata.org/entity/Q4989906,"('53.618888535331', '10.035100402342')"
2663,,53.5521,10.00938889,Steintor,,C,yellow,,,square,,Point(10.00938889 53.5521),0.609,http://www.wikidata.org/entity/Q1800902,2.0,,https://de.wikipedia.org/wiki/Steintor_(Hamburg),,http://www.wikidata.org/entity/Q174782,"('53.5521', '10.00938889')"
2664,,53.55833333,9.82252778,Country house J. C. Godeffroy,,C,yellow,,,country house,,Point(9.82252778 53.55833333),11.799,http://www.wikidata.org/entity/Q1802974,2.0,,https://de.wikipedia.org/wiki/Landhaus_J._C._Godeffroy,,http://www.wikidata.org/entity/Q16884952,"('53.55833333', '9.82252778')"
2666,,53.58555556,9.93855556,Wasserturm Hamburg-Stellingen,,C,yellow,,,residential building,,Point(9.93855556 53.58555556),5.67,http://www.wikidata.org/entity/Q1805180,2.0,,https://de.wikipedia.org/wiki/Wasserturm_Hamburg-Stellingen,,http://www.wikidata.org/entity/Q11755880,"('53.58555556', '9.93855556')"
2668,,53.55194444,9.91472222,Lankenaustift,,C,yellow,,,architectural structure,,Point(9.91472222 53.55194444),5.679,http://www.wikidata.org/entity/Q1805513,2.0,,https://de.wikipedia.org/wiki/Lankenaustift,,http://www.wikidata.org/entity/Q811979,"('53.55194444', '9.91472222')"
2669,,53.58333333,10.06472222,Laubenganghäuser Dulsberg,,C,yellow,,,architectural ensemble,,Point(10.06472222 53.58333333),5.6,http://www.wikidata.org/entity/Q1807150,2.0,,https://de.wikipedia.org/wiki/Laubengangh%C3%A4user_Dulsberg,,http://www.wikidata.org/entity/Q1497375,"('53.58333333', '10.06472222')"
2671,,53.47083333,9.96888889,Q1807337,,C,yellow,,,former village,,Point(9.96888889 53.47083333),9.087,http://www.wikidata.org/entity/Q1807337,2.0,,https://de.wikipedia.org/wiki/Lauenbruch,,http://www.wikidata.org/entity/Q21507948,"('53.47083333', '9.96888889')"
2672,,53.54003611,9.87845833,Leuchtfeuer Seemannshöft,,C,yellow,,,harbour entrance light,,Point(9.87845833 53.54003611),8.154,http://www.wikidata.org/entity/Q1821374,2.0,,https://de.wikipedia.org/wiki/Leuchtfeuer_Seemannsh%C3%B6ft,,http://www.wikidata.org/entity/Q3050136,"('53.54003611', '9.87845833')"
2673,,53.53975,9.88613,Bubendey-Ufer Unterfeuer,,C,yellow,,,lighthouse,,Point(9.88613 53.53975),7.657,http://www.wikidata.org/entity/Q1821467,2.0,,https://de.wikipedia.org/wiki/Leuchtturm_Unterfeuer_Bubendey-Ufer,,http://www.wikidata.org/entity/Q39715,"('53.53975', '9.88613')"
2674,,53.5487,10.2111,Cultural heritage monuments in Glinde,,C,yellow,,,Wikimedia list article,,Point(10.2111 53.5487),13.903,http://www.wikidata.org/entity/Q1842192,2.0,,https://de.wikipedia.org/wiki/Liste_der_Kulturdenkmale_in_Glinde,,http://www.wikidata.org/entity/Q13406463,"('53.5487', '10.2111')"
2675,,53.568103,10.01671,Literaturhaus Hamburg,,C,yellow,,,event venue,,Point(10.01671 53.568103),2.242,http://www.wikidata.org/entity/Q1865140,2.0,,https://de.wikipedia.org/wiki/Literaturhaus_Hamburg,,http://www.wikidata.org/entity/Q18674739,"('53.568103', '10.01671')"
2676,,53.55694444,9.99722222,Lombard Bridge,,C,yellow,,,road bridge,,Point(9.99722222 53.55694444),0.768,http://www.wikidata.org/entity/Q1868756,2.0,,https://de.wikipedia.org/wiki/Lombardsbr%C3%BCcke,,http://www.wikidata.org/entity/Q537127,"('53.55694444', '9.99722222')"
2678,,53.64083333,10.075,Luther church,,C,yellow,,,church building,,Point(10.075 53.64083333),11.194,http://www.wikidata.org/entity/Q1877943,2.0,,https://de.wikipedia.org/wiki/Lutherkirche_(Hamburg-Wellingsb%C3%BCttel),,http://www.wikidata.org/entity/Q16970,"('53.64083333', '10.075')"
2679,,53.54555,9.95434,Madonna der Meere,,C,yellow,,,monument,,Point(9.95434 53.54555),3.106,http://www.wikidata.org/entity/Q1883431,2.0,,https://de.wikipedia.org/wiki/Madonna_der_Meere,,http://www.wikidata.org/entity/Q4989906,"('53.54555', '9.95434')"
2680,,53.56111111,9.82333333,Kirche Maria Grün/Sankt Mariä Himmelfahrt,,C,yellow,,,centralized building,,Point(9.82333333 53.56111111),11.773,http://www.wikidata.org/entity/Q1895915,2.0,,https://de.wikipedia.org/wiki/Maria_Gr%C3%BCn_(Hamburg-Blankenese),,http://www.wikidata.org/entity/Q190249,"('53.56111111', '9.82333333')"
2683,,53.55888889,10.03027778,Marienkrankenhaus Hamburg,,C,yellow,,,nonprofit organization,,Point(10.03027778 53.55888889),2.175,http://www.wikidata.org/entity/Q1897895,2.0,,https://de.wikipedia.org/wiki/Marienkrankenhaus_Hamburg,,http://www.wikidata.org/entity/Q163740,"('53.55888889', '10.03027778')"
2685,,53.60838889,10.15583333,Kirche Sankt Mariä Himmelfahrt Oldenfelde,,C,yellow,,,parish church,,Point(10.15583333 53.60838889),12.108,http://www.wikidata.org/entity/Q1899666,2.0,,https://de.wikipedia.org/wiki/Mari%C3%A4_Himmelfahrt_(Hamburg-Rahlstedt),,http://www.wikidata.org/entity/Q317557,"('53.60838889', '10.15583333')"
2686,,53.658789,10.086115,Market church Poppenbüttel,,C,yellow,,,church building,,Point(10.086115 53.658789),13.311,http://www.wikidata.org/entity/Q1901084,2.0,,https://de.wikipedia.org/wiki/Marktkirche_Poppenb%C3%BCttel,,http://www.wikidata.org/entity/Q16970,"('53.658789', '10.086115')"
2688,,53.593721,9.976841,Medizinhistorisches Museum Hamburg,,C,yellow,,,university museum,,Point(9.976841 53.593721),5.073,http://www.wikidata.org/entity/Q1916544,2.0,,https://de.wikipedia.org/wiki/Medizinhistorisches_Museum_Hamburg,,http://www.wikidata.org/entity/Q866133,"('53.593721', '9.976841')"
2690,,53.565617,9.831772,Merkurit,,C,yellow,,,trademark,,Point(9.831772 53.565617),11.283,http://www.wikidata.org/entity/Q1921868,2.0,,https://de.wikipedia.org/wiki/Merkurit,,http://www.wikidata.org/entity/Q167270,"('53.565617', '9.831772')"
2691,,53.55027778,9.97027778,Millerntorplatz,,C,yellow,,,square,,Point(9.97027778 53.55027778),2.007,http://www.wikidata.org/entity/Q1935490,2.0,,https://de.wikipedia.org/wiki/Millerntor,,http://www.wikidata.org/entity/Q174782,"('53.55027778', '9.97027778')"
2692,,53.56636111,9.98247222,Mineralogisches Museum Hamburg,,C,yellow,,,museum,,Point(9.98247222 53.56636111),2.148,http://www.wikidata.org/entity/Q1936597,2.0,,https://de.wikipedia.org/wiki/Mineralogisches_Museum_Hamburg,,http://www.wikidata.org/entity/Q33506,"('53.56636111', '9.98247222')"
2693,,53.633949,10.04804,Wellingsbütteler Landstraße,,C,yellow,,,street,,Point(10.04804 53.633949),9.808,http://www.wikidata.org/entity/Q76373558,2.0,,https://de.wikipedia.org/wiki/Wellingsb%C3%BCtteler_Landstra%C3%9Fe,,http://www.wikidata.org/entity/Q79007,"('53.633949', '10.04804')"
2694,,53.555203,9.92962,Stadtteilarchiv Ottensen,,C,yellow,,,archive,,Point(9.92962 53.555203),4.723,http://www.wikidata.org/entity/Q76633488,2.0,,https://de.wikipedia.org/wiki/Stadtteilarchiv_Ottensen,,http://www.wikidata.org/entity/Q166118,"('53.555203', '9.92962')"
2695,,53.540277777778,9.995,Grasbrookpark,,C,yellow,,,park,,Point(9.995 53.540277777),1.18,http://www.wikidata.org/entity/Q77041738,2.0,,https://de.wikipedia.org/wiki/Grasbrookpark,,http://www.wikidata.org/entity/Q22698,"('53.540277777778', '9.995')"
2696,,53.5425,9.9941666666667,Sandtorpark,,C,yellow,,,park,,Point(9.994166666 53.5425),0.971,http://www.wikidata.org/entity/Q78163753,2.0,,https://de.wikipedia.org/wiki/Sandtorpark,,http://www.wikidata.org/entity/Q22698,"('53.5425', '9.9941666666667')"
2697,,53.580833333333,10.0575,Emil-Krause-Schule,,C,yellow,,,secondary school,,Point(10.0575 53.580833333),5.058,http://www.wikidata.org/entity/Q78163793,2.0,,https://de.wikipedia.org/wiki/Emil-Krause-Schule,,http://www.wikidata.org/entity/Q159334,"('53.580833333333', '10.0575')"
2700,,53.55314,9.97694,Gewerbehaus,,C,yellow,,,building,,Point(9.97694 53.55314),1.597,http://www.wikidata.org/entity/Q79776587,2.0,,https://de.wikipedia.org/wiki/Gewerbehaus_(Hamburg),,http://www.wikidata.org/entity/Q41176,"('53.55314', '9.97694')"
2701,,53.590932,10.033779,Hellbrookstraßenbrücke,,C,yellow,,,road bridge,,Point(10.033779 53.590932),5.015,http://www.wikidata.org/entity/Q83493965,2.0,,https://de.wikipedia.org/wiki/Hellbrookstra%C3%9Fenbr%C3%BCcke,,http://www.wikidata.org/entity/Q537127,"('53.590932', '10.033779')"
2702,,53.52683,10.01952,Schule auf der Veddel,,C,yellow,,,secondary school,,Point(10.01952 53.52683),2.896,http://www.wikidata.org/entity/Q84411414,2.0,,https://de.wikipedia.org/wiki/Schule_auf_der_Veddel,,http://www.wikidata.org/entity/Q159334,"('53.52683', '10.01952')"
2705,,53.559166666667,9.7883333333333,Uwe,,C,yellow,,,shipwreck,,Point(9.788333333 53.559166666),14.059,http://www.wikidata.org/entity/Q85626909,2.0,,"https://de.wikipedia.org/wiki/Uwe_(Schiff,_1914)",,http://www.wikidata.org/entity/Q852190,"('53.559166666667', '9.7883333333333')"
2707,,53.549167,9.952222,Altes Rathaus Altona,,C,yellow,,,destroyed building or structure,,Point(9.952222 53.549167),3.202,http://www.wikidata.org/entity/Q86440647,2.0,,https://de.wikipedia.org/wiki/Altes_Rathaus_Altona,,http://www.wikidata.org/entity/Q19860854,"('53.549167', '9.952222')"
2708,,53.57633,9.9896,NDR-Hörfunkstudios Hamburg-Rothenbaum,,C,yellow,,,broadcasting house,,Point(9.9896 53.57633),2.98,http://www.wikidata.org/entity/Q106094995,2.0,,https://de.wikipedia.org/wiki/Funkhaus_an_der_Rothenbaumchaussee,,http://www.wikidata.org/entity/Q1474414,"('53.57633', '9.9896')"
2709,,53.54705630668,10.003767568345,Deichtor-Center,,C,yellow,,,office building,,Point(10.003767568 53.547056306),0.419,http://www.wikidata.org/entity/Q106188753,2.0,,https://de.wikipedia.org/wiki/Deichtor-Center,,http://www.wikidata.org/entity/Q1021645,"('53.54705630668', '10.003767568345')"
2710,,53.650492,9.872425,Kellergraben,,C,yellow,,,watercourse,,Point(9.872425 53.650492),13.985,http://www.wikidata.org/entity/Q106314632,2.0,,https://de.wikipedia.org/wiki/Kellergraben_(M%C3%BChlenau),,http://www.wikidata.org/entity/Q355304,"('53.650492', '9.872425')"
2712,,53.657058,9.893981,Gooswischengraben,,C,yellow,,,watercourse,,Point(9.893981 53.657058),13.796,http://www.wikidata.org/entity/Q106314763,2.0,,https://de.wikipedia.org/wiki/Gooswischengraben,,http://www.wikidata.org/entity/Q355304,"('53.657058', '9.893981')"
2714,,53.519801,9.957436,Ellerholzkanal,,C,yellow,,,canal,,Point(9.957436 53.519801),4.437,http://www.wikidata.org/entity/Q106316379,2.0,,https://de.wikipedia.org/wiki/Ellerholzkanal,,http://www.wikidata.org/entity/Q12284,"('53.519801', '9.957436')"
2715,,53.568278,10.029576,Lerchenfeld,,C,yellow,,,street,,Point(10.029576 53.568278),2.762,http://www.wikidata.org/entity/Q106335720,2.0,,https://de.wikipedia.org/wiki/Lerchenfeld_(Hamburg),,http://www.wikidata.org/entity/Q79007,"('53.568278', '10.029576')"
2716,,53.57263,9.85517,Osdorfer Mühle,,C,yellow,,,windmill,,Point(9.85517 53.57263),9.923,http://www.wikidata.org/entity/Q106485367,2.0,,https://de.wikipedia.org/wiki/Osdorfer_M%C3%BChle,,http://www.wikidata.org/entity/Q38720,"('53.57263', '9.85517')"
2717,,53.57321,9.84745,Hof Behrmann,,C,yellow,,,building,,Point(9.84745 53.57321),10.432,http://www.wikidata.org/entity/Q106488984,2.0,,https://de.wikipedia.org/wiki/Hof_Behrmann,,http://www.wikidata.org/entity/Q41176,"('53.57321', '9.84745')"
2718,,53.57167,9.84587,Heidbarghof,,C,yellow,,,architectural ensemble,,Point(9.84587 53.57167),10.494,http://www.wikidata.org/entity/Q106489986,2.0,,https://de.wikipedia.org/wiki/Heidbarghof,,http://www.wikidata.org/entity/Q1497375,"('53.57167', '9.84587')"
2719,,53.579888,10.101238,Ahrensburger Straße,,C,yellow,,,street,,Point(10.101238 53.579888),7.41,http://www.wikidata.org/entity/Q106604884,2.0,,https://de.wikipedia.org/wiki/Ahrensburger_Stra%C3%9Fe_(Hamburg),,http://www.wikidata.org/entity/Q79007,"('53.579888', '10.101238')"
2720,,53.5705,9.95629,Doormannsweg,,C,yellow,,,street,,Point(9.95629 53.5705),3.689,http://www.wikidata.org/entity/Q106605144,2.0,,https://de.wikipedia.org/wiki/Doormannsweg,,http://www.wikidata.org/entity/Q79007,"('53.5705', '9.95629')"
2721,,53.597121,9.986739,Erikastraße,,C,yellow,,,street,,Point(9.986739 53.597121),5.282,http://www.wikidata.org/entity/Q106605207,2.0,,https://de.wikipedia.org/wiki/Erikastra%C3%9Fe_(Hamburg-Eppendorf),,http://www.wikidata.org/entity/Q79007,"('53.597121', '9.986739')"
