,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,articleEN,thing,to_drop_key
814,,39.762778,-105.021944,St. Elizabeth's Retreat Chapel,,D,blue,,,chapel,,Point(-105.021944 39.762778),4.111,http://www.wikidata.org/entity/Q7587841,1.0,,,https://en.wikipedia.org/wiki/St._Elizabeth%27s_Retreat_Chapel,http://www.wikidata.org/entity/Q108325,"('39.762778', '-105.021944')"
815,,39.735,-104.984722,St. Mark's Parish Church,,D,blue,,,parish church,,Point(-104.984722 39.735),0.471,http://www.wikidata.org/entity/Q7589970,1.0,,,https://en.wikipedia.org/wiki/St._Mark%27s_Parish_Church,http://www.wikidata.org/entity/Q317557,"('39.735', '-104.984722')"
817,,39.6677,-104.987,Swallow Hill Music Association,,D,blue,,,conservatory,,Point(-104.987 39.6677),7.956,http://www.wikidata.org/entity/Q7653099,1.0,,,https://en.wikipedia.org/wiki/Swallow_Hill_Music_Association,http://www.wikidata.org/entity/Q184644,"('39.6677', '-104.987')"
819,,39.716667,-104.925,Temple Emanuel,,D,blue,,,synagogue,,Point(-104.925 39.716667),5.701,http://www.wikidata.org/entity/Q7698531,1.0,,,https://en.wikipedia.org/wiki/Temple_Emanuel_(Denver),http://www.wikidata.org/entity/Q34627,"('39.716667', '-104.925')"
820,,39.754444,-104.984167,Temple Emanuel,,D,blue,,,synagogue,,Point(-104.984167 39.754444),1.692,http://www.wikidata.org/entity/Q7698528,1.0,,,"https://en.wikipedia.org/wiki/Temple_Emanuel_(Curtis_Street,_Denver,_Colorado)",http://www.wikidata.org/entity/Q34627,"('39.754444', '-104.984167')"
821,,39.709,-105.078,The Laboratory of Art and Ideas at Belmar,,D,blue,,,art museum,,Point(-105.078 39.709),8.646,http://www.wikidata.org/entity/Q7745053,1.0,,,https://en.wikipedia.org/wiki/The_Laboratory_of_Art_and_Ideas_at_Belmar,http://www.wikidata.org/entity/Q207694,"('39.709', '-105.078')"
822,,39.7011,-104.948,The Phipps Mansion,,D,blue,,,single-family detached home,,Point(-104.948 39.7011),5.284,http://www.wikidata.org/entity/Q7756942,1.0,,,https://en.wikipedia.org/wiki/Phipps_Mansion,http://www.wikidata.org/entity/Q1307276,"('39.7011', '-104.948')"
823,,39.7528,-104.994,The Real World: Denver,,D,blue,,,television series season,,Point(-104.994 39.7528),1.698,http://www.wikidata.org/entity/Q7759659,1.0,,,https://en.wikipedia.org/wiki/The_Real_World:_Denver,http://www.wikidata.org/entity/Q3464665,"('39.7528', '-104.994')"
824,,39.6467,-104.922,Thomas Jefferson High School,,D,blue,,,high school,,Point(-104.922 39.6467),11.61,http://www.wikidata.org/entity/Q7791261,1.0,,,https://en.wikipedia.org/wiki/Thomas_Jefferson_High_School_(Denver),http://www.wikidata.org/entity/Q9826,"('39.6467', '-104.922')"
825,,39.867,-104.98,Thornton High School,,D,blue,,,high school,,Point(-104.98 39.867),14.212,http://www.wikidata.org/entity/Q7796537,1.0,,,https://en.wikipedia.org/wiki/Thornton_High_School_(Colorado),http://www.wikidata.org/entity/Q9826,"('39.867', '-104.98')"
826,,39.745278,-105.004722,Tivoli Brewery Company,,D,blue,,,brewery,,Point(-105.004722 39.745278),1.826,http://www.wikidata.org/entity/Q7810429,1.0,,,https://en.wikipedia.org/wiki/Tivoli_Brewery_Company_(building),http://www.wikidata.org/entity/Q131734,"('39.745278', '-105.004722')"
827,,39.7804,-105.054,Tower of Jewels,,D,blue,,,architectural structure,,Point(-105.054 39.7804),7.475,http://www.wikidata.org/entity/Q7829768,1.0,,,https://en.wikipedia.org/wiki/Tower_of_Jewels_(Lakeside_Amusement_Park),http://www.wikidata.org/entity/Q811979,"('39.7804', '-105.054')"
828,,39.751667,-104.997778,Union Warehouse,,D,blue,,,commercial building,,Point(-104.997778 39.751667),1.769,http://www.wikidata.org/entity/Q7886387,1.0,,,https://en.wikipedia.org/wiki/Barth_Hotel,http://www.wikidata.org/entity/Q655686,"('39.751667', '-104.997778')"
832,,39.6821,-104.962,University of Denver Arena,,D,blue,,,sports venue,,Point(-104.962 39.6821),6.647,http://www.wikidata.org/entity/Q7895331,1.0,,,https://en.wikipedia.org/wiki/University_of_Denver_Arena,http://www.wikidata.org/entity/Q1076486,"('39.6821', '-104.962')"
836,,39.856980555556,-105.01081944444,"Water World, Colorado",,D,blue,,,water park,,Point(-105.010819444 39.856980555),13.278,http://www.wikidata.org/entity/Q7973427,1.0,,,"https://en.wikipedia.org/wiki/Water_World,_Colorado",http://www.wikidata.org/entity/Q740326,"('39.856980555556', '-105.01081944444')"
838,,39.731877,-104.995243,West High School,,D,blue,,,public school,,Point(-104.995243 39.731877),1.207,http://www.wikidata.org/entity/Q7985359,1.0,,,https://en.wikipedia.org/wiki/West_High_School_(Colorado),http://www.wikidata.org/entity/Q1080794,"('39.731877', '-104.995243')"
840,,39.7633,-105.104,Wheat Ridge High School,,D,blue,,,high school,,Point(-105.104 39.7633),10.53,http://www.wikidata.org/entity/Q7991823,1.0,,,https://en.wikipedia.org/wiki/Wheat_Ridge_High_School,http://www.wikidata.org/entity/Q9826,"('39.7633', '-105.104')"
842,,39.6807,-104.965,Women's College of the University of Denver,,D,blue,,,academic institution,,Point(-104.965 39.6807),6.727,http://www.wikidata.org/entity/Q8030865,1.0,,,https://en.wikipedia.org/wiki/Women%27s_College_of_the_University_of_Denver,http://www.wikidata.org/entity/Q4671277,"('39.6807', '-104.965')"
843,,39.6691,-104.9272,Yale,,D,blue,,,tram stop,,Point(-104.9272 39.6691),9.227,http://www.wikidata.org/entity/Q8047338,1.0,,,https://en.wikipedia.org/wiki/Yale_station,http://www.wikidata.org/entity/Q2175765,"('39.6691', '-104.9272')"
844,,39.7418,-105.043,Yeshiva Toras Chaim,,D,blue,,,yeshiva,,Point(-105.043 39.7418),4.979,http://www.wikidata.org/entity/Q8052844,1.0,,,https://en.wikipedia.org/wiki/Yeshiva_Toras_Chaim,http://www.wikidata.org/entity/Q154773,"('39.7418', '-105.043')"
846,,39.641388888889,-104.99055555556,Englewood Schools,,D,blue,,,school district,,Point(-104.990555555 39.641388888),10.891,http://www.wikidata.org/entity/Q11256836,1.0,,,https://en.wikipedia.org/wiki/Englewood_Schools,http://www.wikidata.org/entity/Q398141,"('39.641388888889', '-104.99055555556')"
847,,39.7801,-104.981,Q11809149,,D,blue,,,parish,,Point(-104.981 39.7801),4.556,http://www.wikidata.org/entity/Q11809149,1.0,,,,http://www.wikidata.org/entity/Q102496,"('39.7801', '-104.981')"
848,,39.740233,-104.982189,Q12183772,,D,blue,,,monument,,Point(-104.982189 39.740233),0.254,http://www.wikidata.org/entity/Q12183772,1.0,,,,http://www.wikidata.org/entity/Q4989906,"('39.740233', '-104.982189')"
849,,39.7408,-104.975,Adolph J. Zang House,,D,blue,,,single-family detached home,,Point(-104.975 39.7408),0.861,http://www.wikidata.org/entity/Q14684291,1.0,,,https://en.wikipedia.org/wiki/Adolph_J._Zang_House,http://www.wikidata.org/entity/Q1307276,"('39.7408', '-104.975')"
850,,39.8423,-105.017,Iver C. Ranum High School,,D,blue,,,high school,,Point(-105.017 39.8423),11.784,http://www.wikidata.org/entity/Q14684648,1.0,,,https://en.wikipedia.org/wiki/Iver_C._Ranum_High_School,http://www.wikidata.org/entity/Q9826,"('39.8423', '-105.017')"
851,,39.7989,-104.97,KBJD,,D,blue,,,radio station,,Point(-104.97 39.7989),6.754,http://www.wikidata.org/entity/Q14684692,1.0,,,https://en.wikipedia.org/wiki/KBJD,http://www.wikidata.org/entity/Q14350,"('39.7989', '-104.97')"
853,,39.6494,-104.969,Little Estate,,D,blue,,,house,,Point(-104.969 39.6494),10.081,http://www.wikidata.org/entity/Q14684902,1.0,,,https://en.wikipedia.org/wiki/Little_Estate,http://www.wikidata.org/entity/Q3947,"('39.6494', '-104.969')"
854,,39.7125,-104.931,Lloyd M. Joshel House,,D,blue,,,single-family detached home,,Point(-104.931 39.7125),5.482,http://www.wikidata.org/entity/Q14684905,1.0,,,https://en.wikipedia.org/wiki/Lloyd_M._Joshel_House,http://www.wikidata.org/entity/Q1307276,"('39.7125', '-104.931')"
855,,39.6804,-104.843,Overland High School,,D,blue,,,high school,,Point(-104.843 39.6804),13.786,http://www.wikidata.org/entity/Q14685039,1.0,,,https://en.wikipedia.org/wiki/Overland_High_School,http://www.wikidata.org/entity/Q9826,"('39.6804', '-104.843')"
856,,39.7335,-104.993,Pet Sounds Studio,,D,blue,,,recording studio,,Point(-104.993 39.7335),0.944,http://www.wikidata.org/entity/Q14685052,1.0,,,https://en.wikipedia.org/wiki/Pet_Sounds_Studio,http://www.wikidata.org/entity/Q746369,"('39.7335', '-104.993')"
859,,39.7366,-105.1,Garrison,,D,blue,,,tram stop,,Point(-105.1 39.7366),9.849,http://www.wikidata.org/entity/Q16891541,1.0,,,https://en.wikipedia.org/wiki/Garrison_station_(RTD),http://www.wikidata.org/entity/Q2175765,"('39.7366', '-105.1')"
860,,39.634,-104.94,Kent Denver School,,D,blue,,,university-preparatory school,,Point(-104.94 39.634),12.315,http://www.wikidata.org/entity/Q16893242,1.0,,,https://en.wikipedia.org/wiki/Kent_Denver_School,http://www.wikidata.org/entity/Q428602,"('39.634', '-104.94')"
861,,39.7357,-105.033,Knox,,D,blue,,,tram stop,,Point(-105.033 39.7357),4.135,http://www.wikidata.org/entity/Q16893539,1.0,,,https://en.wikipedia.org/wiki/Knox_station,http://www.wikidata.org/entity/Q2175765,"('39.7357', '-105.033')"
862,,39.7367,-105.067,Lamar,,D,blue,,,tram stop,,Point(-105.067 39.7367),7.029,http://www.wikidata.org/entity/Q16893934,1.0,,,https://en.wikipedia.org/wiki/Lamar_station_(RTD),http://www.wikidata.org/entity/Q2175765,"('39.7367', '-105.067')"
863,,39.7366,-105.081,Lakewood/Wadsworth,,D,blue,,,tram stop,,Point(-105.081 39.7366),8.225,http://www.wikidata.org/entity/Q16893933,1.0,,,https://en.wikipedia.org/wiki/Lakewood%E2%80%93Wadsworth_station,http://www.wikidata.org/entity/Q2175765,"('39.7366', '-105.081')"
865,,39.7373,-105.12,Oak,,D,blue,,,tram stop,,Point(-105.12 39.7373),11.557,http://www.wikidata.org/entity/Q16896002,1.0,,,https://en.wikipedia.org/wiki/Oak_station_(RTD),http://www.wikidata.org/entity/Q2175765,"('39.7373', '-105.12')"
866,,39.7347,-105.04,Perry,,D,blue,,,tram stop,,Point(-105.04 39.7347),4.741,http://www.wikidata.org/entity/Q16898221,1.0,,,https://en.wikipedia.org/wiki/Perry_station,http://www.wikidata.org/entity/Q2175765,"('39.7347', '-105.04')"
867,,39.7251,-105.152,Red Rocks College,,D,blue,,,tram stop,,Point(-105.152 39.7251),14.378,http://www.wikidata.org/entity/Q16899183,1.0,,,https://en.wikipedia.org/wiki/Red_Rocks_College_station,http://www.wikidata.org/entity/Q2175765,"('39.7251', '-105.152')"
868,,39.7351,-105.053,Sheridan,,D,blue,,,tram stop,,Point(-105.053 39.7351),5.844,http://www.wikidata.org/entity/Q16900019,1.0,,,https://en.wikipedia.org/wiki/Sheridan_station_(RTD),http://www.wikidata.org/entity/Q2175765,"('39.7351', '-105.053')"
872,,39.75683,-104.98065,Curtis-Champa Streets Historic District,,D,blue,,,historic district,,Point(-104.98065 39.75683),1.989,http://www.wikidata.org/entity/Q16953304,1.0,,,https://en.wikipedia.org/wiki/Curtis%E2%80%93Champa_Streets_Historic_District,http://www.wikidata.org/entity/Q15243209,"('39.75683', '-104.98065')"
873,,39.73729,-105.02403,Decatur/Federal,,D,blue,,,tram stop,,Point(-105.02403 39.73729),3.356,http://www.wikidata.org/entity/Q16954924,1.0,,,https://en.wikipedia.org/wiki/Decatur%E2%80%93Federal_station,http://www.wikidata.org/entity/Q2175765,"('39.73729', '-105.02403')"
874,,39.8514,-105.051,Insight School of Colorado,,D,blue,,,high school,,Point(-105.051 39.8514),13.692,http://www.wikidata.org/entity/Q16977216,1.0,,,https://en.wikipedia.org/wiki/Destinations_Career_Academy_of_Colorado,http://www.wikidata.org/entity/Q9826,"('39.8514', '-105.051')"
875,,39.759770448922,-104.97419885028,Black American West Museum and Heritage Center,,D,blue,,,museum,,Point(-104.97419885 39.759770448),2.458,http://www.wikidata.org/entity/Q16984450,1.0,,,https://en.wikipedia.org/wiki/Black_American_West_Museum_and_Heritage_Center,http://www.wikidata.org/entity/Q33506,"('39.759770448922', '-104.97419885028')"
876,,39.741944444444,-104.99611111111,Denver Comic Con,,D,blue,,,recurring event,,Point(-104.996111111 39.741944444),1.008,http://www.wikidata.org/entity/Q16991678,1.0,,,https://en.wikipedia.org/wiki/Fan_Expo_Denver,http://www.wikidata.org/entity/Q15275719,"('39.741944444444', '-104.99611111111')"
877,,39.736807,-104.989156,Big Sweep,,D,blue,,,sculpture,,Point(-104.989156 39.736807),0.456,http://www.wikidata.org/entity/Q18084744,1.0,,,,http://www.wikidata.org/entity/Q860861,"('39.736807', '-104.989156')"
878,,39.7369,-104.97,Doyle–Benton House,,D,blue,,,house,,Point(-104.97 39.7369),1.297,http://www.wikidata.org/entity/Q18149502,1.0,,,https://en.wikipedia.org/wiki/Doyle%E2%80%93Benton_House,http://www.wikidata.org/entity/Q3947,"('39.7369', '-104.97')"
879,,39.73,-104.999,Museo de las Americas,,D,blue,,,art museum,,Point(-104.999 39.73),1.586,http://www.wikidata.org/entity/Q18154827,1.0,,,https://en.wikipedia.org/wiki/Museo_de_las_Americas,http://www.wikidata.org/entity/Q207694,"('39.73', '-104.999')"
881,,39.6536,-104.992,Chase Tower,,D,blue,,,building,,Point(-104.992 39.6536),9.541,http://www.wikidata.org/entity/Q18228710,1.0,,,,http://www.wikidata.org/entity/Q41176,"('39.6536', '-104.992')"
885,,39.7103,-104.815,Aurora Public Library,,D,blue,,,public library,,Point(-104.815 39.7103),14.878,http://www.wikidata.org/entity/Q20064927,1.0,,,https://en.wikipedia.org/wiki/Aurora_Public_Library_(Colorado),http://www.wikidata.org/entity/Q28564,"('39.7103', '-104.815')"
887,,39.6939,-105.0843,Alameda International Junior/Senior High School,,D,blue,,,high school,,Point(-105.0843 39.6939),9.886,http://www.wikidata.org/entity/Q21015902,1.0,,,https://en.wikipedia.org/wiki/Alameda_International_Junior/Senior_High_School,http://www.wikidata.org/entity/Q9826,"('39.6939', '-105.0843')"
888,,39.73972222,-104.9725,Tiki Boyd's,,D,blue,,,tiki bar,,Point(-104.9725 39.73972222),1.058,http://www.wikidata.org/entity/Q22236262,1.0,,,https://en.wikipedia.org/wiki/Tiki_Boyd%27s,http://www.wikidata.org/entity/Q16186061,"('39.73972222', '-104.9725')"
890,,39.8028,-105.0875,"list of people from Arvada, Colorado",,D,blue,,,Wikimedia list article,,Point(-105.0875 39.8028),11.265,http://www.wikidata.org/entity/Q24962390,1.0,,,"https://en.wikipedia.org/wiki/List_of_people_from_Arvada,_Colorado",http://www.wikidata.org/entity/Q13406463,"('39.8028', '-105.0875')"
891,,39.7294,-104.8319,"list of people from Aurora, Colorado",,D,blue,,,Wikimedia list article,,Point(-104.8319 39.7294),13.125,http://www.wikidata.org/entity/Q24962402,1.0,,,"https://en.wikipedia.org/wiki/List_of_people_from_Aurora,_Colorado",http://www.wikidata.org/entity/Q13406463,"('39.7294', '-104.8319')"
901,,39.7275,-104.97861111,Wood–Morris–Bonfils House,,D,blue,,,house,,Point(-104.97861111 39.7275),1.41,http://www.wikidata.org/entity/Q28408381,1.0,,,https://en.wikipedia.org/wiki/Wood%E2%80%93Morris%E2%80%93Bonfils_House,http://www.wikidata.org/entity/Q3947,"('39.7275', '-104.97861111')"
904,,39.75497222,-104.84047222,Fitzsimons,,D,blue,,,tram stop,,Point(-104.84047222 39.75497222),12.467,http://www.wikidata.org/entity/Q28841954,1.0,,,https://en.wikipedia.org/wiki/Fitzsimons_station,http://www.wikidata.org/entity/Q2175765,"('39.75497222', '-104.84047222')"
906,,39.73497222,-104.82361111,13th Avenue station,,D,blue,,,tram stop,,Point(-104.82361111 39.73497222),13.796,http://www.wikidata.org/entity/Q28841956,1.0,,,https://en.wikipedia.org/wiki/13th_Avenue_station_(RTD),http://www.wikidata.org/entity/Q2175765,"('39.73497222', '-104.82361111')"
908,,39.71944444,-104.82566667,2nd Avenue & Abilene station,,D,blue,,,tram stop,,Point(-104.82566667 39.71944444),13.79,http://www.wikidata.org/entity/Q28841957,1.0,,,https://en.wikipedia.org/wiki/2nd_Avenue_%26_Abilene_station,http://www.wikidata.org/entity/Q2175765,"('39.71944444', '-104.82566667')"
910,,39.6899,-104.8285,Florida station,,D,blue,,,tram stop,,Point(-104.8285 39.6899),14.455,http://www.wikidata.org/entity/Q28864594,1.0,,,https://en.wikipedia.org/wiki/Florida_station_(RTD),http://www.wikidata.org/entity/Q2175765,"('39.6899', '-104.8285')"
912,,39.74025,-104.827,Colfax station,,D,blue,,,tram stop,,Point(-104.827 39.74025),13.498,http://www.wikidata.org/entity/Q28864597,1.0,,,https://en.wikipedia.org/wiki/Colfax_station_(RTD),http://www.wikidata.org/entity/Q2175765,"('39.74025', '-104.827')"
914,,39.74,-104.95666666667,Bonfils Memorial Theatre,,D,blue,,,bookstore,,Point(-104.956666666 39.74),2.412,http://www.wikidata.org/entity/Q29097953,1.0,,,https://en.wikipedia.org/wiki/Bonfils_Memorial_Theatre,http://www.wikidata.org/entity/Q200764,"('39.74', '-104.95666666667')"
916,,39.772222222222,-104.98277777778,KOMF-LP,,D,blue,,,radio station,,Point(-104.982777777 39.772222222),3.672,http://www.wikidata.org/entity/Q29641735,1.0,,,https://en.wikipedia.org/wiki/KOMF-LP,http://www.wikidata.org/entity/Q14350,"('39.772222222222', '-104.98277777778')"
917,,39.711039,-104.821545,Century Aurora & XD,,D,blue,,,movie theater,,Point(-104.821545 39.711039),14.314,http://www.wikidata.org/entity/Q42383115,1.0,,,,http://www.wikidata.org/entity/Q41253,"('39.711039', '-104.821545')"
918,,39.7451972,-104.8377105,Fitzsimons Hospital Theatre,,D,blue,,,destroyed building or structure,,Point(-104.8377105 39.7451972),12.598,http://www.wikidata.org/entity/Q42383656,1.0,,,,http://www.wikidata.org/entity/Q19860854,"('39.7451972', '-104.8377105')"
921,,39.8558083,-104.8995642,88 Drive-In,,D,blue,,,drive-in theater,,Point(-104.8995642 39.8558083),14.869,http://www.wikidata.org/entity/Q42384376,1.0,,,https://en.wikipedia.org/wiki/88_Drive-In,http://www.wikidata.org/entity/Q786922,"('39.8558083', '-104.8995642')"
923,,39.7444698,-104.9873156,Broadway Theater,,D,blue,,,destroyed building or structure,,Point(-104.9873156 39.7444698),0.619,http://www.wikidata.org/entity/Q42385335,1.0,,,,http://www.wikidata.org/entity/Q19860854,"('39.7444698', '-104.9873156')"
925,,39.7277691,-104.9988656,Su Teatro Cultral and Performing Arts Center,,D,blue,,,movie theater,,Point(-104.9988656 39.7277691),1.749,http://www.wikidata.org/entity/Q42385472,1.0,,,https://en.wikipedia.org/wiki/Su_Teatro,http://www.wikidata.org/entity/Q41253,"('39.7277691', '-104.9988656')"
927,,39.731944444444,-104.85111111111,KETO-LP,,D,blue,,,radio station,,Point(-104.851111111 39.731944444),11.465,http://www.wikidata.org/entity/Q48838575,1.0,,,https://en.wikipedia.org/wiki/KETO-LP,http://www.wikidata.org/entity/Q14350,"('39.731944444444', '-104.85111111111')"
930,,39.873333333333,-104.98722222222,Badding Dam,,D,blue,,,dam,,Point(-104.987222222 39.873333333),14.912,http://www.wikidata.org/entity/Q48979256,1.0,,,,http://www.wikidata.org/entity/Q12323,"('39.873333333333', '-104.98722222222')"
931,,39.725,-105.02722222222,Barnum Park Lake Dam,,D,blue,,,dam,,Point(-105.027222222 39.725),3.953,http://www.wikidata.org/entity/Q48979503,1.0,,,,http://www.wikidata.org/entity/Q12323,"('39.725', '-105.02722222222')"
932,,39.63,-105.00388888889,Belisle Dam,,D,blue,,,dam,,Point(-105.003888888 39.63),12.255,http://www.wikidata.org/entity/Q48979948,1.0,,,,http://www.wikidata.org/entity/Q12323,"('39.63', '-105.00388888889')"
933,,39.631666666667,-104.93722222222,Blackmer Number 1 Dam,,D,blue,,,dam,,Point(-104.937222222 39.631666666),12.636,http://www.wikidata.org/entity/Q48980629,1.0,,,,http://www.wikidata.org/entity/Q12323,"('39.631666666667', '-104.93722222222')"
