,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,articleEN,thing,to_drop_key
1,,41.027776708880175,28.985005548280704,Galataport ," It includes the city's cruise ship terminal, around 250 shops, pubs and restaurants, a Peninsula hotel, the Istanbul Modern art museum, and other cultural and entertainment facilities; the complex also hosts festivals.",wikivoyage,red,"Kılıçali Paşa, Meclis-i Mebusan Cd. No:8",https://www.instagram.com/galataportistanbul ,Do,"(41.027776708880175, 28.985005548280704)",,,,,,,,,"(41.027776708880175, 28.985005548280704)"
5,,41.04227,28.94926,Rahmi M. Koç Industrial Museum ,"This is an industry museum showcasing the evolution of machines. Many transport related items including a submarine, classic cars, railway carriages, an out-of-service Bosphorus ferry and a Douglas DC-3 aircraft (possible to board) are on display, among others. Also houses a typical Istanbul streetscape with its shops and all as how it would look in the past.",wikivoyage,red,"Hasköy Cd 5, Hasköy ",https://rmk-museum.org.tr/istanbul/en ,See_Elsewhere,"(41.04227, 28.94926)",,,,,,,,,"(41.04227, 28.94926)"
4,,41.037917,28.955319,Aynalıkavak Pavilion ,"Started in 1613 by the Ottoman sultan Ahmet I (r. 1603–1617, who also had the Blue Mosque in the [[Istanbul/Sultanahmet-Old City",wikivoyage,red,"Aynalıkavak Cd, Hasköy ",https://www.millisaraylar.gov.tr/Lokasyon/9/Aynalikavak-Pavilions ,See_Elsewhere,"(41.037917, 28.955319)",,,,,,,,,"(41.037917, 28.955319)"
3,,41.06,28.948611,Miniaturk ,"It was built in 2001 and is the first miniature park in Istanbul (the world's largest miniature park in respect to its model area). The park hosts icons of many cultures and civilizations. Models vary from the Hagia Sophia to Galata Tower, from Safranbolu Houses to the Sumela Monastery in Trabzon, from Qubbat As-Sakhrah to the ruins of Mount Nemrut. In addition, some works that have not survived into the present, such as the Temple of Artemis, the Halicarnassus Mausoleum and Ajyad Castle, were recreated. All former Ottoman Empire in one place.<!---->[[File:Aynalikavak Pavilion DSCF3310.jpg",wikivoyage,red,"İmrahor Cd 7, Sütlüce ",https://www.miniaturk.com.tr/en/ ,See_Elsewhere,"(41.06, 28.948611)",,,,,,,,,"(41.06, 28.948611)"
2,,41.038777,28.9771,Adam Mickiewicz Museum ,"A historic house museum dedicated to the life of Adam Mickiewicz, renowned Polish poet. This is where he lived while in Turkey from September 1855 to 26 November 1855, when he died of illness.",wikivoyage,red,"Tatlı Badem Sk 23, Tarlabaşı ",https://muze.gov.tr/muze-detay?sectionId,See_Elsewhere,"(41.038777, 28.9771)",,,,,,,,,"(41.038777, 28.9771)"
1,,41.03055,28.98357,Orhan Kemal Museum ,Tiny house museum on the life of Turkish novelist Orhan Kemal (1914–1970).,wikivoyage,red,"Akarsu Cd 30, Cihangir ",http://www.orhankemal.org/ ,See_Elsewhere,"(41.03055, 28.98357)",,,,,,,,,"(41.03055, 28.98357)"
5,,41.030931,28.979822,Museum of Innocence ,"Opened in 2012, this museum is unique and a must-see when you are in the Beyoğlu area. It was created by Turkish Nobel laureate Orhan Pamuk alongside a novel of the same name. It tells the love story of the two main characters from the novel, and represents life in Istanbul during the late 1970s to early 1980s, as it exhibits thousands of objects from that era.",wikivoyage,red,"Çukurcuma Cd, Dalgıç Çıkmazı, 2 ",http://en.masumiyetmuzesi.org/ ,See_Along İstiklal Caddesi,"(41.030931, 28.979822)",,,,,,,,,"(41.030931, 28.979822)"
4,,41.03135,28.97917,Cezayir Street ,"Better known as '''Fransız Sokağı''' or ''La Rue Française'', i.e. ""French Street"", is an alley of statues and geraniums hanging from windows, featuring [[France]]-themed restaurants, cafes, and pubs housed in renovated and brightly-painted neo-classical buildings. Upon its inauguration in its present form in 2005, there was a brief debate on how politically correct it would be to rename the street from ''Cezayir'' ([[Algeria]]) to ''Fransız'', who fought a bitter war against Algerian independence in the 1960s, which led the city council to abandon the idea of renaming the street.",wikivoyage,red, , ,See_Along İstiklal Caddesi,"(41.03135, 28.97917)",,,,,,,,,"(41.03135, 28.97917)"
3,,41.032317,28.977234,S. Antonio di Padova Catholic Church ,Although not at the size of [[Istanbul/Sultanahmet-Old_City#See,wikivoyage,red,Istiklal Cd 171 A , ,See_Along İstiklal Caddesi,"(41.032317, 28.977234)",,,,,,,,,"(41.032317, 28.977234)"
2,,41.0355,28.9842,Hagia Triada Greek Orthodox Church ,"A charming domed church built in 1880 at the side of Taksim Square, now uneasily contesting with Taksim Mosque for being the main landmark of the southern edge of the square.<!---->[[Image:Istanbul asv2021-11 img71 StAnthony of Padua Church.jpg",wikivoyage,red,Taksim Square , ,See_Along İstiklal Caddesi,"(41.0355, 28.9842)",,,,,,,,,"(41.0355, 28.9842)"
1,,41.0362358,28.9839866,French Institute ,They have good art exhibits for free and sometimes have French films in the cinema.,wikivoyage,red,İstiklal Cd 4 ,http://www.ifturquie.org/ ,See_Along İstiklal Caddesi,"(41.0362358, 28.9839866)",,,,,,,,,"(41.0362358, 28.9839866)"
0,,41.031833,28.975139,Pera Museum ,A private museum with a large painting collection and archaeological collections of measurement units and tools used in Asia Minor since antiquity and faiences of [[Kütahya]].,wikivoyage,red,Meşrutiyet Cd 65 ,http://en.peramuzesi.org.tr/ ,See_Along İstiklal Caddesi,"(41.031833, 28.975139)",,,,,,,,,"(41.031833, 28.975139)"
4,,41.02411637715728,28.974002326991922,Schneidertempel ,"This former synagogue of Ashkenazi Jews (many of German or French origin) now hosts an art gallery downstairs. Upstairs, there is an exhibition about the arrival and the lives of Ashkenazi Jews in Istanbul, with many original exhibits, including a letter from Albert Einstein. All explanations are in both Turkish and English.",wikivoyage,red,"Bereketzade, Bankalar Cad./felek Sok. No:1 ",http://www.schneidertempel.org/,See_Around Galata Tower_Jewish heritage,"(41.02411637715728, 28.974002326991922)",,,,,,,,,"(41.02411637715728, 28.974002326991922)"
3,,41.02397,28.97378,Camondo Stairs ,"An attractive stairway mixing the Neo-Baroque and early Art Nouveau styles, climbing up from Bankalar St towards the Galata Tower. It was built in the 1870s by Abraham Salomon Camondo, who belonged to a prominent Ottoman-Venetian Jewish family of financiers and philanthropists.",wikivoyage,red, , ,See_Around Galata Tower_Jewish heritage,"(41.02397, 28.97378)",,,,,,,,,"(41.02397, 28.97378)"
2,,41.0267866,28.9727283,The Jewish Museum of Turkey ,"A former synagogue, the museum's exhibit details how the cultures mixed with and influenced each other in the past 500+ years since the Spanish expulsion.",wikivoyage,red,"Bereketzade Mh, Büyük Hendek Cd 39, Beyoğlu ",http://www.muze500.com/ ,See_Around Galata Tower_Jewish heritage,"(41.0267866, 28.9727283)",,,,,,,,,"(41.0267866, 28.9727283)"
1,,41.0244956,28.975083,Ashkenazi Synagogue ,The only active Ashkenazi Synagogue open to visits and prayers.,wikivoyage,red, , ,See_Around Galata Tower_Jewish heritage,"(41.0244956, 28.975083)",,,,,,,,,"(41.0244956, 28.975083)"
0,,41.026694,28.972417,Neve Shalom Synagogue ,"The most beautiful and the largest in the city where most of the religious ceremonies like bar-mitzvahs, weddings and funerals are held.",wikivoyage,red, ,http://www.nevesalom.org/ ,See_Around Galata Tower_Jewish heritage,"(41.026694, 28.972417)",,,,,,,,,"(41.026694, 28.972417)"
0,,41.024444,28.970833,Arap Camii ,"The building was erected as a Roman Catholic church in 1325 by the friars of the Dominican Order, near or above an earlier chapel dedicated to Saint Paul (Italian: San Paolo) in 1233. In 1299, the Dominican Friar Guillaume Bernard de Sévérac bought a house near the church, where he established a monastery with 12 friars. A new, much larger church was built near or above the chapel of San Paolo in 1325. Thereafter the church was officially dedicated to San Domenico. After the Fall of Constantinople, according to the Capitulations of the Ottoman Empire with the Republic of Genoa, the church, which by that time was known by the Turks under the name of Mesa Domenico, remained in Genoese hands, but between 1475 and 1478 it was transformed, with minor modifications, into a mosque by the Ottoman Sultan Mehmed II and became known as Galata Camii (""Galata Mosque"") or Cami-i Kebir (""Great Mosque""). Towards the end of the century Sultan Bayezid II assigned the building to those Muslims of Spain (Andalusia) who had fled the Spanish Inquisition and migrated to Istanbul; hence the present name Arap Camii (Arab Mosque). Today, Arap Camii is the largest mosque on the Galata side of the Golden Horn. It is one of the most interesting mosques in the city due to its early Italian [[Gothic architecture",wikivoyage,red,Galata Mahkemesi Sk , ,See_Around Galata Tower,"(41.024444, 28.970833)",,,,,,,,,"(41.024444, 28.970833)"
2,,41.0277,28.9771,Crimean Memorial Church ,"A neo-gothic Anglican cathedral which would not be out of place in northwestern Europe, the Crimean Memorial Church was built for the Protestant community of the city by [[United Kingdom",wikivoyage,red,Kumbaracıbaşı Yokuşu ,http://anglicansistanbul.blogspot.com ,See_Around Galata Tower,"(41.0277, 28.9771)",,,,,,,,,"(41.0277, 28.9771)"
1,,41.036213,28.97069,Kasimpaşa Mevlevihanesi ,"a Mevlevi cultural center opened in 2024 which regularly offers Dervish sema ceremonies. There are also some posters with information in Turkish about the Mevlevi movement and a gift shop, but not much else to be seen.",wikivoyage,red,Keramet Sk. No: 17 ,https://kasimpasamevlevihanesi.com/ ,See_Around Galata Tower,"(41.036213, 28.97069)",,,,,,,,,"(41.036213, 28.97069)"
0,,41.028028,28.975125,Galata Convent of Whirling Dervishes ,"A ritual dancing hall of the mystical Mevlevi order, the followers of the teachings of Mewlānā Rumi. The quiet and peaceful garden is a welcome escape from the hustle and bustle of Beyoğlu. The oldest Mevlevi lodge in Istanbul, the convent was started in 1491, when the surrounding area was, hard to believe today but, pure wilderness beyond the city walls of Galata, although the current building dates back to 1855, as the older versions succumbed to repairs, rebuildings, and fires. However, the lodge was shut down in the early years of the republic (in 1925) along with all other 'reactionary' movements in Turkey, and the building has been serving as a museum dedicated to the Mevlevi order since 2010. Downstairs is a series of rooms dealing with the daily life of an average dervish, with informational signs in Turkish and English about the history of Islam and the Mevlevi order (also notice the original wooden pillars that support the building on this floor). On the upper floor is a dancing hall, a perfect example of 19th century Ottoman Baroque. Pre-Covid, this was where the ''sema'' whirling ceremonies were held every weekend evenings (admission by an extra ticket costing around 100 TL); check if they resumed. On the third floor is a display of various traditional Turkish/Islamic arts, including paper marbling (''ebru''), and calligraphy. After exiting the building, check out the small graveyard (or the ""silent house"" as the sign at its entrance says) on one side of the building, shaded by a number of hackberry trees, which Ottomans favoured to plant in the yards of mosques and graves to sign holiness. Here, the carved fez, or the basket of flowers in case of women, perched upon the highly detailed marble gravestone indicates the occupant's rank in the dervish hierarchy. At one corner of the necropolis is the grave of '''İbrahim Müteferrika''', a converted Hungarian who was the first to start automated publishing in Ottoman Turkish in the 18th century, and served as the translator of Hungarian revolutionaries who sought asylum in Turkey, such as Kossuth, who stayed for a year in [[Kütahya]], or Ferenc Rakoczi, who lived his last years in [[Tekirdağ]].",wikivoyage,red,"Galip Dede Cd 15, Tünel ",https://muze.gov.tr/muze-detay?sectionId,See_Around Galata Tower,"(41.028028, 28.975125)",,,,,,,,,"(41.028028, 28.975125)"
0,,41.025556,28.974167,Galata Tower ,"It was built by the Genoese in the 14th century on the city walls of Galata, marking the highest point of their territory. Ride an elevator and take two flights of stairs to the top, then walk the parapet for a 360°-view of Istanbul, including the entire Sultanahmet peninsula: crowned by Topkapı Palace, the Blue Mosque and Hagia Sophia. A beautiful spot worthy of a lot of pictures.",wikivoyage,red, ,https://muze.gov.tr/muze-detay?SectionId,See_Around Galata Tower,"(41.025556, 28.974167)",,,,,,,,,"(41.025556, 28.974167)"
1,,40.9928996,29.0231657,Kabataş Pier ,,wikivoyage,red, , ,Get in_By ferry,"(40.9928996, 29.0231657)",,,,,,,,,"(40.9928996, 29.0231657)"
1,,40.98115,29.10087,Istanbul Marriott Hotel Asia ,,wikivoyage,red,"Küçükbakkalköy, Kayışdağı Cd. No:3, Ataşehir ",https://www.marriott.com/en-us/hotels/istmc-istanbul-marriott-hotel-asia/overview/ ,Sleep,"(40.98115, 29.10087)",,,,,,,,,"(40.98115, 29.10087)"
0,,41.03004,29.10842,Crowne Plaza Istanbul - Oryapark ,,wikivoyage,red,"İnkılap, Küçüksu Cd. No58, Ümraniye ",https://www.ihg.com/crowneplaza/hotels/en/en/istanbul/istur/hoteldetail ,Sleep,"(41.03004, 29.10842)",,,,,,,,,"(41.03004, 29.10842)"
1,,40.94013,29.11214,Süreyya Plajı ,Clusters of 'meyhane' taverns and 'nargile' shisha cafes on the causeway. ,wikivoyage,red, , ,Drink,"(40.94013, 29.11214)",,,,,,,,,"(40.94013, 29.11214)"
0,,40.9943,29.11055,Bulvar 216 ,"A gastro-center with numerous cafes, cocktail bars, pubs and restaurants offering international food.",wikivoyage,red,"Barbaros, Gelincik Sk No:4, Ataşehir ",https://www.bulvar216.com/tr/ ,Drink,"(40.9943, 29.11055)",,,,,,,,,"(40.9943, 29.11055)"
3,,40.93645,29.11468,Idealtepe Sahil,Wide selection of restaurants thruought the causeway. ,wikivoyage,red,Maltepe , ,Eat,"(40.93645, 29.11468)",,,,,,,,,"(40.93645, 29.11468)"
2,,40.97988,29.09906,City's Istanbul ,A shopping & restaurant centre.,wikivoyage,red, , ,Eat,"(40.97988, 29.09906)",,,,,,,,,"(40.97988, 29.09906)"
1,,40.99388,29.12005,Metropol ,A shopping & restaurant centre. Also houses the tallest building in all of Turkey with 301-m height.,wikivoyage,red,"Ataşehir Bulvarı, Ataşehir ", ,Eat,"(40.99388, 29.12005)",,,,,,,,,"(40.99388, 29.12005)"
0,,41.02074,29.12841,Tepeüstü Kavşağı,Cluster of restaurants in Ümraniye offering classic Turkish cuisine.,wikivoyage,red,Ümraniye , ,Eat,"(41.02074, 29.12841)",,,,,,,,,"(41.02074, 29.12841)"
2,,40.95295,29.12158,Hilltown ,,wikivoyage,red,"Aydınevler, Siteler Yolu No:28, Maltepe",https://hilltownkucukyali.com/tr ,Buy,"(40.95295, 29.12158)",,,,,,,,,"(40.95295, 29.12158)"
1,,40.99802,29.09981,Watergarden ,,wikivoyage,red,"Barbaros, Kızılbegonya Sok 10/1, Ataşehir ",https://watergarden.com.tr/ ,Buy,"(40.99802, 29.09981)",,,,,,,,,"(40.99802, 29.09981)"
0,,41.02458,29.126,Meydan AVM ,,wikivoyage,red,"Fatih Sultan Mehmet, Balkan Cd. No 62, Ümraniye ",https://meydan-istanbul.com/ ,Buy,"(41.02458, 29.126)",,,,,,,,,"(41.02458, 29.126)"
3,,40.9266,29.11848,Maltepe Beach Parks ,"Hotspot for the youth and families alike. You could either grab a couple of beers to relax in greenery or participate in watersports such as sailing and rowing, or rent a bike to enjoy the fresh air.",wikivoyage,red,"Yalı, Turgut Özal Blv. No:223, Maltepe", ,Do,"(40.9266, 29.11848)",,,,,,,,,"(40.9266, 29.11848)"
1,,40.99149,29.14142,Ataşehir Golf Club ,One of the few golf clubs in the city.,wikivoyage,red,"Atatürk, Atapark Cd, Ataşehir ",https://atasehirgolf.com/ ,Do,"(40.99149, 29.14142)",,,,,,,,,"(40.99149, 29.14142)"
0,,40.99282,29.10501,Ülker Arena ,"A multi-purpose arena for sports and concerts, homecourt of EuroLeague powerhouse Fenerbahçe and to its basketball museum.",wikivoyage,red,"Barbaros, Ihlamur Bv, Ataşehir ",https://www.instagram.com/ulkersportsarena/ ,Do,"(40.99282, 29.10501)",,,,,,,,,"(40.99282, 29.10501)"
6,,40.94363,29.11533,Küçükyalı Archeopark ,An archeological park run by Koç University.,wikivoyage,red,"Çınar, Gürkan Sk. No:4, Maltepe ",https://kyap.ku.edu.tr/ ,See,"(40.94363, 29.11533)",,,,,,,,,"(40.94363, 29.11533)"
5,,40.95319,29.0963,Bostancıbaşı Bridge ,Rumored to be built by Mimar Sinan in XVI. century.,wikivoyage,red,"Altıntepe, Bağdat Cad. No:3, Maltepe ", ,See,"(40.95319, 29.0963)",,,,,,,,,"(40.95319, 29.0963)"
4,,40.9823,29.1143,Gallery 11.17 ,A boutique art museum.,wikivoyage,red,"Küçükbakkalköy, Fırın Cd. No:29 Ataşehir ",https://www.instagram.com/gallery11.17/ ,See,"(40.9823, 29.1143)",,,,,,,,,"(40.9823, 29.1143)"
3,,40.98504,29.135,Sustainable Art House ,,wikivoyage,red,"Atatürk, Sülün Cd. No:19, Ataşehir ", ,See,"(40.98504, 29.135)",,,,,,,,,"(40.98504, 29.135)"
2,,40.99405,29.12513,DasDas ,"A cultural complex for various art forms and events. Also home to X Media Art Museum, Turkey's first digital art and new media museum.",wikivoyage,red,"Atatürk, Ataşehir Blv., Ataşehir ",https://xmediaartmuseum.com/ ,See,"(40.99405, 29.12513)",,,,,,,,,"(40.99405, 29.12513)"
1,,40.99701,29.11946,Nezahat Gökyiğit Botanical Garden ," The herbarium, which contains about 8,500 plant specimens, contains living records of hundreds of different species from dozens of genera.",wikivoyage,red,"Yan Yol, Ataşehir, Rıfat Danışman Sok., Ataşehir ",https://www.ngbb.org.tr/ ,See,"(40.99701, 29.11946)",,,,,,,,,"(40.99701, 29.11946)"
0,,41.06226,29.09405,Hekimbaşı Hunting Lodge , It was built for Hekimbaşı Küçük Hayrullah Efendi (1817-1866) by the renowned architect Sarkis Balyan.,wikivoyage,red,"Hekimbaşı, Okul Cd. No:12, Ümraniye ",http://www.umraniye.gov.tr/hekimbasi-av-kosku ,See,"(41.06226, 29.09405)",,,,,,,,,"(41.06226, 29.09405)"
2,,40.99758,29.14095,Dudullu Terminal ,Second main bus terminal of the Asian side of the city.,wikivoyage,red, , ,Get in,"(40.99758, 29.14095)",,,,,,,,,"(40.99758, 29.14095)"
0,,41.0183004,28.9731036,Istanbul/Galata | Galata,"Istanbul/Galata | Galata, reached by the bridge over the Golden Horn, is the city's downtown.",wikivoyage,red,,,Go next,"(41.0183004, 28.9731036)",,,,,,,,,"(41.0183004, 28.9731036)"
