,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,thing,articleEN,to_drop_key
0,,0.0,0.0,Puma Sport ,,wikivoyage,red,Klingenhofstr. 70 (North-West) , ,Buy_Outlets,"(0, 0)",,,,,,,,,"(0.0, 0.0)"
2,,49.403611,11.133611,Franken-Center ,,wikivoyage,red,Glogauer Straße 30-38 (South) , ,Buy_Malls,"(49.403611, 11.133611)",,,,,,,,,"(49.403611, 11.133611)"
1,,49.4696,11.102,mercado ,,wikivoyage,red,Äußere Bayreuther Straße 80 (North) , ,Buy_Malls,"(49.4696, 11.102)",,,,,,,,,"(49.4696, 11.102)"
0,,49.4499594,11.0769137,City Point ,,wikivoyage,red,Breite Gasse 5 , ,Buy_Malls,"(49.4499594, 11.0769137)",,,,,,,,,"(49.4499594, 11.0769137)"
0,,49.41145,11.14439,Langwasserbad ,"Large indoor swimming pool with sauna and wellness facilities. Bathing and wellness is mixed gender, use of the pool requires beach wear. No towels, slippers, or drinks included in the entrance fee so you'll need to supply these yourself. Children and teenagers from 6 years old and up are allowed in under adult supervision.",wikivoyage,red,Breslauer Straße 251 ,https://nuernbergbad.nuernberg.de ,Do_Wellness,"(49.41145, 11.14439)",,,,,,,,,"(49.41145, 11.14439)"
2,,49.451944,11.083333,Cinecitta ,"The biggest multiplex cinema in Germany. 18 movie theaters, one IMAX theater, one ""motion action drive"" cinema, three restaurants, twelve bars and five outside terraces with view on the historic town.",wikivoyage,red, ,http://www.cinecitta.de ,Do_Other,"(49.451944, 11.083333)",,,,,,,,,"(49.451944, 11.083333)"
1,,49.455265,11.0772043,Medieval Dungeons ,Medieval prison and torture museum under the city hall. Accessible only by guided tour. Not suitable for children under 10 and those with mobility impairments.,wikivoyage,red,Rathausplatz 2 ,http://www.museums.nuremberg.de/mediaeval-dungeons/index.html ,Do_Other,"(49.455265, 11.0772043)",,,,,,,,,"(49.455265, 11.0772043)"
0,,49.4569902,11.0748841,Nurembergs Underworld (Nürnberger Felsengänge) ,"The sandstone bedrock of Nuremberg's castle hill is riddled with vaulted cellars and passageways. Mostly carved out in the 14th century, they include beer cellars, casemates, water conduits; in World War II they were used as air raid shelters. By guided tour only, bring stout footwear and extra cardigans, it's cold down there.",wikivoyage,red,Bergstraße 19 ,http://www.felsengaenge-nuernberg.de/en_index.htm ,Do_Other,"(49.4569902, 11.0748841)",,,,,,,,,"(49.4569902, 11.0748841)"
4,,49.4654567,11.1265635,Nuremberg Falcons ,After finishing second in the 2018/2019 second division season they qualified for promotion to the first division on the court but were denied promotion due to their temporary home field not being up for first division standards and their somewhat limited funds. Their home games can sell out quickly and the fans make you forget that their temporary venues are essentially a glorified tent on an airport parking lot.,wikivoyage,red, ,http://www.n-bc.de/ ,Do_Sport,"(49.4654567, 11.1265635)",,,,,,,,,"(49.4654567, 11.1265635)"
1,,49.4596241,11.0352878,Climbing Factory ,Indoor climbing on 850 m².,wikivoyage,red, ,http://www.climbing-factory.de ,Do_Sport,"(49.4596241, 11.0352878)",,,,,,,,,"(49.4596241, 11.0352878)"
0,,49.4262569,11.1256706,1. FC Nuremberg ,"The club, founded in 1900, play soccer in the 2. Bundesliga, Germany's second division. In 2017 the stadium was renamed for famous player Max Morlock, but the S-bahn station still reflects a former name ""Frankenstadion"".",wikivoyage,red,Max Morlock Stadium ,http://www.fcn.de/en/ ,Do_Sport,"(49.4262569, 11.1256706)",,,,,,,,,"(49.4262569, 11.1256706)"
5,,49.4258793,11.1187414,Open Air Classics ,"Concerts staged on two summer weekends, two weeks apart, in the park at Dutzendteich.",wikivoyage,red,Dutzendteich ,http://www.klassikopenair.nuernberg.de,Do_Annual events_June-August,"(49.4258793, 11.1187414)",,,,,,,,,"(49.4258793, 11.1187414)"
0,,49.4273372,11.1290765,Rock im Park ,"Annual rock festival, featuring alternative rock, heavy metal, punk rock, & electronic music. It’s held simultaneously with the Rock am Ring festival at Nürburgring motor racing circuit, with most artistes appearing at both.",wikivoyage,red,"Zeppelinfeld, Dutzendteich ",http://www.rock-im-park.com ,Do_Annual events_June-August,"(49.4273372, 11.1290765)",,,,,,,,,"(49.4273372, 11.1290765)"
6,,49.4175,11.117,Embedded World ,"One of the largest electronics shows in Europe, and a must see for anyone interested in high tech gadgets (robots, tablets, artificial intelligence, ...).",wikivoyage,red,Nürnberg Exhibition Centre ,https://www.embedded-world.de/en ,Do_Annual events_January-May,"(49.4175, 11.117)",,,,,,,,,"(49.4175, 11.117)"
9,,49.417222,11.115,Nuremberg Exhibition Centre ,"The Exhibition Centre is relatively new. It offers over 160,000 m² of display area in twelve halls grouped around the central park.",wikivoyage,red,Messezentrum ,http://www.nuernbergmesse.de/ ,See_Further out,"(49.417222, 11.115)",,,,,,,,,"(49.417222, 11.115)"
8,,49.5186,11.0508,"Neunhof Manor, (Schloss Neunhof) ","Nuremberg's patricians had numerous manor houses in the surrounding villages. This is a good example, built in the 16th century. Adjoining is a small baroque garden. The castle is closed for renovation in 2017.",wikivoyage,red,Neunhofer Hauptstraße ,http://www.gnm.de/English/NeunhofE.htm ,See_Further out,"(49.5186, 11.0508)",,,,,,,,,"(49.5186, 11.0508)"
7,,49.51206,11.04989,Kraftshof Village Church ,"In the Middle Ages, cities like Nuremberg were strongly protected by walls and castles, but villages lacked them. It was often impractical to build these around a straggling farm village, and the cities jealously guarded their rights to have walls - any others might be distrusted as a prelude to rebellion. So instead many villages fortified their church, and Kraftshof is a good example. See Wikipedia entry for other examples especially in Bavaria, Baden-Wurttemberg, Transylvania and the Dordogne.",wikivoyage,red,Kraftshof , ,See_Further out,"(49.51206, 11.04989)",,,,,,,,,"(49.51206, 11.04989)"
6,,49.4428,11.0523,Children's Museum (Kindermuseum) ,"Hands-on museum, with two permanent exhibitions: everyday life of your great-grandparents, and treasure chamber earth.",wikivoyage,red,"Michel-Ende Str 17, Kachelbau ", ,See_Further out,"(49.4428, 11.0523)",,,,,,,,,"(49.4428, 11.0523)"
5,,49.4475,11.1447,Zoo (Tiergarten) ,"The Nuremberg Tiergarten is one of the most beautiful zoos in Europe, set in forests and old quarries to the east of the city. Includes a Dolphinarium with regular shows.",wikivoyage,red,Am Tiergarten 30 ,http://tiergarten.nuernberg.de/ ,See_Further out,"(49.4475, 11.1447)",,,,,,,,,"(49.4475, 11.1447)"
4,,49.4436,11.1008,Historic tram depot (Historisches-Straßenbahndepot) ,"Trams since they began here in 1881. Several are in working order and when the museum is open, they make a leisurely grinding circuit of the city's public tramways.",wikivoyage,red,1 St. Peter Schloßstraße , ,See_Further out,"(49.4436, 11.1008)",,,,,,,,,"(49.4436, 11.1008)"
3,,49.4547,11.0464,Memorium Nuremberg Trials and Courtroom 600 ,"After World War II, this site was chosen for trials of the Nazi high command, partly for Nuremberg's symbolic role in Nazism, but chiefly because the Palace of Justice was undamaged and contained a prison block. Charges were brought both against individuals, and against entire organisations such as the SS and Gestapo. The permanent exhibition tells the story of this and subsequent trials, eg of collaborating doctors and judges, and of officers of the individual concentration camps. It shows how these trials established many present day principles of international law and morality, eg the legal concept of genocide, and the Helsinki Principles on medical experimentation. Courtroom 600, where the trials were held, is still used today for serious crimes, so it can only be visited if no trial is in progress.",wikivoyage,red,Bärenschanzstraße 72 ,https://museums.nuernberg.de/memorium-nuremberg-trials/ ,See_Further out,"(49.4547, 11.0464)",,,,,,,,,"(49.4547, 11.0464)"
2,,49.4339,11.1128,Documentation Center at the Reich Party Rally Grounds ,"Soon after they came to power in 1933 the Nazis chose Nuremberg as the place for their annual party rallies. They planned a set of gigantic buildings here, few of which were built. Start at the Documentation Centre for the story of how the Nazis rose to power, their grasp of modern media and propaganda techniques, the organisation of the party rallies and wider mass agitation, and the connections between that and their crimes against minorities and plunge into World War 2. The Documentation Center is in the north wing of the Congress Hall (Kongresshalle), one of the few planned constructions that did get built. <br/>Although the rally grounds cover a wide area, there's little else to see here other than the reviewing stand at the Zeppelin field. The ""Große Straße"" which was the spine of the rally grounds is now just a modern road. Note you can also get here on S-2 to Dutzendteich; other S-bahn trains run through this station but don't stop.",wikivoyage,red,Bayernstraße 110 ,http://www.museen.nuernberg.de/dokuzentrum/ ,See_Further out,"(49.4339, 11.1128)",,,,,,,,,"(49.4339, 11.1128)"
1,,49.4611,11.1108,Museum of Industrial Culture ,"Set in an old screw factory, the last remnant of the sprawling Tafel metalwork complex. Tells the story from the Industrial Revolution into the early 20th century. Along a museum street you see how living conditions, social life and technology developed during that era, and, not least, the gingerbread industry.",wikivoyage,red,Äußere Sulzbacher Straße 62 ,http://www.museums.nuremberg.de/industrial-culture/index.html ,See_Further out,"(49.4611, 11.1108)",,,,,,,,,"(49.4611, 11.1108)"
0,,49.4586,11.0612,St Johannis Friedhof ,"14th-century graveyard with many famous citizens, including Albrecht Dürer and Adam Kraft. In summer the gardens are a riot of roses and other colourful flowers. You can walk here along Johannisstraße but the street is mostly modern, busy and uninteresting. Alternatively follow the river walk west from Hallertor. This eventually leads into Lindengasse which curls north to the church. Continue the riverside walk west for a couple of hours to reach the town of [[Fürth]]. The main sights there are the old streets, the Jewish Museum, the Radio Museum, and Town Hall. You'll probably prefer to ride back to the city, on U-1 or S-1.",wikivoyage,red, , ,See_Further out,"(49.4586, 11.0612)",,,,,,,,,"(49.4586, 11.0612)"
0,,49.4451,11.0747,Verkehrsmuseum ,"This museum contains two collections: the ''[http://www.dbmuseum.de/ DB Museum]'' (DB National Railway Museum) and the ''[http://www.museumsstiftung.de/nuernberg/ Museum for Communication]''. The ''railway museum'' explores the history of railways in Germany from 1835 - when the first railway connecting Nuremberg and Fürth opened - to today. There's a large collection of locomotives and rolling stock, extending outside, and it's a good place for families with children. The museum includes full scale replicas or originals from all eras of German rail travel, including a replica of the first ever locomotive running over German rails and a mock-up of the ICE. There's thoughtful coverage of the railways' role in German society, including their role in warfare and in the mass deportation to death of oppressed civilians. Labelling is only in German but there are free audioguides in English and other languages. The ''Museum for Communication'' is small by comparison, yet attempts to address the entire theme of communications. Some interesting items but the overall effect is superficial, with important concepts mentioned but not explored.",wikivoyage,red,Lessingstraße 6 , ,See_Lorenzer Altstadt,"(49.4451, 11.0747)",,,,,,,,,"(49.4451, 11.0747)"
8,,49.4478,11.0801,"Neues Museum (""New Museum"", State Museum for Art and Design in Nürnberg) ","Within Old Town but in a striking modern building, the museum shows art and design from 1945 to today.",wikivoyage,red,Klarissenplatz ,http://www.nmn.de ,See_Lorenzer Altstadt,"(49.4478, 11.0801)",,,,,,,,,"(49.4478, 11.0801)"
7,,49.4482,11.0752,Way of Human Rights ,"A monumental outdoor sculpture, opened on 24 October 1993. It is sited on the street between the new and old buildings of the Germanisches Nationalmuseum, connecting Kornmarkt street and the medieval city wall.",wikivoyage,red, ,http://www.menschenrechte.nuernberg.de/index.php?navi,See_Lorenzer Altstadt,"(49.4482, 11.0752)",,,,,,,,,"(49.4482, 11.0752)"
5,,49.4498,11.0828,Kunsthalle ,"Has rotating art exhibitions, hours & prices vary.",wikivoyage,red, ,http://www.kunsthalle.nuernberg.de ,See_Lorenzer Altstadt,"(49.4498, 11.0828)",,,,,,,,,"(49.4498, 11.0828)"
4,,49.4512,11.0779,Fountain of Virtues ,"Six virtuous dames spout water from their breasts, guarded by the figure of Justice.",wikivoyage,red, , ,See_Lorenzer Altstadt,"(49.4512, 11.0779)",,,,,,,,,"(49.4512, 11.0779)"
3,,49.4511,11.0777,Nassauhaus ,"The oldest building in the city - the cellars date back to the 12th Century, though most is later Gothic.",wikivoyage,red, , ,See_Lorenzer Altstadt,"(49.4511, 11.0777)",,,,,,,,,"(49.4511, 11.0777)"
2,,49.451,11.078056,St Lawrence Church ,"Mostly built in the 15th century and now part of the Evangelical or Lutheran church of Germany, Lorenzkirche forms the focus of the south-side old town. It's dominated within by the 18m tall ''Tabernacle'', a Gothic spire made circa 1493 by Adam Kraft, with himself as one of three figures holding it up. (Find more of his work across the river in St Sebaldus, in the Germanische Nationalmuseum, and in Ulm.) Note also the stained glass windows, and Veit Stoss' ""Annunciation"" (Engelsgruss) suspended high over the altar.",wikivoyage,red, ,https://lorenzkirche.de/ ,See_Lorenzer Altstadt,"(49.451, 11.078056)",,,,,,,,,"(49.451, 11.078056)"
1,,49.452211,11.06952,Tower of the Senses ,Interactive science museum with emphasis on human perception,wikivoyage,red,Westtor ,http://www.turmdersinne.de ,See_Lorenzer Altstadt,"(49.452211, 11.06952)",,,,,,,,,"(49.452211, 11.06952)"
0,,49.4518,11.0848,Natural History Museum ,"The ground floor is the ethnology collection: masks from the South Seas, Costa Rican culture, a Berber tent from Morocco, and strange garb of the Nivchi, a Siberian people. The upper floor covers geology, prehistory and archaeology.",wikivoyage,red,8 Marientorgraben , ,See_Lorenzer Altstadt,"(49.4518, 11.0848)",,,,,,,,,"(49.4518, 11.0848)"
8,,49.4536898,11.0747575,Deutsches Museum Nürnberg ,"Nuremberg's newest and most futuristic museum with numerous installations, interactive activity stations and bookable laboratory offers.",wikivoyage,red,Augustinerhof 4 ,https://www.deutsches-museum.de/en/nuernberg ,See_Sebalder Altstadt,"(49.4536898, 11.0747575)",,,,,,,,,"(49.4536898, 11.0747575)"
7,,49.456947,11.080956,Deutsches Spielearchiv Nürnberg ,"A museum dedicated to preserving the history of board games with many original games, some of which can be played by visitors. If you intend to write academically about board games, this is a place with countless resources at your disposal and should certainly be among your first stops for research.",wikivoyage,red, ,https://museen.nuernberg.de/spielearchiv/ ,See_Sebalder Altstadt,"(49.456947, 11.080956)",,,,,,,,,"(49.456947, 11.080956)"
6,,49.45527,11.07645,St Sebald Church ,"Built in Romanesque style from the 13th century, with many later Gothic and Baroque additions, and now part of the Evangelical or Lutheran church of Germany, St Sebaldhus is the focus of the north-side old town. In the centre of the church a wooden monument stands over the saint's grave, carved with scenes of his life. The church organ is a modern replacement of the famous original, destroyed by bombing in WW2.",wikivoyage,red, , ,See_Sebalder Altstadt,"(49.45527, 11.07645)",,,,,,,,,"(49.45527, 11.07645)"
5,,49.45742,11.07491,Art Bunker ,"Part of the labyrinth of tunnels underneath the city, but separate from the Felsengänge tour (listed above). During World War II this and other bunkers were converted into safe storage for the city's art treasures, with temperature and humidity controls and extra security. Frequent tours in German, but tours can be organised for up to 25 in English, French, Italian, Spanish and Czech.",wikivoyage,red,Obere Schmiedgasse 52 ,http://www.felsengaenge-nuernberg.de/en_index.htm ,See_Sebalder Altstadt,"(49.45742, 11.07491)",,,,,,,,,"(49.45742, 11.07491)"
4,,49.4575,11.0843,Museum Tucherschloss and Hirsvogelsaal ,"The Tuchers and the Hirsvogels were wealthy trading families. This castle built between 1533 and 1544 shows their life in that era, with several original features.",wikivoyage,red,Hirschelgasse 9-11 ,https://museen.nuernberg.de/tucherschloss/ ,See_Sebalder Altstadt,"(49.4575, 11.0843)",,,,,,,,,"(49.4575, 11.0843)"
3,,49.45656,11.07706,Fembohaus Citymuseum ,"A merchant's house built about 1600, in late Renaissance style. Exhibition about the history of the city.",wikivoyage,red,Burgstraße 15 ,http://www.museums.nuremberg.de/fembohaus/index.html ,See_Sebalder Altstadt,"(49.45656, 11.07706)",,,,,,,,,"(49.45656, 11.07706)"
2,,49.45475,11.07407,Toy Museum ,"Nuremberg was one of the centres of the German toy industry. The exhibition shows wooden and metal toys, dolls and doll houses, model railways and modern toys.",wikivoyage,red,Karlstraße 13-15 ,http://www.museums.nuremberg.de/toy-museum/index.html ,See_Sebalder Altstadt,"(49.45475, 11.07407)",,,,,,,,,"(49.45475, 11.07407)"
1,,49.4572,11.0739,Albrecht Dürer's House ,The house in which the painter Albrecht Dürer lived and worked from 1509 until 1528. Representative of a wealthy house of that period. Exhibition about life in the house and the way Dürer worked.,wikivoyage,red,Albrecht-Dürer-Straße 39 ,http://www.museums.nuremberg.de/duerer-house/index.html ,See_Sebalder Altstadt,"(49.4572, 11.0739)",,,,,,,,,"(49.4572, 11.0739)"
0,,49.4579,11.0759,Nuremberg Castle ,"The Nuremberg Castle is the rambling fortification that dominates the old town from the higher ground at its north-west corner. It’s actually three separate entities, with interior walls and gates built not against invaders but each other.",wikivoyage,red, ,http://www.kaiserburg-nuernberg.de/englisch/castle/index.htm ,See_Sebalder Altstadt,"(49.4579, 11.0759)",,,,,,,,,"(49.4579, 11.0759)"
