,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,thing,articleEN,to_drop_key
371,https://www.atlasobscura.com/places/bird-hall-of-bamberg-natural-history-museum,49.894484,10.887971,"
Bird Hall of Bamberg Natural History Museum
","
A beautiful collection of taxidermy birds and rare pomological wax models.
",atlas_obscura,gold,,,,,,,,,,,,,"(49.894484, 10.887971)"
579,,49.871867,10.835985,Turmhügel Schlosshügel,,D,blue,,,archaeological site,,Point(10.835985 49.871867),4.254,http://www.wikidata.org/entity/Q15851726,1.0,,https://de.wikipedia.org/wiki/Turmh%C3%BCgel_Schlossh%C3%BCgel_(Seeh%C3%B6flein),http://www.wikidata.org/entity/Q839954,,"('49.871867', '10.835985')"
581,,49.777785,10.974331,Q15851727,,D,blue,,,archaeological site,,Point(10.974331 49.777785),14.125,http://www.wikidata.org/entity/Q15851727,1.0,,https://de.wikipedia.org/wiki/Turmh%C3%BCgel_Schl%C3%B6sslesh%C3%B6ppel,http://www.wikidata.org/entity/Q839954,,"('49.777785', '10.974331')"
583,,50.001393,10.967627,Burgstall Roth,,D,blue,,,castle,,Point(10.967627 50.001393),13.507,http://www.wikidata.org/entity/Q15856987,1.0,,https://de.wikipedia.org/wiki/Burgstall_Roth,http://www.wikidata.org/entity/Q23413,,"('50.001393', '10.967627')"
584,,49.841857,10.716659,Burgstall Windeck,,D,blue,,,archaeological site,,Point(10.716659 49.841857),13.393,http://www.wikidata.org/entity/Q15856991,1.0,,https://de.wikipedia.org/wiki/Burgstall_Windeck,http://www.wikidata.org/entity/Q839954,,"('49.841857', '10.716659')"
586,,49.9755611,11.03559,Q17310274,,D,blue,,,Local court (Germany),,Point(11.03559 49.9755611),14.159,http://www.wikidata.org/entity/Q17310274,1.0,,https://de.wikipedia.org/wiki/Amtsgericht_Sche%C3%9Flitz,http://www.wikidata.org/entity/Q480477,,"('49.9755611', '11.03559')"
587,,49.91655,10.86565,WOBLA,,D,blue,,,periodical,,Point(10.86565 49.91655),3.162,http://www.wikidata.org/entity/Q18335055,1.0,,https://de.wikipedia.org/wiki/WOBLA,http://www.wikidata.org/entity/Q1002697,,"('49.91655', '10.86565')"
588,,49.92737579,11.01866913,Q19258301,,D,blue,,,archaeological site,,Point(11.01866913 49.92737579),10.243,http://www.wikidata.org/entity/Q19258301,1.0,,https://de.wikipedia.org/wiki/Abschnittsbefestigung_Brandiger_Knock,http://www.wikidata.org/entity/Q839954,,"('49.92737579', '11.01866913')"
589,,49.81102753,10.81002903,Q19258312,,D,blue,,,archaeological site,,Point(10.81002903 49.81102753),10.517,http://www.wikidata.org/entity/Q19258312,1.0,,https://de.wikipedia.org/wiki/Abschnittsbefestigung_Schellenberg,http://www.wikidata.org/entity/Q839954,,"('49.81102753', '10.81002903')"
591,,49.8904,10.8886,Rosengarten Geyerswörth,,D,blue,,,park,,Point(10.8886 49.8904),0.184,http://www.wikidata.org/entity/Q2167110,1.0,,https://de.wikipedia.org/wiki/Rosengarten_Geyersw%C3%B6rth,http://www.wikidata.org/entity/Q22698,,"('49.8904', '10.8886')"
592,,49.7858,10.9561,Rothensand,,D,blue,,,Ortsteil,,Point(10.9561 49.7858),12.77,http://www.wikidata.org/entity/Q2168695,1.0,,https://de.wikipedia.org/wiki/Rothensand,http://www.wikidata.org/entity/Q253019,,"('49.7858', '10.9561')"
593,,49.9211,10.7422,Stückbrunn,,D,blue,,,Ortsteil,,Point(10.7422 49.9211),10.865,http://www.wikidata.org/entity/Q2360926,1.0,,https://de.wikipedia.org/wiki/St%C3%BCckbrunn,http://www.wikidata.org/entity/Q253019,,"('49.9211', '10.7422')"
594,,49.894252,10.890148,Kaufhaus Honer,,D,blue,,,department store,,Point(10.890148 49.894252),0.378,http://www.wikidata.org/entity/Q1512589,1.0,,https://de.wikipedia.org/wiki/Kaufhaus_Honer,http://www.wikidata.org/entity/Q216107,,"('49.894252', '10.890148')"
595,,49.8742,10.7039,Grub (Schönbrunn im Steigerwald),,D,blue,,,Ortsteil,,Point(10.7039 49.8742),13.249,http://www.wikidata.org/entity/Q1549825,1.0,,https://de.wikipedia.org/wiki/Grub_im_Steigerwald,http://www.wikidata.org/entity/Q253019,,"('49.8742', '10.7039')"
596,,49.95,11.05,Pünzendorf,,D,blue,,,Ortsteil,,Point(11.05 49.95),13.363,http://www.wikidata.org/entity/Q1563679,1.0,,https://de.wikipedia.org/wiki/P%C3%BCnzendorf,http://www.wikidata.org/entity/Q253019,,"('49.95', '11.05')"
598,,49.9792,10.9408,Hohengüßbach,,D,blue,,,Ortsteil,,Point(10.9408 49.9792),10.477,http://www.wikidata.org/entity/Q1623716,1.0,,https://de.wikipedia.org/wiki/Hoheng%C3%BC%C3%9Fbach,http://www.wikidata.org/entity/Q253019,,"('49.9792', '10.9408')"
599,,49.8907,10.8891,Stadtbad Bamberg,,D,blue,,,building,,Point(10.8891 49.8907),0.19,http://www.wikidata.org/entity/Q1695662,1.0,,https://de.wikipedia.org/wiki/Stadtbad_Bamberg,http://www.wikidata.org/entity/Q41176,,"('49.8907', '10.8891')"
604,,49.89082336,10.88823318,Badeanstalt Bamberg,,D,blue,,,architectural structure,,Point(10.88823318 49.89082336),0.132,http://www.wikidata.org/entity/Q798853,1.0,,https://de.wikipedia.org/wiki/Badeanstalt_Bamberg,http://www.wikidata.org/entity/Q811979,,"('49.89082336', '10.88823318')"
605,,49.8923,10.883,Q805947,,D,blue,,,museum,,Point(10.883 49.8923),0.286,http://www.wikidata.org/entity/Q805947,1.0,,https://de.wikipedia.org/wiki/Bamberger_Krippenmuseum,http://www.wikidata.org/entity/Q33506,,"('49.8923', '10.883')"
606,,49.908,10.869793,Bamberg port,,D,blue,,,inland port,,Point(10.869793 49.908),2.194,http://www.wikidata.org/entity/Q812494,1.0,,https://de.wikipedia.org/wiki/Hafen_Bamberg,http://www.wikidata.org/entity/Q863915,,"('49.908', '10.869793')"
607,,49.79116149096,11.000638106009,Kirche,,D,blue,,,church building,,Point(11.000638106 49.79116149),13.831,http://www.wikidata.org/entity/Q41376095,1.0,,https://de.wikipedia.org/wiki/St._Sigismund_(Seu%C3%9Fling),http://www.wikidata.org/entity/Q16970,,"('49.79116149096', '11.000638106009')"
608,,49.8921,10.8913,Q606487,,D,blue,,,religious community,,Point(10.8913 49.8921),0.324,http://www.wikidata.org/entity/Q606487,1.0,,https://de.wikipedia.org/wiki/Antoniterkloster_Bamberg,http://www.wikidata.org/entity/Q2742167,,"('49.8921', '10.8913')"
610,,49.888664311111,10.8854551,Apfelweibla,,D,blue,,,door knob,,Point(10.8854551 49.888664311),0.342,http://www.wikidata.org/entity/Q618385,1.0,,https://de.wikipedia.org/wiki/Apfelweibla,http://www.wikidata.org/entity/Q16039919,,"('49.888664311111', '10.8854551')"
611,,49.894305555556,10.8935,Arbeitsgericht Bamberg,,D,blue,,,labor court,,Point(10.8935 49.894305555),0.563,http://www.wikidata.org/entity/Q627723,1.0,,https://de.wikipedia.org/wiki/Arbeitsgericht_Bamberg,http://www.wikidata.org/entity/Q3250652,,"('49.894305555556', '10.8935')"
612,,49.8889,10.891,Q1744457,,D,blue,,,religious community,,Point(10.891 49.8889),0.423,http://www.wikidata.org/entity/Q1744457,1.0,,https://de.wikipedia.org/wiki/Klarissenkloster_Bamberg,http://www.wikidata.org/entity/Q2742167,,"('49.8889', '10.891')"
614,,49.7911,10.9103,Q1747126,,D,blue,,,religious community,,Point(10.9103 49.7911),11.301,http://www.wikidata.org/entity/Q1747126,1.0,,https://de.wikipedia.org/wiki/Kloster_Schl%C3%BCsselau,http://www.wikidata.org/entity/Q2742167,,"('49.7911', '10.9103')"
616,,49.8953,10.8864,Q1775584,,D,blue,,,religious community,,Point(10.8864 49.8953),0.412,http://www.wikidata.org/entity/Q1775584,1.0,,https://de.wikipedia.org/wiki/Kloster_Maria_Himmelfahrt_(Bamberg),http://www.wikidata.org/entity/Q2742167,,"('49.8953', '10.8864')"
618,,49.8846,10.8826,Kloster in der Au (Bamberg),,D,blue,,,religious community,,Point(10.8826 49.8846),0.836,http://www.wikidata.org/entity/Q1776332,1.0,,https://de.wikipedia.org/wiki/Kloster_in_der_Au_(Bamberg),http://www.wikidata.org/entity/Q2742167,,"('49.8846', '10.8826')"
620,,49.8597,10.8229,Hartlanden,,D,blue,,,Ortsteil,,Point(10.8229 49.8597),5.795,http://www.wikidata.org/entity/Q2712986,1.0,,https://de.wikipedia.org/wiki/Hartlanden,http://www.wikidata.org/entity/Q253019,,"('49.8597', '10.8229')"
621,,49.874227,10.719885,Frenshof,,D,blue,,,Ortsteil,,Point(10.719885 49.874227),12.117,http://www.wikidata.org/entity/Q15056202,1.0,,https://de.wikipedia.org/wiki/Frenshof,http://www.wikidata.org/entity/Q253019,,"('49.874227', '10.719885')"
622,,49.877207,10.764646,Zettelsdorf,,D,blue,,,Ortsteil,,Point(10.764646 49.877207),8.9,http://www.wikidata.org/entity/Q15062119,1.0,,https://de.wikipedia.org/wiki/Zettelsdorf,http://www.wikidata.org/entity/Q253019,,"('49.877207', '10.764646')"
623,,49.837177,11.069753,Q15106203,,D,blue,,,archaeological site,,Point(11.069753 49.837177),14.439,http://www.wikidata.org/entity/Q15106203,1.0,,https://de.wikipedia.org/wiki/Abschnittsbefestigung_Dragonerspitz,http://www.wikidata.org/entity/Q839954,,"('49.837177', '11.069753')"
625,,49.7993732,11.0121219,Schallerschloss,,D,blue,,,archaeological site,,Point(11.0121219 49.7993732),13.633,http://www.wikidata.org/entity/Q19964365,1.0,,https://de.wikipedia.org/wiki/Schallerschloss,http://www.wikidata.org/entity/Q839954,,"('49.7993732', '11.0121219')"
626,,49.859444444444,10.829722222222,Dellerhof,,D,blue,,,Ortsteil,,Point(10.829722222 49.859444444),5.435,http://www.wikidata.org/entity/Q63248819,1.0,,https://de.wikipedia.org/wiki/Dellerhof,http://www.wikidata.org/entity/Q253019,,"('49.859444444444', '10.829722222222')"
627,,49.871944444444,10.835,Seehöflein,,D,blue,,,Ortsteil,,Point(10.835 49.871944444),4.31,http://www.wikidata.org/entity/Q63256203,1.0,,https://de.wikipedia.org/wiki/Seeh%C3%B6flein,http://www.wikidata.org/entity/Q253019,,"('49.871944444444', '10.835')"
628,,49.860555555556,10.835277777778,Dellern,,D,blue,,,Ortsteil,,Point(10.835277777 49.860555555),5.057,http://www.wikidata.org/entity/Q63265291,1.0,,https://de.wikipedia.org/wiki/Dellern_(Stegaurach),http://www.wikidata.org/entity/Q253019,,"('49.860555555556', '10.835277777778')"
629,,49.8525,10.864722222222,Knottenhof,,D,blue,,,Ortsteil,,Point(10.864722222 49.8525),4.628,http://www.wikidata.org/entity/Q63265392,1.0,,https://de.wikipedia.org/wiki/Knottenhof_(Stegaurach),http://www.wikidata.org/entity/Q253019,,"('49.8525', '10.864722222222')"
630,,49.90857,10.88237,OEKA TECH Automotive,,D,blue,,,enterprise,,Point(10.88237 49.90857),1.913,http://www.wikidata.org/entity/Q65179970,1.0,,https://de.wikipedia.org/wiki/OEKA_TECH_Automotive,http://www.wikidata.org/entity/Q6881511,,"('49.90857', '10.88237')"
631,,49.766388888889,10.879722222222,Fallmeisterei,,D,blue,,,Ortsteil,,Point(10.879722222 49.766388888),13.932,http://www.wikidata.org/entity/Q71028872,1.0,,https://de.wikipedia.org/wiki/Fallmeisterei_(H%C3%B6chstadt_an_der_Aisch),http://www.wikidata.org/entity/Q253019,,"('49.766388888889', '10.879722222222')"
633,,49.777777777778,10.848333333333,Wind,,D,blue,,,Ortsteil,,Point(10.848333333 49.777777777),12.954,http://www.wikidata.org/entity/Q72058426,1.0,,https://de.wikipedia.org/wiki/Wind_(Pommersfelden),http://www.wikidata.org/entity/Q253019,,"('49.777777777778', '10.848333333333')"
634,,49.784166666667,10.785833333333,Unterköst,,D,blue,,,Ortsteil,,Point(10.785833333 49.784166666),13.971,http://www.wikidata.org/entity/Q72113657,1.0,,https://de.wikipedia.org/wiki/Unterk%C3%B6st,http://www.wikidata.org/entity/Q253019,,"('49.784166666667', '10.785833333333')"
635,,49.785277777778,10.822222222222,Weiher,,D,blue,,,Ortsteil,,Point(10.822222222 49.785277777),12.698,http://www.wikidata.org/entity/Q72113885,1.0,,https://de.wikipedia.org/wiki/Weiher_(Pommersfelden),http://www.wikidata.org/entity/Q253019,,"('49.785277777778', '10.822222222222')"
636,,49.763888888889,10.842777777778,Q72201453,,D,blue,,,Ortsteil,,Point(10.842777777 49.763888888),14.548,http://www.wikidata.org/entity/Q72201453,1.0,,https://de.wikipedia.org/wiki/Weichhaus_(Pommersfelden),http://www.wikidata.org/entity/Q253019,,"('49.763888888889', '10.842777777778')"
637,,49.897222222222,10.747222222222,Triefenbach,,D,blue,,,Ortsteil,,Point(10.747222222 49.897222222),10.021,http://www.wikidata.org/entity/Q94322455,1.0,,https://de.wikipedia.org/wiki/Triefenbach_(Lisberg),http://www.wikidata.org/entity/Q253019,,"('49.897222222222', '10.747222222222')"
638,,49.92425,10.91108,Q135267508,,D,blue,,,suburb,,Point(10.91108 49.92425),4.023,http://www.wikidata.org/entity/Q135267508,1.0,,https://de.wikipedia.org/wiki/Kramersfeld,http://www.wikidata.org/entity/Q188509,,"('49.92425', '10.91108')"
639,,49.92636,10.91553,Q135267952,,D,blue,,,suburb,,Point(10.91553 49.92636),4.376,http://www.wikidata.org/entity/Q135267952,1.0,,https://de.wikipedia.org/wiki/Hirschknock,http://www.wikidata.org/entity/Q188509,,"('49.92636', '10.91553')"
640,,49.8888,10.8796,Q135296577,,D,blue,,,suburb,,Point(10.8796 49.8888),0.606,http://www.wikidata.org/entity/Q135296577,1.0,,https://de.wikipedia.org/wiki/Berggebiet_(Bamberg),http://www.wikidata.org/entity/Q188509,,"('49.8888', '10.8796')"
641,,49.8,11.0167,Battle of Altendorf,,D,blue,,,battle,,Point(11.0167 49.8),13.8,http://www.wikidata.org/entity/Q2887824,1.0,,,http://www.wikidata.org/entity/Q178561,,"('49.8', '11.0167')"
642,,49.818571770967,10.995028261068,Q7301364,,D,blue,,,Realschule,,Point(10.995028261 49.81857177),11.229,http://www.wikidata.org/entity/Q7301364,1.0,,,http://www.wikidata.org/entity/Q667471,https://en.wikipedia.org/wiki/Realschule_Hirschaid,"('49.818571770967', '10.995028261068')"
643,,49.8818,10.7029,Katzenberg,,D,blue,,,hill,,Point(10.7029 49.8818),13.223,http://www.wikidata.org/entity/Q30625996,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.8818', '10.7029')"
644,,49.86667,11.05,Katzenberg,,D,blue,,,hill,,Point(11.05 49.86667),12.014,http://www.wikidata.org/entity/Q30626087,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.86667', '11.05')"
645,,49.93105,11.07616,Hummelberg,,D,blue,,,hill,,Point(11.07616 49.93105),14.247,http://www.wikidata.org/entity/Q30664137,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.93105', '11.07616')"
646,,50.02085,10.85389,Grehberg,,D,blue,,,ridge,,Point(10.85389 50.02085),14.563,http://www.wikidata.org/entity/Q30666927,1.0,,,http://www.wikidata.org/entity/Q740445,,"('50.02085', '10.85389')"
647,,49.8375,10.741666666667,Goldberg,,D,blue,,,hill,,Point(10.741666666 49.8375),12.019,http://www.wikidata.org/entity/Q30676136,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.8375', '10.741666666667')"
648,,49.927222222222,11.054444444444,Gänsberg,,D,blue,,,hill,,Point(11.054444444 49.927222222),12.637,http://www.wikidata.org/entity/Q30709745,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.927222222222', '11.054444444444')"
649,,49.9,10.766666666667,Hochberg,,D,blue,,,hill,,Point(10.766666666 49.9),8.659,http://www.wikidata.org/entity/Q30725798,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.9', '10.766666666667')"
650,,49.8692,10.7383,Eyerberg,,D,blue,,,hill,,Point(10.7383 49.8692),10.931,http://www.wikidata.org/entity/Q30761999,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.8692', '10.7383')"
651,,49.83333,10.8,Eierberg,,D,blue,,,hill,,Point(10.8 49.83333),8.985,http://www.wikidata.org/entity/Q30781726,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.83333', '10.8')"
652,,49.895833333333,10.757777777778,Eichelsberg,,D,blue,,,hill,,Point(10.757777777 49.895833333),9.257,http://www.wikidata.org/entity/Q30784104,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.895833333333', '10.757777777778')"
653,,49.81,10.7291,Eichelberg,,D,blue,,,hill,,Point(10.7291 49.81),14.499,http://www.wikidata.org/entity/Q30784983,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.81', '10.7291')"
654,,49.83333,11.05,Buchenberg,,D,blue,,,hill,,Point(11.05 49.83333),13.369,http://www.wikidata.org/entity/Q30815205,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.83333', '11.05')"
655,,49.87,10.729166666667,Türkenrangen,,D,blue,,,hill,,Point(10.729166666 49.87),11.55,http://www.wikidata.org/entity/Q31296618,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.87', '10.729166666667')"
656,,49.883333333333,10.733333333333,Steinhügel,,D,blue,,,hill,,Point(10.733333333 49.883333333),11.036,http://www.wikidata.org/entity/Q31306599,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.883333333333', '10.733333333333')"
657,,49.865,10.8642,Mittelberg,,D,blue,,,hill,,Point(10.8642 49.865),3.374,http://www.wikidata.org/entity/Q31306860,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.865', '10.8642')"
658,,49.9,10.733333333333,Steinbühl,,D,blue,,,hill,,Point(10.733333333 49.9),11.035,http://www.wikidata.org/entity/Q31307468,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.9', '10.733333333333')"
659,,49.80101,10.96215,Steinbühl,,D,blue,,,hill,,Point(10.96215 49.80101),11.429,http://www.wikidata.org/entity/Q31307493,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.80101', '10.96215')"
660,,49.8102,10.9152,Main Berg,,D,blue,,,hill,,Point(10.9152 49.8102),9.277,http://www.wikidata.org/entity/Q31310036,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.8102', '10.9152')"
661,,49.80989,10.83908,Lerchen-Berg,,D,blue,,,hill,,Point(10.83908 49.80989),9.71,http://www.wikidata.org/entity/Q31317099,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.80989', '10.83908')"
662,,49.786388888889,10.992222222222,Lauberg,,D,blue,,,hill,,Point(10.992222222 49.786388888),13.927,http://www.wikidata.org/entity/Q31319734,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.786388888889', '10.992222222222')"
663,,49.9604,10.7527,Kunkelsbühl,,D,blue,,,hill,,Point(10.7527 49.9604),12.277,http://www.wikidata.org/entity/Q31324335,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.9604', '10.7527')"
664,,49.9417,10.8562,Kreuzberg,,D,blue,,,hill,,Point(10.8562 49.9417),5.987,http://www.wikidata.org/entity/Q31329302,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.9417', '10.8562')"
665,,49.92625,11.03757,Schammelsberg,,D,blue,,,hill,,Point(11.03757 49.92625),11.46,http://www.wikidata.org/entity/Q31334615,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.92625', '11.03757')"
666,,49.81062,10.81599,Schallenberg,,D,blue,,,hill,,Point(10.81599 49.81062),10.339,http://www.wikidata.org/entity/Q31334678,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.81062', '10.81599')"
667,,49.915,10.7283,Kohlberg,,D,blue,,,hill,,Point(10.7283 49.915),11.649,http://www.wikidata.org/entity/Q31335852,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.915', '10.7283')"
668,,49.94592,10.77123,Sauknock,,D,blue,,,hill,,Point(10.77123 49.94592),10.246,http://www.wikidata.org/entity/Q31336408,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.94592', '10.77123')"
669,,49.93333,11.05,Salz-Knock,,D,blue,,,hill,,Point(11.05 49.93333),12.569,http://www.wikidata.org/entity/Q31338979,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.93333', '11.05')"
670,,49.99174,10.79184,Kleine Kufe,,D,blue,,,mountain,,Point(10.79184 49.99174),13.046,http://www.wikidata.org/entity/Q31345570,1.0,,,http://www.wikidata.org/entity/Q8502,,"('49.99174', '10.79184')"
671,,49.761388888889,10.921111111111,Rittersberg,,D,blue,,,hill,,Point(10.921111111 49.761388888),14.686,http://www.wikidata.org/entity/Q31356478,1.0,,,http://www.wikidata.org/entity/Q54050,,"('49.761388888889', '10.921111111111')"
672,,49.90934,11.0689,Stockenberg,,D,blue,,,mountain,,Point(11.0689 49.90934),13.187,http://www.wikidata.org/entity/Q31518498,1.0,,,http://www.wikidata.org/entity/Q8502,,"('49.90934', '11.0689')"
673,,49.93208,11.05044,Stammberg,,D,blue,,,mountain,,Point(11.05044 49.93208),12.548,http://www.wikidata.org/entity/Q31519688,1.0,,,http://www.wikidata.org/entity/Q8502,,"('49.93208', '11.05044')"
674,,49.88617,11.02856,Schloßberg,,D,blue,,,mountain,,Point(11.02856 49.88617),10.17,http://www.wikidata.org/entity/Q31522689,1.0,,,http://www.wikidata.org/entity/Q8502,,"('49.88617', '11.02856')"
675,,49.95492,11.05053,Schlossberg,,D,blue,,,mountain,,Point(11.05053 49.95492),13.67,http://www.wikidata.org/entity/Q31564115,1.0,,,http://www.wikidata.org/entity/Q8502,,"('49.95492', '11.05053')"
676,,49.869722222222,10.750555555556,Achatzwald,,D,blue,,,forest,,Point(10.750555555 49.869722222),10.064,http://www.wikidata.org/entity/Q31869030,1.0,,,http://www.wikidata.org/entity/Q4421,,"('49.869722222222', '10.750555555556')"
677,,49.985919444444,10.851788888889,Baunach,,D,blue,,,Ortsteil,,Point(10.851788888 49.985919444),10.783,http://www.wikidata.org/entity/Q31906924,1.0,,,http://www.wikidata.org/entity/Q253019,,"('49.985919444444', '10.851788888889')"
678,,49.91087,10.83212,Bischberg,,D,blue,,,municipality seat,,Point(10.83212 49.91087),4.467,http://www.wikidata.org/entity/Q31914454,1.0,,,http://www.wikidata.org/entity/Q15303838,,"('49.91087', '10.83212')"
679,,49.903333333333,11.059166666667,Brandholz,,D,blue,,,forest,,Point(11.059166666 49.903333333),12.411,http://www.wikidata.org/entity/Q31920201,1.0,,,http://www.wikidata.org/entity/Q4421,,"('49.903333333333', '11.059166666667')"
680,,49.85732,10.90842,Bruder-Wald,,D,blue,,,forest,,Point(10.90842 49.85732),4.114,http://www.wikidata.org/entity/Q31923031,1.0,,,http://www.wikidata.org/entity/Q4421,,"('49.85732', '10.90842')"
681,,49.866666666667,10.683333333333,Buchrangen,,D,blue,,,forest,,Point(10.683333333 49.866666666),14.843,http://www.wikidata.org/entity/Q31924360,1.0,,,http://www.wikidata.org/entity/Q4421,,"('49.866666666667', '10.683333333333')"
682,,49.958888888889,11.038333333333,Burgholz,,D,blue,,,forest,,Point(11.038333333 49.958888888),13.174,http://www.wikidata.org/entity/Q31925781,1.0,,,http://www.wikidata.org/entity/Q4421,,"('49.958888888889', '11.038333333333')"
683,,49.855833333333,11.046111111111,Eichwald,,D,blue,,,forest,,Point(11.046111111 49.855833333),12.086,http://www.wikidata.org/entity/Q31986780,1.0,,,http://www.wikidata.org/entity/Q4421,,"('49.855833333333', '11.046111111111')"
684,,49.8125,10.728333333333,Espan,,D,blue,,,forest,,Point(10.728333333 49.8125),14.37,http://www.wikidata.org/entity/Q31999508,1.0,,,http://www.wikidata.org/entity/Q4421,,"('49.8125', '10.728333333333')"
685,,49.8,10.85,Grub-Holz,,D,blue,,,forest,,Point(10.85 49.8),10.523,http://www.wikidata.org/entity/Q32046097,1.0,,,http://www.wikidata.org/entity/Q4421,,"('49.8', '10.85')"
