,item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel,tier,color,link,name,description,address,url
1572,http://www.wikidata.org/entity/Q112146097,,,Point(18.51469 54.33806),9.552,54.33806,18.51469,1.0,http://www.wikidata.org/entity/Q16970,Q112146097,church building,D,blue,,,,,
1573,http://www.wikidata.org/entity/Q112146102,,,Point(18.59069 54.32778),6.299,54.32778,18.59069,1.0,http://www.wikidata.org/entity/Q16970,Q112146102,church building,D,blue,,,,,
1574,http://www.wikidata.org/entity/Q112146103,,,Point(18.50303 54.35631),9.662,54.35631,18.50303,1.0,http://www.wikidata.org/entity/Q16970,Q112146103,church building,D,blue,,,,,
1575,http://www.wikidata.org/entity/Q112146101,,,Point(18.59322 54.41361),5.806,54.41361,18.59322,1.0,http://www.wikidata.org/entity/Q16970,Q112146101,church building,D,blue,,,,,
1576,http://www.wikidata.org/entity/Q112146107,,,Point(18.57767 54.38486),4.833,54.38486,18.57767,1.0,http://www.wikidata.org/entity/Q16970,Q112146107,church building,D,blue,,,,,
1577,http://www.wikidata.org/entity/Q112153300,,,Point(18.56729 54.44378),9.504,54.44378,18.56729,1.0,http://www.wikidata.org/entity/Q79007,Bema Street in Sopot,street,D,blue,,,,,
1578,http://www.wikidata.org/entity/Q112169552,,,Point(18.567983082 54.444267728),9.525,54.444267728591,18.567983082949,1.0,http://www.wikidata.org/entity/Q3947,58 Bohaterów Monte Cassino Street in Sopot,house,D,blue,,,,,
1579,http://www.wikidata.org/entity/Q112169847,,,Point(18.56881 54.44441),9.508,54.44441,18.56881,1.0,http://www.wikidata.org/entity/Q276173,60 Bohaterów Monte Cassino Street in Sopot,pavilion,D,blue,,,,,
1580,http://www.wikidata.org/entity/Q112173618,,,Point(18.568139705 54.44369359),9.466,54.443693590514,18.56813970527,1.0,http://www.wikidata.org/entity/Q11707,19 Pułaskiego Street in Sopot,restaurant,D,blue,,,,,
1581,http://www.wikidata.org/entity/Q112173703,,,Point(18.56978 54.44515),9.543,54.44515,18.56978,1.0,http://www.wikidata.org/entity/Q174782,Zdrojowy Square in Sopot,square,D,blue,,,,,
1582,http://www.wikidata.org/entity/Q112173918,,,Point(18.57112 54.44644),9.618,54.44644,18.57112,1.0,http://www.wikidata.org/entity/Q164419,Q112173918,long gallery,D,blue,,,,,
1583,http://www.wikidata.org/entity/Q112206505,,,Point(18.5734 54.44067),8.998,54.44067,18.5734,1.0,http://www.wikidata.org/entity/Q79007,"Ulica Parkowa, Sopot",street,D,blue,,,,,
1584,http://www.wikidata.org/entity/Q112206629,,,Point(18.57583 54.44052),8.899,54.44052,18.57583,1.0,http://www.wikidata.org/entity/Q63099748,Hotel Wanda in Sopot,hotel building,D,blue,,,,,
1585,http://www.wikidata.org/entity/Q112206687,,,Point(18.57511 54.44004),8.879,54.44004,18.57511,1.0,http://www.wikidata.org/entity/Q79007,Q112206687,street,D,blue,,,,,
1586,http://www.wikidata.org/entity/Q112207078,,,Point(18.57425 54.44038),8.941,54.44038,18.57425,1.0,http://www.wikidata.org/entity/Q79007,Q112207078,street,D,blue,,,,,
1587,http://www.wikidata.org/entity/Q112207126,,,Point(18.57569 54.44058),8.909,54.44058,18.57569,1.0,http://www.wikidata.org/entity/Q3947,8 Traugutta Street in Sopot,house,D,blue,,,,,
1588,http://www.wikidata.org/entity/Q112207750,,,Point(18.57606 54.43908),8.756,54.43908,18.57606,1.0,http://www.wikidata.org/entity/Q79007,Kilińskiego Street in Sopot,street,D,blue,,,,,
1589,http://www.wikidata.org/entity/Q112220860,,,Point(18.57614 54.43755),8.611,54.43755,18.57614,1.0,http://www.wikidata.org/entity/Q79007,Na Wydmach Street in Sopot,street,D,blue,,,,,
1590,http://www.wikidata.org/entity/Q112221888,,,Point(18.57118 54.4411),9.117,54.4411,18.57118,1.0,http://www.wikidata.org/entity/Q79007,Q112221888,street,D,blue,,,,,
1591,http://www.wikidata.org/entity/Q112222065,,,Point(18.57208 54.44299),9.261,54.44299,18.57208,1.0,http://www.wikidata.org/entity/Q79007,Kordeckiego Street in Sopot,street,D,blue,,,,,
1592,http://www.wikidata.org/entity/Q112222346,,,Point(18.5719 54.44358),9.322,54.44358,18.5719,1.0,http://www.wikidata.org/entity/Q22746,Q112222346,urban park,D,blue,,,,,
1593,http://www.wikidata.org/entity/Q112222786,,,Point(18.572251 54.443575),9.31,54.443575,18.572251,1.0,http://www.wikidata.org/entity/Q811534,Monumental poplar in Southern Park in Sopot,remarkable tree,D,blue,,,,,
1594,http://www.wikidata.org/entity/Q112252833,,,Point(18.56734 54.44346),9.473,54.44346,18.56734,1.0,http://www.wikidata.org/entity/Q11707,15 Pułaskiego Street in Sopot,restaurant,D,blue,,,,,
1595,http://www.wikidata.org/entity/Q112253087,,,Point(18.56861 54.44352),9.433,54.44352,18.56861,1.0,http://www.wikidata.org/entity/Q3947,23 Pułaskiego Street in Sopot,house,D,blue,,,,,
1596,http://www.wikidata.org/entity/Q112253535,,,Point(18.56888 54.44352),9.423,54.44352,18.56888,1.0,http://www.wikidata.org/entity/Q3947,23A Pułaskiego Street in Sopot,house,D,blue,,,,,
1597,http://www.wikidata.org/entity/Q112253625,,,Point(18.56937 54.44288),9.346,54.44288,18.56937,1.0,http://www.wikidata.org/entity/Q3947,31 Pułaskiego Street in Sopot,house,D,blue,,,,,
1598,http://www.wikidata.org/entity/Q112275552,,,Point(18.568488611 54.441863315),9.285,54.441863315136,18.568488611564,1.0,http://www.wikidata.org/entity/Q79007,Q112275552,street,D,blue,,,,,
1599,http://www.wikidata.org/entity/Q112275689,,,Point(18.570621071 54.442688045),9.284,54.44268804536,18.57062107184,1.0,http://www.wikidata.org/entity/Q953806,Sopot Chopina bus stop,bus stop,D,blue,,,,,
1600,http://www.wikidata.org/entity/Q112275844,,,Point(18.570973853 54.442628598),9.266,54.44262859888,18.570973853554,1.0,http://www.wikidata.org/entity/Q3947,"31 Grunwaldzka Street in Sopot, Poland",house,D,blue,,,,,
1601,http://www.wikidata.org/entity/Q112276060,,,Point(18.567466598 54.443318079),9.456,54.443318079699,18.567466598726,1.0,http://www.wikidata.org/entity/Q811534,Monumental poplar at Pułaskiego Street in Sopot,remarkable tree,D,blue,,,,,
1602,http://www.wikidata.org/entity/Q112300880,,,Point(18.569868033 54.445884414),9.609,54.445884414291,18.569868033213,1.0,http://www.wikidata.org/entity/Q483453,Fountain at Skwer Kuracyjny in Sopot,fountain,D,blue,,,,,
1603,http://www.wikidata.org/entity/Q112304030,,,Point(18.567121221 54.443973199),9.528,54.443973199065,18.567121221047,1.0,http://www.wikidata.org/entity/Q179700,Mały rybak z siecią,statue,D,blue,,,,,
1604,http://www.wikidata.org/entity/Q112315756,,,Point(18.56762 54.44288),9.41,54.44288,18.56762,1.0,http://www.wikidata.org/entity/Q79007,Fiszera Street in Sopot,street,D,blue,,,,,
1605,http://www.wikidata.org/entity/Q112315790,,,Point(18.56857 54.44216),9.309,54.44216,18.56857,1.0,http://www.wikidata.org/entity/Q3947,33-35 Chopina Street in Sopot,house,D,blue,,,,,
1606,http://www.wikidata.org/entity/Q112315878,,,Point(18.568105995 54.442114122),9.322,54.442114122326,18.568105995539,1.0,http://www.wikidata.org/entity/Q3947,12 Fiszera Street in Sopot,house,D,blue,,,,,
1607,http://www.wikidata.org/entity/Q112321689,,,Point(18.567121004 54.448067256),9.909,54.448067256076,18.567121004577,1.0,http://www.wikidata.org/entity/Q179700,Q112321689,statue,D,blue,,,,,
1609,http://www.wikidata.org/entity/Q112409281,,,Point(18.570099 54.443381),9.367,54.443381,18.570099,1.0,http://www.wikidata.org/entity/Q1723032,18 Grunwaldzka Street in Sopot,kamienica,D,blue,,,,,
1610,http://www.wikidata.org/entity/Q112475955,,,Point(18.56686 54.444489),9.585,54.444489,18.56686,1.0,http://www.wikidata.org/entity/Q213441,"55 Bohaterów Monte Cassino Street in Sopot, Poland",shop,D,blue,,,,,
1611,http://www.wikidata.org/entity/Q112479555,,,Point(18.563824098 54.441147683),9.394,54.441147683677,18.563824098677,1.0,http://www.wikidata.org/entity/Q953806,Sopot PKP bus stop,bus stop,D,blue,,,,,
1612,http://www.wikidata.org/entity/Q112485518,,,Point(18.565307905 54.44029975),9.261,54.440299750698,18.56530790533,1.0,http://www.wikidata.org/entity/Q22746,Haffner Park in Sopot,urban park,D,blue,,,,,
1613,http://www.wikidata.org/entity/Q112486588,,,Point(18.566043 54.439676),9.177,54.439676,18.566043,1.0,http://www.wikidata.org/entity/Q63565252,Potok Elizy,brook,D,blue,,,,,
1614,http://www.wikidata.org/entity/Q112490092,,,Point(18.563343057 54.441225184),9.419,54.441225184578,18.563343057092,1.0,http://www.wikidata.org/entity/Q179700,Władysław Bartoszewski monument in Sopot,statue,D,blue,,,,,
1616,http://www.wikidata.org/entity/Q112493135,,,Point(18.56429 54.44056),9.323,54.44056,18.56429,1.0,http://www.wikidata.org/entity/Q22698,Q112493135,park,D,blue,,,,,
1617,http://www.wikidata.org/entity/Q112493692,,,Point(18.56442 54.44033),9.298,54.44033,18.56442,1.0,http://www.wikidata.org/entity/Q4989906,Monument of Polish Inhabitants of Sopot Killed During the Second World War,monument,D,blue,,,,,
1618,http://www.wikidata.org/entity/Q112501976,,,Point(18.56255 54.44116),9.444,54.44116,18.56255,1.0,http://www.wikidata.org/entity/Q1339195,Nowe Centrum Sopotu,station building,D,blue,,,,,
1621,http://www.wikidata.org/entity/Q112502629,,,Point(18.56128 54.44186),9.555,54.44186,18.56128,1.0,http://www.wikidata.org/entity/Q79007,Podjazd Street in Sopot,street,D,blue,,,,,
1622,http://www.wikidata.org/entity/Q112651162,,,Point(18.60093 54.42281),6.374,54.423346247786,18.599637048065,1.0,http://www.wikidata.org/entity/Q1497364,Fishermen's houses in Gdańsk Jelitkowo,building complex,D,blue,,,,,
1626,http://www.wikidata.org/entity/Q112724632,,,Point(18.562707 54.403957),6.591,54.403957,18.562707,1.0,http://www.wikidata.org/entity/Q7843791,Q112724632,consulate,D,blue,,,,,
1627,http://www.wikidata.org/entity/Q112802587,,,Point(18.64214 54.3676),0.756,54.3676,18.64214,1.0,http://www.wikidata.org/entity/Q1662011,3b Traserów Street in Gdańsk,industrial building,D,blue,,,,,
1628,http://www.wikidata.org/entity/Q112803290,,,Point(18.65418 54.35961),1.511,54.35961,18.65418,1.0,http://www.wikidata.org/entity/Q1662011,Centrum Stocznia Gdańska,industrial building,D,blue,,,,,
1629,http://www.wikidata.org/entity/Q113005700,,,Point(18.6372 54.40815),3.997,54.40815,18.6372,1.0,http://www.wikidata.org/entity/Q811534,Monumental poplars near Dom Zdrojowy in Gdańsk Brzeźno,remarkable tree,D,blue,,,,,
1630,http://www.wikidata.org/entity/Q113128459,,,Point(18.613546 54.3841382),2.637,54.3841382,18.613546,1.0,http://www.wikidata.org/entity/Q23005233,Janina Jarzynówna-Sobczak Ballet School in Gdańsk,ballet school,D,blue,,,,,
1631,http://www.wikidata.org/entity/Q113148265,,,Point(18.496 54.37319),9.937,54.37319,18.496,1.0,http://www.wikidata.org/entity/Q113078304,LPR base in Gdańsk,Polish Medical Air Rescue base,D,blue,,,,,
1632,http://www.wikidata.org/entity/Q113533952,,,Point(18.626389 54.321944),5.861,54.321944,18.626389,1.0,http://www.wikidata.org/entity/Q55075651,Q113533952,upland,D,blue,,,,,
1634,http://www.wikidata.org/entity/Q114005169,,,Point(18.633212653 54.40965578),4.218,54.409655780128,18.633212653503,1.0,http://www.wikidata.org/entity/Q79007,Q114005169,street,D,blue,,,,,
1635,http://www.wikidata.org/entity/Q114005272,,,Point(18.634761848 54.409909415),4.221,54.409909415993,18.634761848032,1.0,http://www.wikidata.org/entity/Q79007,Brzeźnieńska Street in Gdańsk,street,D,blue,,,,,
1636,http://www.wikidata.org/entity/Q114015077,,,Point(18.632973213 54.410315971),4.293,54.410315971262,18.632973213121,1.0,http://www.wikidata.org/entity/Q875157,Nalu Beach,resort,D,blue,,,,,
1637,http://www.wikidata.org/entity/Q114015388,,,Point(18.631969704 54.409994139),4.275,54.409994139811,18.631969704077,1.0,http://www.wikidata.org/entity/Q79007,Północna Street in Gdańsk,street,D,blue,,,,,
1638,http://www.wikidata.org/entity/Q114024629,,,Point(18.63192 54.41028),4.306,54.41028,18.63192,1.0,http://www.wikidata.org/entity/Q3947,Q114024629,house,D,blue,,,,,
1639,http://www.wikidata.org/entity/Q114025483,,,Point(18.62408 54.41342),4.793,54.41342,18.62408,1.0,http://www.wikidata.org/entity/Q1497364,Pavillions at 21 Jantarowa Street in Gdańsk,building complex,D,blue,,,,,
1640,http://www.wikidata.org/entity/Q114025616,,,Point(18.613618766 54.417454171),5.468,54.417454171162,18.613618766219,1.0,http://www.wikidata.org/entity/Q79007,Jantarowa Street in Gdańsk,street,D,blue,,,,,
1641,http://www.wikidata.org/entity/Q114031642,,,Point(18.632493652 54.410469372),4.317,54.410469372413,18.632493652892,1.0,http://www.wikidata.org/entity/Q3947,Q114031642,house,D,blue,,,,,
1642,http://www.wikidata.org/entity/Q114037493,,,Point(18.571143 54.392340255),5.51,54.39234025508,18.571143000334,1.0,http://www.wikidata.org/entity/Q79007,Paneckiego Street in Gdańsk,street,D,blue,,,,,
1643,http://www.wikidata.org/entity/Q114047165,,,Point(18.638338814 54.408080987),3.975,54.408080987974,18.638338814793,1.0,http://www.wikidata.org/entity/Q79007,Q114047165,street,D,blue,,,,,
1644,http://www.wikidata.org/entity/Q114047238,,,Point(18.636683585 54.407732215),3.958,54.407732215092,18.636683585485,1.0,http://www.wikidata.org/entity/Q79007,Południowa Street in Gdańsk,street,D,blue,,,,,
1645,http://www.wikidata.org/entity/Q114049233,,,Point(18.630759757 54.410601719),4.361,54.410601719385,18.63075975773,1.0,http://www.wikidata.org/entity/Q63099748,Villa Baltica,hotel building,D,blue,,,,,
1647,http://www.wikidata.org/entity/Q114049572,,,Point(18.629119457 54.405076695),3.81,54.405076695748,18.629119457101,1.0,http://www.wikidata.org/entity/Q79007,Dworska Street in Gdańsk,street,D,blue,,,,,
1648,http://www.wikidata.org/entity/Q114049902,,,Point(18.635185131 54.407388672),3.942,54.407388672679,18.635185131141,1.0,http://www.wikidata.org/entity/Q79007,Walecznych Street in Gdańsk,street,D,blue,,,,,
1649,http://www.wikidata.org/entity/Q114050020,,,Point(18.632070128 54.408501515),4.113,54.408501515912,18.632070128382,1.0,http://www.wikidata.org/entity/Q2175765,Mazurska tram stop,tram stop,D,blue,,,,,
1650,http://www.wikidata.org/entity/Q114050067,,,Point(18.633232882 54.408326667),4.074,54.408326667769,18.633232882638,1.0,http://www.wikidata.org/entity/Q79007,Mazurska Street in Gdańsk,street,D,blue,,,,,
1651,http://www.wikidata.org/entity/Q114057492,,,Point(18.630134129 54.409292838),4.233,54.409292838266,18.63013412904,1.0,http://www.wikidata.org/entity/Q79007,Wczasy Street in Gdańsk,street,D,blue,,,,,
1652,http://www.wikidata.org/entity/Q114057697,,,Point(18.631588789 54.408708684),4.144,54.408708684846,18.63158878977,1.0,http://www.wikidata.org/entity/Q607241,Q114057697,clergy house,D,blue,,,,,
1653,http://www.wikidata.org/entity/Q114058057,,,Point(18.63198909 54.409324844),4.203,54.409324844499,18.631989090212,1.0,http://www.wikidata.org/entity/Q3947,1 Północna Street in Gdańsk,house,D,blue,,,,,
1654,http://www.wikidata.org/entity/Q114058746,,,Point(18.632940464 54.409190802),4.172,54.409190802032,18.63294046437,1.0,http://www.wikidata.org/entity/Q79007,Cicha Street in Gdańsk,street,D,blue,,,,,
1655,http://www.wikidata.org/entity/Q114059253,,,Point(18.632381983 54.409407197),4.205,54.409407197168,18.632381983635,1.0,http://www.wikidata.org/entity/Q3947,8 Cicha Street in Gdańsk,house,D,blue,,,,,
1656,http://www.wikidata.org/entity/Q114059340,,,Point(18.632196826 54.409486045),4.216,54.409486045317,18.632196826978,1.0,http://www.wikidata.org/entity/Q3947,2 Północna Street in Gdańsk,house,D,blue,,,,,
1657,http://www.wikidata.org/entity/Q114059989,,,Point(18.632217723 54.409641837),4.233,54.409641837113,18.632217723409,1.0,http://www.wikidata.org/entity/Q3947,4 Północna Street in Gdańsk,house,D,blue,,,,,
1658,http://www.wikidata.org/entity/Q114060373,,,Point(18.632106552 54.409837701),4.256,54.409837701329,18.632106552635,1.0,http://www.wikidata.org/entity/Q3947,6 Północna Street in Gdańsk,house,D,blue,,,,,
1659,http://www.wikidata.org/entity/Q114069998,,,Point(18.630767981 54.410205782),4.319,54.410205782803,18.630767981318,1.0,http://www.wikidata.org/entity/Q79007,Łamana Street in Gdańsk,street,D,blue,,,,,
1660,http://www.wikidata.org/entity/Q114070629,,,Point(18.631651145 54.410189918),4.301,54.410189918531,18.631651145199,1.0,http://www.wikidata.org/entity/Q3947,Q114070629,house,D,blue,,,,,
1661,http://www.wikidata.org/entity/Q114070941,,,Point(18.629506755 54.411098111),4.437,54.411098111998,18.629506755972,1.0,http://www.wikidata.org/entity/Q11707,277 Hallera Avenue in Gdańsk,restaurant,D,blue,,,,,
1662,http://www.wikidata.org/entity/Q114071448,,,Point(18.631621313 54.409824134),4.263,54.409824134807,18.631621313602,1.0,http://www.wikidata.org/entity/Q3947,Q114071448,house,D,blue,,,,,
1663,http://www.wikidata.org/entity/Q114072286,,,Point(18.631391496 54.408349397),4.109,54.408349397336,18.631391496354,1.0,http://www.wikidata.org/entity/Q63099748,Q114072286,hotel building,D,blue,,,,,
1665,http://www.wikidata.org/entity/Q114072512,,,Point(18.634540477 54.409216545),4.15,54.409216545054,18.634540477756,1.0,http://www.wikidata.org/entity/Q79007,Oksywska Street in Gdańsk,street,D,blue,,,,,
1666,http://www.wikidata.org/entity/Q114074553,,,Point(18.633843433 54.408727822),4.108,54.408727822021,18.633843433603,1.0,http://www.wikidata.org/entity/Q3947,17 Pułaskiego Street in Gdańsk,house,D,blue,,,,,
1667,http://www.wikidata.org/entity/Q114074613,,,Point(18.634742314 54.40874084),4.095,54.408740840237,18.634742314857,1.0,http://www.wikidata.org/entity/Q79007,Pułaskiego Street in Gdańsk,street,D,blue,,,,,
1668,http://www.wikidata.org/entity/Q114075726,,,Point(18.634911149 54.408845847),4.104,54.408845847843,18.634911149663,1.0,http://www.wikidata.org/entity/Q3947,Q114075726,house,D,blue,,,,,
1669,http://www.wikidata.org/entity/Q114075789,,,Point(18.63527317 54.408859755),4.1,54.408859755115,18.635273170497,1.0,http://www.wikidata.org/entity/Q3947,10 Pułaskiego Street in Gdańsk,house,D,blue,,,,,
1670,http://www.wikidata.org/entity/Q114075849,,,Point(18.636483491 54.40860386),4.056,54.408603860551,18.63648349107,1.0,http://www.wikidata.org/entity/Q1244442,Q114075849,school building,D,blue,,,,,
1671,http://www.wikidata.org/entity/Q114076186,,,Point(18.63582 54.40906),4.114,54.40906,18.63582,1.0,http://www.wikidata.org/entity/Q79007,Miła Street in Gdańsk,street,D,blue,,,,,
1672,http://www.wikidata.org/entity/Q114096669,,,Point(18.63853 54.40783),3.946,54.40783,18.63853,1.0,http://www.wikidata.org/entity/Q3947,3 Zdrojowa Street in Gdańsk,house,D,blue,,,,,
1673,http://www.wikidata.org/entity/Q114097456,,,Point(18.63902 54.40771),3.927,54.40771,18.63902,1.0,http://www.wikidata.org/entity/Q3947,4 Zdrojowa Street in Gdańsk,house,D,blue,,,,,
1674,http://www.wikidata.org/entity/Q114121114,,,Point(18.637539409 54.406760648),3.841,54.406760648033,18.637539409758,1.0,http://www.wikidata.org/entity/Q3947,2 Gdańska Street in Gdańsk,house,D,blue,,,,,
1675,http://www.wikidata.org/entity/Q114121176,,,Point(18.632519658 54.403356431),3.557,54.403356431569,18.632519658283,1.0,http://www.wikidata.org/entity/Q79007,Gdańska Street in Gdańsk,street,D,blue,,,,,
1676,http://www.wikidata.org/entity/Q114122359,,,Point(18.638445842 54.407228518),3.881,54.407228518071,18.638445842816,1.0,http://www.wikidata.org/entity/Q953806,Brzeźno Dom Zdrojowy bus and tram stop,bus stop,D,blue,,,,,
1678,http://www.wikidata.org/entity/Q114122528,,,Point(18.644162515 54.406212008),3.718,54.406212008366,18.644162515917,1.0,http://www.wikidata.org/entity/Q953806,Krasickiego bus and tram stop in Gdańsk,bus stop,D,blue,,,,,
1680,http://www.wikidata.org/entity/Q114122532,,,Point(18.645362798 54.405816892),3.668,54.405816892941,18.6453627989,1.0,http://www.wikidata.org/entity/Q79007,Ignacego Krasickiego Street in Gdańsk,street,D,blue,,,,,
1681,http://www.wikidata.org/entity/Q114124027,,,Point(18.633239671 54.409225106),4.171,54.409225106607,18.633239671175,1.0,http://www.wikidata.org/entity/Q3947,4 Cicha Street in Gdańsk,house,D,blue,,,,,
1682,http://www.wikidata.org/entity/Q114213156,,,Point(18.604434109 54.380599147),3.036,54.380599147334,18.60443410925,1.0,http://www.wikidata.org/entity/Q79007,Klonowa Street in Gdańsk,street,D,blue,,,,,
1683,http://www.wikidata.org/entity/Q114213416,,,Point(18.604176711 54.38070306),3.056,54.380703060534,18.604176711934,1.0,http://www.wikidata.org/entity/Q1021645,Dom Rzemiosła,office building,D,blue,,,,,
1684,http://www.wikidata.org/entity/Q114219700,,,Point(18.604246967 54.379950794),3.029,54.379950794247,18.604246967551,1.0,http://www.wikidata.org/entity/Q174782,Q114219700,square,D,blue,,,,,
1685,http://www.wikidata.org/entity/Q114220105,,,Point(18.604019371 54.380289831),3.053,54.380289831148,18.604019371297,1.0,http://www.wikidata.org/entity/Q9325291,Legenda. Norwidowi,outdoor sculpture,D,blue,,,,,
1686,http://www.wikidata.org/entity/Q114234826,,,Point(18.603009462 54.379900375),3.105,54.379900375254,18.603009462674,1.0,http://www.wikidata.org/entity/Q2175765,Klonowa,tram stop,D,blue,,,,,
1687,http://www.wikidata.org/entity/Q114234973,,,Point(18.59811306 54.382588329),3.493,54.382588329065,18.598113060051,1.0,http://www.wikidata.org/entity/Q2175765,Galeria Bałtycka bus and tram stops,tram stop,D,blue,,,,,
1688,http://www.wikidata.org/entity/Q114235468,,,Point(18.604208528 54.381325568),3.074,54.381325568439,18.604208528381,1.0,http://www.wikidata.org/entity/Q953806,Wrzeszcz PKP bus stop,bus stop,D,blue,,,,,
1689,http://www.wikidata.org/entity/Q114235585,,,Point(18.604466982 54.38147736),3.063,54.381477360781,18.604466982111,1.0,http://www.wikidata.org/entity/Q174782,Jerzego Kołodziejskiego Square in Gdańsk,square,D,blue,,,,,
1690,http://www.wikidata.org/entity/Q114235655,,,Point(18.602403015 54.38117554),3.181,54.381175540538,18.602403015389,1.0,http://www.wikidata.org/entity/Q79007,Lendziona Street in Gdańsk,street,D,blue,,,,,
1691,http://www.wikidata.org/entity/Q114235742,,,Point(18.603595682 54.382059856),3.137,54.382059856708,18.6035956827,1.0,http://www.wikidata.org/entity/Q79007,Romana Dmowskiego Street in Gdańsk,street,D,blue,,,,,
1693,http://www.wikidata.org/entity/Q114237166,,,Point(18.607753453 54.38128809),2.855,54.381288090935,18.607753453499,1.0,http://www.wikidata.org/entity/Q3947,Q114237166,house,D,blue,,,,,
1694,http://www.wikidata.org/entity/Q114238573,,,Point(18.610921043 54.379986099),2.615,54.379986099069,18.610921043208,1.0,http://www.wikidata.org/entity/Q79007,Biała Street in Gdańsk,street,D,blue,,,,,
1695,http://www.wikidata.org/entity/Q115101204,,,Point(18.6454 54.3459),3.015,54.3459,18.6454,1.0,http://www.wikidata.org/entity/Q81851,Q115101204,bastion,D,blue,,,,,
1696,http://www.wikidata.org/entity/Q115547222,,,Point(18.579253183 54.323178526),7.16,54.323178526643,18.579253183484,1.0,http://www.wikidata.org/entity/Q28843623,Zakoniczyn manor,palace complex,D,blue,,,,,
1697,http://www.wikidata.org/entity/Q115547279,,,Point(18.650541586 54.358981876),1.551,54.358981876683,18.650541586961,1.0,http://www.wikidata.org/entity/Q41176,17 Wałowa Street in Gdańsk,building,D,blue,,,,,
1698,http://www.wikidata.org/entity/Q115547294,,,Point(18.642523404 54.358021184),1.715,54.358021184417,18.642523404247,1.0,http://www.wikidata.org/entity/Q1497375,Q115547294,architectural ensemble,D,blue,,,,,
1699,http://www.wikidata.org/entity/Q115547322,,,Point(18.654000771 54.363025578),1.139,54.363025578193,18.65400077151,1.0,http://www.wikidata.org/entity/Q1662011,Q115547322,industrial building,D,blue,,,,,
1700,http://www.wikidata.org/entity/Q115547324,,,Point(18.63481107 54.33398631),4.431,54.333986310767,18.634811070596,1.0,http://www.wikidata.org/entity/Q200334,Belfry of Saint Ignatius of Loyola church in Gdańsk,bell tower,D,blue,,,,,
1701,http://www.wikidata.org/entity/Q115547343,,,Point(18.651655535 54.339191963),3.753,54.33919196359,18.651655535776,1.0,http://www.wikidata.org/entity/Q44494,Q115547343,mill,D,blue,,,,,
1702,http://www.wikidata.org/entity/Q115547354,,,Point(18.653661763 54.35012052),2.549,54.350120520134,18.653661763655,1.0,http://www.wikidata.org/entity/Q1497364,Q115547354,building complex,D,blue,,,,,
1703,http://www.wikidata.org/entity/Q115547430,,,Point(18.654726051 54.363215277),1.132,54.363215277052,18.654726051425,1.0,http://www.wikidata.org/entity/Q1662011,Q115547430,industrial building,D,blue,,,,,
1704,http://www.wikidata.org/entity/Q115547428,,,Point(18.653341922 54.361934671),1.247,54.361934671983,18.653341922636,1.0,http://www.wikidata.org/entity/Q2519340,1 Porozumienia Gdańskiego Square in Gdańsk,administrative building,D,blue,,,,,
1705,http://www.wikidata.org/entity/Q115547432,,,Point(18.655999012 54.362959173),1.186,54.362959173584,18.655999012544,1.0,http://www.wikidata.org/entity/Q1662011,Q115547432,industrial building,D,blue,,,,,
1706,http://www.wikidata.org/entity/Q115547436,,,Point(18.657852386 54.362365584),1.294,54.362365584825,18.657852386369,1.0,http://www.wikidata.org/entity/Q1662011,Q115547436,industrial building,D,blue,,,,,
1707,http://www.wikidata.org/entity/Q115547463,,,Point(18.65276302 54.362666388),1.16,54.362666388629,18.652763020707,1.0,http://www.wikidata.org/entity/Q41176,Q115547463,building,D,blue,,,,,
1708,http://www.wikidata.org/entity/Q115547606,,,Point(18.615495048 54.374681929),2.206,54.374681929339,18.615495048694,1.0,http://www.wikidata.org/entity/Q1723032,4 Bohaterów Getta Warszawskiego Street in Gdańsk,kamienica,D,blue,,,,,
1709,http://www.wikidata.org/entity/Q115547613,,,Point(18.649836474 54.349455367),2.609,54.349455367348,18.649836474579,1.0,http://www.wikidata.org/entity/Q1723032,Q115547613,kamienica,D,blue,,,,,
1710,http://www.wikidata.org/entity/Q115547618,,,Point(18.611067118 54.375102446),2.496,54.375102446141,18.611067118318,1.0,http://www.wikidata.org/entity/Q3950,Q115547618,villa,D,blue,,,,,
1711,http://www.wikidata.org/entity/Q115547616,,,Point(18.673882187 54.35242451),2.775,54.35242451023,18.673882187898,1.0,http://www.wikidata.org/entity/Q1244442,11 Głęboka Street in Gdańsk,school building,D,blue,,,,,
1712,http://www.wikidata.org/entity/Q115547623,,,Point(18.545243686 54.407684564),7.774,54.407684564584,18.545243686452,1.0,http://www.wikidata.org/entity/Q11755880,23 Kwietna Street in Gdańsk,residential building,D,blue,,,,,
1713,http://www.wikidata.org/entity/Q115547626,,,Point(18.665056309 54.401543367),3.34,54.401543367539,18.665056309437,1.0,http://www.wikidata.org/entity/Q1723032,8 Rybołowców Street in Gdańsk,kamienica,D,blue,,,,,
1714,http://www.wikidata.org/entity/Q115547624,,,Point(18.650570396 54.350082841),2.54,54.350082841813,18.650570396762,1.0,http://www.wikidata.org/entity/Q1723032,12 Piwna Street in Gdańsk,kamienica,D,blue,,,,,
1715,http://www.wikidata.org/entity/Q115549514,,,Point(18.597045166 54.381409568),3.521,54.381409568916,18.597045166639,1.0,http://www.wikidata.org/entity/Q1723032,1 Staszica Street in Gdańsk,kamienica,D,blue,,,,,
